#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1520531124243997567,-0.0355317834,-0.1927714670,0.0640412605,0.3945495088,0.0659266749,9.7386191242
1520531124249013567,-0.0134144716,-0.1819429685,0.0497435106,0.3680930191,0.1090977907,9.6795651975
1520531124254029567,0.0074488081,-0.1699523380,0.0365391701,0.4210059985,0.1042971079,9.6314069503
1520531124259044567,0.0260471444,-0.1597079870,0.0222435081,0.4041700505,0.0659259256,9.6316082399
1520531124264059567,0.0438998955,-0.1448083348,0.0104197287,0.3175851752,0.0119713501,9.6569086473
1520531124269075567,0.0600006350,-0.1258350874,0.0005241608,0.2766978729,-0.0228005377,9.6643133938
1520531124274091567,0.0743410047,-0.1086144785,-0.0080287491,0.1744796173,-0.0779530361,9.6665242571
1520531124279106567,0.0841555765,-0.0928511076,-0.0171254651,0.0614382523,-0.1355029724,9.6758156684
1520531124284122567,0.0934723023,-0.0735913193,-0.0261945707,-0.0696416284,-0.1966489251,9.6957454591
1520531124289138567,0.0997734029,-0.0525763925,-0.0382207420,-0.2572421916,-0.2949638288,9.7209102128
1520531124294153567,0.0990369994,-0.0298042605,-0.0545492408,-0.4051580203,-0.4028749468,9.7480223423
1520531124299169567,0.0995541497,-0.0064364838,-0.0754749073,-0.5085788436,-0.4832093004,9.7979173689
1520531124304185567,0.0940304447,0.0081801099,-0.0937506060,-0.5109839791,-0.4652220067,9.9606233926
1520531124309200567,0.0877435087,0.0131683354,-0.1074989862,-0.4977557342,-0.4136599988,10.0278487047
1520531124314215567,0.0819552891,0.0117302728,-0.1153451980,-0.4448427549,-0.3501096773,9.9935695326
1520531124319231567,0.0784281474,0.0114659187,-0.1258921769,-0.4700966768,-0.3189300595,9.9798392085
1520531124324247567,0.0726453419,0.0149857637,-0.1353238716,-0.4700966768,-0.3225274808,9.9194112309
1520531124329262567,0.0671111929,0.0155874912,-0.1431549885,-0.4496530257,-0.3489101623,9.9111029627
1520531124334278567,0.0613272897,0.0191109783,-0.1539394126,-0.4280068069,-0.3716955162,9.8539694354
1520531124339294567,0.0532805601,0.0243935414,-0.1690350321,-0.4171836975,-0.4424456441,9.8295280578
1520531124344309567,0.0432135840,0.0220978622,-0.1836436263,-0.4328170777,-0.5287825370,9.8355751358
1520531124349324567,0.0313780640,0.0154423808,-0.2026110339,-0.3931323432,-0.6235177213,9.9166313235
1520531124354341567,0.0162645801,0.0035538098,-0.2264822159,-0.3221808481,-0.6846794088,10.0333769009
1520531124359355567,-0.0036266159,-0.0100827537,-0.2511695063,-0.2584447593,-0.7122646025,10.0990256331
1520531124364370567,-0.0237765478,-0.0298414045,-0.2748208312,-0.1490110975,-0.6798963341,10.1258203557
1520531124369390567,-0.0449337411,-0.0504716890,-0.2995591420,-0.0720467638,-0.6199453072,10.2017142661
1520531124374403567,-0.0670954750,-0.0725680311,-0.3210601506,0.0710587940,-0.5480080273,10.1619004535
1520531124379418567,-0.0859769163,-0.0888536135,-0.3357591175,0.1901129976,-0.4604800488,10.1525212835
1520531124384434567,-0.1045984378,-0.0996064336,-0.3490635830,0.2851158469,-0.3621579332,10.1212849554
1520531124389450567,-0.1219640454,-0.1138692160,-0.3572566872,0.3248005814,-0.2722254922,10.0836223815
1520531124394464567,-0.1375696360,-0.1269635857,-0.3662558038,0.3500545034,-0.1978807528,10.0321697423
1520531124399481567,-0.1473931228,-0.1432827737,-0.3671737320,0.4077777536,-0.1271359635,10.0164310372
1520531124404497567,-0.1559601194,-0.1610649480,-0.3656701963,0.4137905922,-0.0300060575,9.9697920373
1520531124409512567,-0.1597424648,-0.1765367567,-0.3557708208,0.4137905922,0.0839122827,9.8186022360
1520531124414527567,-0.1569781581,-0.1856093862,-0.3406943002,0.3368262586,0.1750529491,9.6821295032
1520531124419544567,-0.1474174805,-0.1879847975,-0.3228737912,0.2935338209,0.2350133421,9.5918451899
1520531124424557567,-0.1358396026,-0.1889185241,-0.2990938909,0.2514439509,0.2589994286,9.5225028428
1520531124429574567,-0.1192338114,-0.1881005175,-0.2758510784,0.2610644926,0.2506046964,9.4747694856
1520531124434590567,-0.0988614388,-0.1884422016,-0.2542474344,0.2730901698,0.2841796916,9.4978625726
1520531124439606567,-0.0747195015,-0.1908315702,-0.2291492562,0.3320159877,0.3357381405,9.5274544861
1520531124444621567,-0.0513377099,-0.1984690693,-0.2030075097,0.4667035716,0.3956846718,9.5144636133
1520531124449638567,-0.0254495750,-0.2116448037,-0.1758304856,0.5737320980,0.4868110082,9.5749266230
1520531124454652567,0.0006818924,-0.2318187673,-0.1468134609,0.6795580568,0.5659460341,9.6203051599
1520531124459668567,0.0270570451,-0.2584067341,-0.1164930814,0.8178533437,0.6906458672,9.6432424901
1520531124464683567,0.0554417103,-0.2849909996,-0.0872586192,0.8996279482,0.7853715918,9.7097585178
1520531124469699567,0.0850847201,-0.3092393260,-0.0596319814,0.9453255213,0.8717061432,9.7324724123
1520531124474714567,0.1152372393,-0.3267783271,-0.0346606050,0.9753897141,0.8980848910,9.6728847188
1520531124479730567,0.1438935386,-0.3349899719,-0.0109680190,1.0150744487,0.9544414001,9.6550113337
1520531124484746567,0.1753254393,-0.3321155382,0.0082046301,1.0271001258,0.9628344465,9.6409403703
1520531124489762567,0.2022425861,-0.3222467345,0.0263568506,1.0102641778,0.9676323194,9.6073973891
1520531124494776567,0.2261464324,-0.3115086007,0.0458740705,1.0234924227,0.9232630935,9.5945283155
1520531124499792567,0.2472839727,-0.3004721527,0.0624226427,1.0054539070,0.8908877070,9.6319240700
1520531124504808567,0.2679175941,-0.2908950095,0.0797726705,0.9874153913,0.8537157587,9.6367844712
1520531124509824567,0.2832744302,-0.2786872751,0.0933648648,0.9838076881,0.7793693335,9.6078384866
1520531124514839567,0.2976348291,-0.2588988379,0.1051229049,0.9597563339,0.7469944152,9.5685912654
1520531124519855567,0.3062136497,-0.2364727220,0.1104185859,0.9224767348,0.6882394379,9.4957963507
1520531124524870567,0.3122839277,-0.2099645651,0.1143973278,0.8948176774,0.6606613624,9.4391474080
1520531124529886567,0.3130829207,-0.1764535922,0.1141104907,0.8695637554,0.6954384015,9.4695750462
1520531124534901567,0.3118787877,-0.1356500526,0.1106364137,0.8551329428,0.7002360871,9.4743594053
1520531124539918567,0.3054009389,-0.0936895984,0.1096159433,0.8635509168,0.7374087846,9.4986462434
1520531124544932567,0.2933971975,-0.0505694142,0.1099673627,0.8851971357,0.7721821710,9.5158338009
1520531124549949567,0.2808840408,-0.0118172811,0.1092041856,0.8755765940,0.7793777629,9.5844869186
1520531124554965567,0.2613269897,0.0199323106,0.1108356358,0.8948176774,0.7769779835,9.6145177192
1520531124559980567,0.2387492443,0.0461364022,0.1154064529,0.8707663231,0.7529970482,9.6368559422
1520531124564995567,0.2136543707,0.0676700725,0.1226518268,0.8166507760,0.7158279098,9.6374189193
1520531124570011567,0.1820196156,0.0860017805,0.1277205144,0.7986122603,0.6582705743,9.6667042223
1520531124575027567,0.1508900535,0.1060812642,0.1330721530,0.7529146872,0.5887239889,9.7404319052
1520531124580043567,0.1154851102,0.1232430436,0.1392211328,0.6843683276,0.5023912170,9.8388033780
1520531124585058567,0.0783080986,0.1316662402,0.1439539575,0.6386707545,0.4184549464,9.9020857974
1520531124590074567,0.0368495117,0.1360214913,0.1437937672,0.5821500720,0.3177315529,10.0724071769
1520531124595088567,-0.0058719518,0.1345434607,0.1454852701,0.4667035716,0.2601818039,10.1967742497
1520531124600104567,-0.0533787330,0.1278302928,0.1428168909,0.3308134200,0.2601923875,10.3177977484
1520531124605120567,-0.1003872291,0.1176192506,0.1406619930,0.3103697689,0.2290163287,10.4272686689
1520531124610136567,-0.1478956373,0.1100333859,0.1374458527,0.2334054352,0.1942472507,10.4896453329
1520531124615150567,-0.1976664367,0.1027416619,0.1328834066,0.1732770496,0.1894553720,10.4925595510
1520531124620167567,-0.2429051460,0.1018621696,0.1283614673,0.1504282631,0.2218339429,10.4404538970
1520531124625183567,-0.2868861694,0.1033208018,0.1214200660,0.1203640702,0.2602087780,10.3977097782
1520531124630199567,-0.3306173445,0.1041989486,0.1136621141,0.1480231276,0.2386220962,10.3649215793
1520531124635213567,-0.3678128604,0.1056587821,0.1072492031,0.1540359662,0.2997777895,10.3066962200
1520531124640229567,-0.4014857940,0.1100323825,0.1013930806,0.2165694873,0.3141626042,10.2642363426
1520531124645244567,-0.4331574049,0.1059486065,0.0984447597,0.2827107115,0.3117591721,10.2252441527
1520531124650262567,-0.4587993415,0.1001159725,0.0965540825,0.3644853160,0.2997613990,10.2279463341
1520531124655276567,-0.4826861890,0.0916630238,0.0940990386,0.4366393787,0.3093489028,10.2109646607
1520531124660292567,-0.5018021891,0.0794195763,0.0932295023,0.4859446550,0.3321287308,10.0919238526
1520531124665307567,-0.5156428072,0.0651355910,0.0934167868,0.5653141240,0.3369191109,9.9935265494
1520531124670324567,-0.5242022806,0.0528897228,0.0949625612,0.6663298119,0.3261189796,9.9205009235
1520531124675339567,-0.5274766965,0.0444251798,0.0997739853,0.7132299527,0.3237170461,9.8166159531
1520531124680354567,-0.5259742353,0.0374187017,0.1048582029,0.6927863016,0.2937401277,9.7122512166
1520531124685370567,-0.5184410413,0.0304160434,0.1093901274,0.6506964316,0.2589683335,9.6301825837
1520531124690386567,-0.5063813478,0.0245755963,0.1158163645,0.6735452182,0.2361828859,9.5428216085
1520531124695401567,-0.4945705733,0.0219468365,0.1198326091,0.6458861608,0.1690331764,9.5129405650
1520531124700417567,-0.4797389792,0.0225215743,0.1249498907,0.5809475043,0.1090812129,9.4892260820
1520531124705433567,-0.4596229784,0.0298067796,0.1276735889,0.5520858792,0.0934946352,9.3919021126
1520531124710448567,-0.4384971170,0.0411746758,0.1293443598,0.5039831707,0.0611215902,9.3540511365
1520531124715462567,-0.4133536381,0.0516765497,0.1285660809,0.4426522173,0.0215547329,9.2791473255
1520531124720480567,-0.3879652820,0.0581020523,0.1266740284,0.4402470819,-0.0180167138,9.2745607480
1520531124725494567,-0.3583093738,0.0624953644,0.1225941129,0.4222085662,-0.0563878024,9.2863951823
1520531124730510567,-0.3283944711,0.0712537155,0.1207114442,0.3584724774,-0.1403226681,9.3103402831
1520531124735525567,-0.2984807954,0.0808942328,0.1158594398,0.1889104299,-0.2050630449,9.2969459690
1520531124740541567,-0.2645520858,0.0923115846,0.1010031082,0.1143512317,-0.2806030847,9.2570703124
1520531124745556567,-0.2288624300,0.1075285509,0.0821142212,-0.0010952688,-0.3945124335,9.2106571830
1520531124750574567,-0.1954417203,0.1183782337,0.0615729131,-0.0696416284,-0.5252134011,9.2288839885
1520531124755589567,-0.1547452587,0.1237090344,0.0355649134,-0.1165417692,-0.6031538759,9.2642808113
1520531124760605567,-0.1130517837,0.1235061082,0.0087011706,-0.0407800033,-0.6463288317,9.2833419362
1520531124765618567,-0.0756350149,0.1174628912,-0.0141409112,0.0157406792,-0.6427358124,9.3234633290
1520531124770634567,-0.0324455043,0.1047135387,-0.0346099456,0.0325766272,-0.6127586131,9.2860816181
1520531124775651567,0.0104907669,0.0887508452,-0.0521269623,0.1095409608,-0.5600024287,9.2748217480
1520531124780666567,0.0559446446,0.0757007962,-0.0688147777,0.1828975913,-0.4592803464,9.2344966206
1520531124785680567,0.0993973995,0.0637900026,-0.0760208606,0.3175851752,-0.3393767940,9.2133122732
1520531124790698567,0.1428592890,0.0524342976,-0.0729417533,0.5412627698,-0.1595231512,9.2400133306
1520531124795712567,0.1825602110,0.0398780699,-0.0574194263,0.6795580568,0.0179388606,9.2721963616
1520531124800729567,0.2200023761,0.0237988467,-0.0324504694,0.7156350881,0.1102698634,9.2903494741
1520531124805743567,0.2511574952,0.0045126608,-0.0077648443,0.7288633330,0.2337802967,9.3586667698
1520531124810760567,0.2830711723,-0.0121544113,0.0182921179,0.6927863016,0.2589650554,9.3648040851
1520531124815774567,0.3102155817,-0.0253289249,0.0451962625,0.6603169733,0.2517727417,9.3918564487
1520531124820792567,0.3343503055,-0.0323775322,0.0691766878,0.6482912962,0.2313882911,9.4117498252
1520531124825806567,0.3577285884,-0.0385398979,0.0885659022,0.6518989994,0.2050069208,9.4152268674
1520531124830822567,0.3780908071,-0.0429456684,0.1044569592,0.6314553482,0.1954153896,9.2957343808
1520531124835838567,0.3951944601,-0.0397701651,0.1179769708,0.5965808846,0.2062103696,9.2832797198
1520531124840854567,0.4097872380,-0.0345537695,0.1307055735,0.6062014263,0.1510491608,9.2169976636
1520531124845868567,0.4198582679,-0.0270029708,0.1415665406,0.6001885877,0.1450539270,9.1694141335
1520531124850884567,0.4276691529,-0.0165312002,0.1494779342,0.5845552074,0.1222714765,9.1916692518
1520531124855900567,0.4359826827,-0.0048885956,0.1555034655,0.5472756083,0.0815036056,9.2710976549
1520531124860916567,0.4370039281,0.0038394939,0.1607086632,0.5003754675,-0.0096274138,9.3460202350
1520531124865930567,0.4352504229,0.0076253467,0.1612819221,0.4246137016,-0.0431974451,9.4815990937
1520531124870947567,0.4319852161,0.0111308791,0.1575270240,0.3572699097,-0.0539844640,9.6159116557
1520531124875962567,0.4236895046,0.0126005782,0.1516015316,0.3079646335,-0.0995479600,9.8012168866
1520531124880978567,0.4113642615,0.0094145623,0.1426719325,0.2490388155,-0.1475089876,9.9308351869
1520531124885993567,0.3960178969,0.0050749386,0.1288692157,0.1853027267,-0.1499023045,10.0523208648
1520531124891010567,0.3781530907,-0.0024672573,0.1136939826,0.1311871796,-0.1283135621,10.2201752736
1520531124896024567,0.3580217141,-0.0126284295,0.0968796670,0.1035281222,-0.1498959356,10.4052464267
1520531124901039567,0.3315994653,-0.0283254553,0.0789525972,0.0722613617,-0.1462960792,10.5635988280
1520531124906056567,0.3046727253,-0.0460652835,0.0620930828,0.1095409608,-0.1391041401,10.6190118650
1520531124911071567,0.2782551379,-0.0591434908,0.0455387503,0.1396051536,-0.1115262518,10.5559365702
1520531124916086567,0.2493290041,-0.0696031356,0.0300912763,0.1347948828,-0.0467722943,10.4722458814
1520531124921103567,0.2216619557,-0.0797781879,0.0173491508,0.1841001590,0.0023886230,10.4182594093
1520531124926118567,0.1962684247,-0.0838449339,0.0089782439,0.2177720550,0.0323645111,10.3121473344
1520531124931135567,0.1698718977,-0.0864558796,0.0008908652,0.2057463779,0.0935216093,10.1832067698
1520531124936150567,0.1472509259,-0.0841096261,-0.0079773596,0.2382157061,0.1378872761,10.1049838228
1520531124941165567,0.1228772330,-0.0803217078,-0.0114202840,0.2586593572,0.1031106116,10.0432251181
1520531124946180567,0.0985117219,-0.0709996688,-0.0140093321,0.2803055761,0.0995115045,10.0197750560
1520531124951196567,0.0738937281,-0.0610884034,-0.0190283803,0.2803055761,0.1127020491,9.9709521472
1520531124956212567,0.0525381772,-0.0537954050,-0.0251556873,0.3199903106,0.0647333414,9.9322619034
1520531124961228567,0.0286728919,-0.0447579977,-0.0301828050,0.3175851752,0.0659326692,9.9183384167
1520531124966242567,0.0063166307,-0.0351386875,-0.0346671850,0.2851158469,0.0575412150,9.8989061914
1520531124971259567,-0.0155403300,-0.0269717325,-0.0407868893,0.3127749043,0.0503442183,9.8312396418
1520531124976275567,-0.0348792881,-0.0156007484,-0.0460751692,0.3187877429,0.0395514862,9.7998137538
1520531124981290567,-0.0542129734,-0.0027837681,-0.0472941453,0.3536622065,0.0551375955,9.7564597794
1520531124986306567,-0.0707819245,0.0129597953,-0.0528247587,0.3680930191,0.0527381908,9.7528352256
1520531124991321567,-0.0850892333,0.0275336078,-0.0564746438,0.3777135608,0.0575340032,9.7422776122
1520531124996336567,-0.0968828481,0.0432768566,-0.0612024873,0.3993597796,0.0395452110,9.7107065745
1520531125001352567,-0.1091810364,0.0590264644,-0.0683643104,0.4426522173,0.0551306647,9.6475142175
1520531125006369567,-0.1187144083,0.0756534941,-0.0763362360,0.4546778944,0.0803116770,9.6636426262
1520531125011384567,-0.1282483134,0.0899407064,-0.0810793954,0.4534753267,0.0899048940,9.7147793105
1520531125016398567,-0.1360284076,0.0998556546,-0.0850475306,0.4655010038,0.1366704340,9.7332109590
1520531125021414567,-0.1385363698,0.1074481501,-0.0914781646,0.5099960092,0.1582514962,9.7397296875
1520531125026430567,-0.1410418349,0.1129834716,-0.0914312588,0.5148062801,0.1954244747,9.8012402474
1520531125031447567,-0.1443115855,0.1086012257,-0.0876708951,0.5340473635,0.2397911718,9.8126311404
1520531125036462567,-0.1428054313,0.1033386842,-0.0809500636,0.5689218272,0.2385893152,9.8308871664
1520531125041478567,-0.1433062844,0.0989422243,-0.0715133700,0.5641115563,0.2553776558,9.7728104182
1520531125046492567,-0.1402863194,0.0945384016,-0.0588366599,0.5785423689,0.3009438679,9.7888955380
1520531125051508567,-0.1345025965,0.0892593230,-0.0453601153,0.5653141240,0.3297242684,9.7820233657
1520531125056525567,-0.1274670840,0.0816547595,-0.0337975102,0.5568961500,0.3585042941,9.7716179414
1520531125061539567,-0.1196743309,0.0766736806,-0.0224868435,0.4149931599,0.2985583248,9.8125704995
1520531125066554567,-0.1078653599,0.0728801111,-0.0187500370,0.3620801805,0.2074277737,9.7655264896
1520531125071570567,-0.0983161808,0.0725917395,-0.0184994497,0.3801186962,0.2362057390,9.7548635540
1520531125076587567,-0.0877570940,0.0775566959,-0.0211867186,0.3223954460,0.2386085155,9.7124237317
1520531125081603567,-0.0746825530,0.0851487397,-0.0252113764,0.2490388155,0.1978434544,9.6922589065
1520531125086618567,-0.0613587361,0.0915768008,-0.0297864851,0.2310002998,0.1702646295,9.7157042563
1520531125091633567,-0.0465345986,0.0951032622,-0.0387153593,0.2863184146,0.1522732148,9.7140212198
1520531125096647567,-0.0352284721,0.0974569797,-0.0454822246,0.3741058577,0.1654569223,9.8014768285
1520531125101664567,-0.0244358617,0.0890168895,-0.0477311303,0.3416365294,0.1714551532,9.8447863446
1520531125106680567,-0.0151489311,0.0826180855,-0.0507733118,0.3873341025,0.1894387005,9.7966761103
1520531125111695567,-0.0041038340,0.0750522472,-0.0530160150,0.4282214047,0.1918337969,9.8555451413
1520531125116710567,0.0034305518,0.0703872210,-0.0509012189,0.4570830299,0.2158143575,9.8041064992
1520531125121727567,0.0132312022,0.0689275823,-0.0484956235,0.5208191186,0.2182076744,9.8441588309
1520531125126742567,0.0215237460,0.0651268070,-0.0425879158,0.5448704729,0.2805611032,9.8066753176
1520531125131758567,0.0285599720,0.0616176523,-0.0369461972,0.5845552074,0.3297227698,9.8190246914
1520531125136773567,0.0366087755,0.0601332862,-0.0256093202,0.5893654783,0.3848828546,9.7596547399
1520531125141789567,0.0413931131,0.0601031059,-0.0137141685,0.5881629106,0.4328485652,9.7270796406
1520531125146803567,0.0444125136,0.0580427427,-0.0056189539,0.5388576343,0.3920816309,9.7275993055
1520531125151821567,0.0479376794,0.0583136527,0.0024931120,0.5111985769,0.3681009766,9.7627562272
1520531125156836567,0.0512079436,0.0577183234,0.0076229704,0.4390445142,0.3273358218,9.8250919177
1520531125161852567,0.0554729787,0.0504259143,0.0110765556,0.3921443734,0.2541919087,9.8523490555
1520531125166865567,0.0554661571,0.0445945816,0.0123848234,0.3115723366,0.1978385840,9.8345939500
1520531125171884567,0.0574702986,0.0393475340,0.0134232577,0.2670773312,0.1810540835,9.8385298397
1520531125176899567,0.0599798605,0.0387744907,0.0101675935,0.2610644926,0.1007121435,9.7422087625
1520531125181914567,0.0627468801,0.0425715853,0.0072153548,0.2069489456,0.0647421455,9.7020955318
1520531125186929567,0.0657623015,0.0466710894,0.0002066840,0.1408077214,0.0323705053,9.6644201316
1520531125191945567,0.0680297226,0.0554339074,-0.0073061090,0.1251743411,-0.0155938940,9.6506733434
1520531125196960567,0.0700454921,0.0636124010,-0.0142817897,0.0927050128,-0.0455698758,9.5929114157
1520531125201976567,0.0718046898,0.0703448000,-0.0253263075,0.0927050128,-0.1031286161,9.5615896573
1520531125206992567,0.0733109617,0.0762044038,-0.0369181197,0.0830844711,-0.1163184115,9.6012090549
1520531125212007567,0.0738032801,0.0744825171,-0.0466720439,0.1347948828,-0.0623611198,9.6343552919
1520531125217022567,0.0737911896,0.0686686667,-0.0518568776,0.1408077214,-0.0095994095,9.6946768013
1520531125222039567,0.0742755769,0.0567286539,-0.0543838706,0.1841001590,0.0503542399,9.6651433534
1520531125227054567,0.0752668704,0.0468234306,-0.0550024142,0.2334054352,0.1151039827,9.7075996281
1520531125232069567,0.0782772579,0.0404024976,-0.0507281884,0.2610644926,0.1534743221,9.7398330237
1520531125237085567,0.0805302322,0.0325294456,-0.0483574992,0.3043569303,0.2182245332,9.7009977468
1520531125242101567,0.0822810441,0.0231912613,-0.0430209871,0.2995466595,0.2649913843,9.6975125309
1520531125247116567,0.0883007723,0.0129871530,-0.0401339916,0.2851158469,0.2877761763,9.7104143577
1520531125252133567,0.0928269582,0.0118088185,-0.0347403670,0.2923312532,0.2865764739,9.7545067669
1520531125257149567,0.0968488764,0.0100504317,-0.0304324388,0.2899261178,0.3081611889,9.7242933861
1520531125262163567,0.1023810064,0.0097481014,-0.0255751036,0.2766978729,0.3225519042,9.7430024130
1520531125267179567,0.1084176277,0.0114885735,-0.0217853239,0.2658747635,0.3489338365,9.7302984495
1520531125272195567,0.1121936180,0.0149808372,-0.0196012806,0.2754953052,0.3417382446,9.7336982569
1520531125277210567,0.1172298425,0.0213881669,-0.0176678859,0.2791030083,0.3177551552,9.7011464978
1520531125282226567,0.1212607384,0.0272101484,-0.0149254328,0.2406208415,0.3381435395,9.6573397106
1520531125287241567,0.1255396401,0.0330431549,-0.0162416349,0.2273925967,0.3309497272,9.6307461713
1520531125292257567,0.1313271697,0.0391666797,-0.0170173224,0.2382157061,0.3069660758,9.6678528191
1520531125297272567,0.1340893085,0.0403456842,-0.0216128443,0.2863184146,0.3081614698,9.6441405685
1520531125302288567,0.1386095276,0.0409433372,-0.0264866252,0.3115723366,0.3405362944,9.6891868043
1520531125307303567,0.1403681411,0.0427018031,-0.0299936504,0.3308134200,0.3645176043,9.7064082960
1520531125312319567,0.1393660664,0.0438618484,-0.0280890699,0.3308134200,0.3717124469,9.7052391360
1520531125317335567,0.1388619712,0.0421104306,-0.0270192914,0.3091672012,0.3597227285,9.7228936797
1520531125322351567,0.1376081586,0.0432718343,-0.0256553360,0.3055594980,0.3597230095,9.7647659772
1520531125327366567,0.1368543052,0.0429786975,-0.0251150671,0.3079646335,0.3693159456,9.7995975310
1520531125332382567,0.1355938083,0.0403572014,-0.0256738330,0.3187877429,0.3885013494,9.7564741498
1520531125337397567,0.1348418838,0.0388868716,-0.0208137222,0.3440416648,0.4160796123,9.7643364565
1520531125342413567,0.1330862145,0.0379967318,-0.0151356605,0.3668904514,0.4496537646,9.7803513342
1520531125347427567,0.1300699581,0.0336073001,-0.0086703046,0.4510701913,0.4712317360,9.7702137806
1520531125352444567,0.1288147223,0.0280413645,0.0021116262,0.4462599204,0.4892192170,9.7365408860
1520531125357460567,0.1258051463,0.0259713541,0.0129235011,0.3921443734,0.5024139764,9.7661083497
1520531125362475567,0.1210317309,0.0218675187,0.0212881684,0.3440416648,0.4916254589,9.7700735079
1520531125367491567,0.1155033684,0.0189376672,0.0264165775,0.3115723366,0.4820348644,9.8459382561
1520531125372507567,0.1102227018,0.0151417734,0.0285618458,0.2514439509,0.4700481431,9.8465352023
1520531125377522567,0.1059461759,0.0110570741,0.0298913863,0.2550516541,0.4388702112,9.8581519295
1520531125382538567,0.0994152173,0.0113378860,0.0328817491,0.2935338209,0.4340706523,9.8798627802
1520531125387554567,0.0906310138,0.0168583628,0.0375396033,0.3007492272,0.4448623542,9.9099977686
1520531125392569567,0.0851055602,0.0180166359,0.0394525848,0.2947363886,0.4532568055,9.9181831162
1520531125397583567,0.0758119453,0.0206325400,0.0405720449,0.2971415240,0.4028927204,9.9286681139
1520531125402600567,0.0632541704,0.0241162188,0.0435980629,0.2622670604,0.4448653513,9.9429123612
1520531125407616567,0.0524524058,0.0246838278,0.0476807666,0.2815081438,0.4556561166,9.9392281243
1520531125412630567,0.0421493263,0.0235084256,0.0498553771,0.2851158469,0.4292747463,9.9705966214
1520531125417647567,0.0328470434,0.0194210288,0.0514647981,0.2718876021,0.3633230532,9.9824111302
1520531125422663567,0.0212817498,0.0138736379,0.0538789418,0.2406208415,0.3513340842,9.9467006925
1520531125427679567,0.0112194625,0.0080500219,0.0508771441,0.2658747635,0.3381415727,9.9313598776
1520531125432693567,0.0016649595,0.0042582817,0.0508659795,0.3163826074,0.3357393581,9.9494649072
1520531125437710567,-0.0078904688,-0.0007011818,0.0516575602,0.3115723366,0.3105577838,9.9332662682
1520531125442725567,-0.0174434742,-0.0027417011,0.0505775505,0.3296108523,0.3309417661,9.9191250861
1520531125447739567,-0.0267475134,-0.0068232705,0.0500226043,0.2863184146,0.3117588911,9.9277001853
1520531125452757567,-0.0355522560,-0.0138206735,0.0502561315,0.2718876021,0.3045651725,9.9011183510
1520531125457772567,-0.0446087756,-0.0190603982,0.0469863672,0.2430259770,0.3189571054,9.9188173996
1520531125462787567,-0.0503915459,-0.0187603517,0.0429411365,0.2851158469,0.2553993849,9.9219561295
1520531125467802567,-0.0549145680,-0.0167144195,0.0399890943,0.2658747635,0.2518034622,9.8384725537
1520531125472817567,-0.0601924511,-0.0140801861,0.0348785312,0.2177720550,0.2709934553,9.8040577279
1520531125477834567,-0.0647106276,-0.0061963653,0.0281833081,0.2261900290,0.2829842040,9.7772347882
1520531125482850567,-0.0667149376,0.0016855263,0.0225656014,0.2682798989,0.2889766280,9.7338199382
1520531125487865567,-0.0667113661,0.0072349441,0.0177380139,0.2442285447,0.3129613096,9.7154363493
