#x, y, size, angle, response, octave, class_id
95.040009, 117.504013, 53.568005, 133.116119, 0.005606, 3, -1
57.024006, 122.688011, 53.568005, 80.016853, 0.002959, 3, -1
89.856010, 122.688011, 53.568005, 56.021446, 0.003695, 3, -1
62.208008, 126.144012, 53.568005, 73.154327, 0.004472, 3, -1
81.216011, 127.872009, 53.568005, 47.432354, 0.003790, 3, -1
74.304008, 129.600006, 53.568005, 64.229095, 0.005917, 3, -1
69.120010, 131.328018, 53.568005, 69.023056, 0.005699, 3, -1
74.649612, 14.515202, 64.281609, 131.580551, 0.001233, 4, -1
103.680016, 14.515202, 64.281609, 51.415195, 0.000217, 4, -1
107.827217, 16.588802, 64.281609, 49.996067, 0.000726, 4, -1
66.355209, 20.736004, 64.281609, 169.211700, 0.001205, 4, -1
114.048019, 20.736004, 64.281609, 33.123482, 0.000619, 4, -1
60.134407, 29.030403, 64.281609, 234.023361, 0.001011, 4, -1
126.489616, 29.030403, 64.281609, 30.970320, 0.000800, 4, -1
132.710419, 33.177605, 64.281609, 32.060974, 0.000862, 4, -1
49.766407, 41.472008, 64.281609, 184.146469, 0.002932, 4, -1
138.931213, 41.472008, 64.281609, 45.886765, 0.000959, 4, -1
55.987209, 43.545605, 64.281609, 170.053650, 0.002249, 4, -1
49.766407, 45.619205, 64.281609, 168.464157, 0.002999, 4, -1
58.060806, 51.840008, 64.281609, 141.114380, 0.001376, 4, -1
64.281609, 55.987209, 64.281609, 106.509064, 0.001657, 4, -1
70.502411, 60.134407, 64.281609, 65.283531, 0.001485, 4, -1
78.796814, 64.281609, 64.281609, 286.833740, 0.000725, 4, -1
89.164810, 72.576012, 64.281609, 134.597809, 0.000909, 4, -1
103.680016, 80.870415, 64.281609, 260.713135, 0.000584, 4, -1
107.827217, 82.944016, 64.281609, 289.054718, 0.000993, 4, -1
111.974419, 85.017609, 64.281609, 317.975830, 0.000955, 4, -1
122.342415, 89.164810, 64.281609, 344.773224, 0.002465, 4, -1
18.662403, 95.385612, 64.281609, 218.038071, 0.001324, 4, -1
118.195213, 97.459213, 64.281609, 14.492537, 0.001326, 4, -1
26.956804, 99.532814, 64.281609, 226.715103, 0.001816, 4, -1
114.048019, 101.606415, 64.281609, 44.281742, 0.000713, 4, -1
33.177605, 107.827217, 64.281609, 203.797928, 0.001973, 4, -1
105.753616, 109.900818, 64.281609, 95.954498, 0.001279, 4, -1
45.619205, 116.121613, 64.281609, 145.542923, 0.001901, 4, -1
97.459213, 116.121613, 64.281609, 103.708595, 0.001689, 4, -1
55.987209, 122.342415, 64.281609, 73.577980, 0.000505, 4, -1
89.164810, 122.342415, 64.281609, 41.829639, 0.001713, 4, -1
60.134407, 124.416016, 64.281609, 69.523163, 0.000937, 4, -1
68.428810, 124.416016, 64.281609, 54.175884, 0.001412, 4, -1
80.870415, 126.489616, 64.281609, 51.223019, 0.001500, 4, -1
68.428810, 130.636826, 64.281609, 77.089020, 0.001515, 4, -1
111.974426, 19.906565, 77.137939, 50.760193, -0.000079, 5, -1
116.951065, 22.394886, 77.137939, 43.737301, -0.000060, 5, -1
121.927711, 24.883205, 77.137939, 26.791647, -0.000063, 5, -1
57.231373, 29.859848, 77.137939, 211.132507, 0.000033, 5, -1
126.904350, 29.859848, 77.137939, 35.230183, 0.000018, 5, -1
131.880997, 32.348167, 77.137939, 31.526636, -0.000025, 5, -1
49.766411, 39.813129, 77.137939, 181.098206, 0.000862, 5, -1
57.231373, 39.813129, 77.137939, 176.673828, 0.000558, 5, -1
139.345947, 39.813129, 77.137939, 38.736576, 0.000271, 5, -1
49.766411, 44.789772, 77.137939, 170.426559, 0.001312, 5, -1
57.231373, 44.789772, 77.137939, 162.898697, 0.000854, 5, -1
62.208015, 54.743053, 77.137939, 132.887817, 0.000350, 5, -1
69.672974, 59.719696, 77.137939, 89.792137, 0.000244, 5, -1
82.114578, 67.184654, 77.137939, 207.298370, -0.000073, 5, -1
87.091217, 72.161301, 77.137939, 190.891449, 0.000111, 5, -1
97.044502, 77.137939, 77.137939, 247.932968, 0.000125, 5, -1
102.021141, 79.626259, 77.137939, 278.796692, -0.000024, 5, -1
106.997787, 82.114578, 77.137939, 302.229645, 0.000008, 5, -1
111.974426, 84.602898, 77.137939, 324.053497, 0.000244, 5, -1
121.927711, 89.579544, 77.137939, 349.561768, 0.001409, 5, -1
111.974426, 92.067863, 77.137939, 355.688568, 0.001200, 5, -1
19.906565, 94.556183, 77.137939, 228.315186, 0.000555, 5, -1
119.439392, 94.556183, 77.137939, 4.088656, 0.001455, 5, -1
111.974426, 102.021141, 77.137939, 47.860744, 0.000050, 5, -1
34.836487, 109.486107, 77.137939, 202.922195, 0.000417, 5, -1
104.509468, 109.486107, 77.137939, 85.148216, 0.000175, 5, -1
47.278091, 116.951065, 77.137939, 100.938530, 0.000163, 5, -1
94.556183, 116.951065, 77.137939, 85.469009, 0.000552, 5, -1
89.579544, 121.927711, 77.137939, 44.382469, 0.000488, 5, -1
59.719696, 124.416031, 77.137939, 87.568626, 0.000256, 5, -1
79.626259, 126.904350, 77.137939, 58.153320, 0.000348, 5, -1
69.672974, 129.392670, 77.137939, 74.903107, 0.000609, 5, -1
122.425377, 26.873863, 92.565529, 46.236034, -0.000078, 6, -1
59.719696, 29.859848, 92.565529, 164.935898, -0.000020, 6, -1
131.383331, 32.845833, 92.565529, 35.050392, 0.000015, 6, -1
50.761742, 38.817802, 92.565529, 179.786346, 0.000386, 6, -1
137.355301, 38.817802, 92.565529, 38.349911, 0.000110, 6, -1
47.775757, 44.789772, 92.565529, 170.525162, 0.000418, 6, -1
59.719696, 44.789772, 92.565529, 163.673065, 0.000266, 6, -1
56.733711, 53.747726, 92.565529, 149.077667, 0.000089, 6, -1
68.677650, 59.719696, 92.565529, 113.538147, 0.000052, 6, -1
89.579544, 71.663635, 92.565529, 242.315033, -0.000009, 6, -1
122.425377, 89.579544, 92.565529, 353.173187, 0.000742, 6, -1
110.481438, 92.565529, 92.565529, 3.295399, 0.000708, 6, -1
20.901894, 98.537498, 92.565529, 232.579254, 0.000300, 6, -1
116.453407, 98.537498, 92.565529, 19.827402, 0.000319, 6, -1
113.467422, 104.509468, 92.565529, 37.327240, 0.000006, 6, -1
35.831818, 107.495453, 92.565529, 216.153915, 0.000193, 6, -1
107.495453, 107.495453, 92.565529, 55.522232, 0.000012, 6, -1
44.789772, 116.453407, 92.565529, 168.071426, -0.000003, 6, -1
95.551514, 116.453407, 92.565529, 80.669212, 0.000126, 6, -1
89.579544, 119.439392, 92.565529, 88.617126, 0.000135, 6, -1
59.719696, 122.425377, 92.565529, 83.394554, 0.000081, 6, -1
62.705681, 128.397339, 92.565529, 90.554230, 0.000184, 6, -1
74.649620, 128.397339, 92.565529, 73.104836, 0.000113, 6, -1
68.677650, 131.383331, 92.565529, 80.222458, 0.000223, 6, -1
121.828186, 25.082273, 111.078636, 42.326500, -0.000040, 7, -1
57.330910, 28.665455, 111.078636, 158.825363, -0.000008, 7, -1
136.160904, 35.831818, 111.078636, 358.348450, 0.000058, 7, -1
50.164547, 39.415001, 111.078636, 168.615952, 0.000275, 7, -1
60.914093, 42.998184, 111.078636, 149.056381, 0.000213, 7, -1
50.164547, 46.581364, 111.078636, 170.239319, 0.000256, 7, -1
71.663635, 60.914093, 111.078636, 125.266968, 0.000004, 7, -1
89.579544, 71.663635, 111.078636, 292.009460, -0.000009, 7, -1
107.495453, 82.413185, 111.078636, 351.618286, 0.000072, 7, -1
118.245003, 85.996368, 111.078636, 8.594450, 0.000483, 7, -1
107.495453, 93.162727, 111.078636, 2.044783, 0.000390, 7, -1
114.661819, 103.912277, 111.078636, 27.059900, -0.000016, 7, -1
32.248638, 107.495453, 111.078636, 210.107285, 0.000027, 7, -1
107.495453, 107.495453, 111.078636, 34.175594, -0.000013, 7, -1
42.998184, 114.661819, 111.078636, 180.944626, -0.000032, 7, -1
50.164547, 118.245003, 111.078636, 152.750122, -0.000033, 7, -1
93.162727, 118.245003, 111.078636, 73.032089, 0.000019, 7, -1
57.330910, 121.828186, 111.078636, 107.995476, 0.000015, 7, -1
75.246819, 128.994553, 111.078636, 82.673294, 0.000097, 7, -1
