#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z []
1403637133888318976.0000000000,4.6227641147,-1.8317654725,0.6446973436,0.4854280246,0.6865090394,0.4290718915,-0.330094355643
1403637133938319104.0000000000,4.6230760421,-1.8305003814,0.6704093499,0.4843362192,0.6897953047,0.4270701975,-0.327432299508
1403637133988318976.0000000000,4.6233684911,-1.8295591808,0.6998090187,0.4851504172,0.6917059409,0.4256647530,-0.324008459964
1403637134038319104.0000000000,4.6235429832,-1.8289398578,0.7316844567,0.4869462490,0.6922509104,0.4245044428,-0.321664430057
1403637134088318976.0000000000,4.6237437222,-1.8282600191,0.7639807038,0.4904573962,0.6918702737,0.4244109890,-0.3172418308
1403637134138319104.0000000000,4.6237559283,-1.8276892218,0.7964924743,0.4948822888,0.6913999002,0.4238562026,-0.31209552665
1403637134188318976.0000000000,4.6232054527,-1.8268086752,0.8285776267,0.5004732719,0.6901900938,0.4229472026,-0.30705016258
1403637134238319104.0000000000,4.6220715746,-1.8262175517,0.8606190965,0.5082183526,0.6876112336,0.4203230587,-0.303699561766
1403637134288318976.0000000000,4.6212494586,-1.8263979984,0.8905536845,0.5146517118,0.6839715406,0.4173743037,-0.305147895026
1403637134338319104.0000000000,4.6205884892,-1.8264386079,0.9169776572,0.5210143350,0.6797198203,0.4143225720,-0.307996485136
1403637134388318976.0000000000,4.6198968317,-1.8262070120,0.9385654264,0.5271649990,0.6756454435,0.4107126479,-0.311312414329
1403637134438319104.0000000000,4.6189239630,-1.8258017156,0.9532961278,0.5315685162,0.6740078251,0.4055990886,-0.314066463555
1403637134488318976.0000000000,4.6177309045,-1.8255076214,0.9604144285,0.5326170910,0.6742179989,0.4006189167,-0.318203720737
1403637134538319104.0000000000,4.6164459594,-1.8244190347,0.9583489602,0.5319367195,0.6758966730,0.3978156915,-0.319295614427
1403637134588318976.0000000000,4.6153603098,-1.8223670648,0.9471828543,0.5300553983,0.6782338792,0.3977482769,-0.317547458073
1403637134638319104.0000000000,4.6145104263,-1.8195331785,0.9275437445,0.5273122423,0.6808786497,0.4001811839,-0.313370521264
1403637134688318976.0000000000,4.6137911415,-1.8165618205,0.9002152264,0.5230933148,0.6839713280,0.4040065681,-0.308764148632
1403637134738319104.0000000000,4.6130571133,-1.8141540698,0.8669701838,0.5157957128,0.6879888506,0.4090013535,-0.305522530989
1403637134788318976.0000000000,4.6129908850,-1.8127021451,0.8301368911,0.5065954135,0.6928371580,0.4150389879,-0.301795291562
1403637134838319104.0000000000,4.6135331999,-1.8125058230,0.7921086124,0.4956165849,0.6993887736,0.4194301128,-0.29882758341
1403637134888318976.0000000000,4.6146628546,-1.8132512700,0.7550472256,0.4844118979,0.7057365430,0.4236236731,-0.296351191212
1403637134938319104.0000000000,4.6160672506,-1.8145332193,0.7207002793,0.4751887394,0.7119405437,0.4250167674,-0.294443664507
1403637134988318976.0000000000,4.6174655878,-1.8164284537,0.6906905574,0.4682039676,0.7158826446,0.4253570422,-0.295581580143
1403637135038319104.0000000000,4.6188442595,-1.8180498738,0.6654506847,0.4644191283,0.7180702580,0.4253944184,-0.296191773306
1403637135088318976.0000000000,4.6200466407,-1.8193672981,0.6454853200,0.4619246122,0.7194469680,0.4254383610,-0.296688243485
1403637135138319104.0000000000,4.6249946604,-1.8163290638,0.6269595431,0.4599997961,0.7201592613,0.4273625674,-0.295181405261
1403637135188318976.0000000000,4.6271995119,-1.8167547670,0.6182082945,0.4573869567,0.7214685380,0.4301184587,-0.292024711328
1403637135238319104.0000000000,4.6292041237,-1.8170044863,0.6177347123,0.4527443317,0.7241221315,0.4336630458,-0.287412719908
1403637135288318976.0000000000,4.6302008957,-1.8164306631,0.6277002027,0.4485160010,0.7270689682,0.4358455519,-0.283271543121
1403637135338319104.0000000000,4.6299590134,-1.8150397916,0.6484724211,0.4481198015,0.7281251881,0.4359483603,-0.281018471069
1403637135388318976.0000000000,4.6286500444,-1.8132499867,0.6779538491,0.4525043412,0.7262723546,0.4346268663,-0.280834070618
1403637135438319104.0000000000,4.6267009335,-1.8108556034,0.7139740376,0.4612194000,0.7215661771,0.4325618197,-0.281973738657
1403637135488318976.0000000000,4.6243198079,-1.8081818049,0.7546617264,0.4724881845,0.7152913733,0.4301792294,-0.282946986842
1403637135538319104.0000000000,4.6217619008,-1.8060288152,0.7978074687,0.4831526617,0.7089110654,0.4272300092,-0.285452493664
1403637135588318976.0000000000,4.6189396991,-1.8037596306,0.8415216744,0.4937508337,0.7033151814,0.4240583698,-0.285888735086
1403637135638319104.0000000000,4.6157555522,-1.8019727545,0.8844143127,0.5033193201,0.6989459626,0.4192136368,-0.287061195839
1403637135688318976.0000000000,4.6126968227,-1.8007930745,0.9251317837,0.5118534095,0.6946368321,0.4138894359,-0.290140127407
1403637135738319104.0000000000,4.6101162084,-1.8006166397,0.9617183164,0.5176792418,0.6913230699,0.4084177584,-0.295424356251
1403637135788318976.0000000000,4.6081675805,-1.8009212854,0.9920325556,0.5215693680,0.6888372016,0.4032787837,-0.301388331886
1403637135838319104.0000000000,4.6068213359,-1.8007203630,1.0134570351,0.5242283872,0.6871845592,0.3997701461,-0.305197985008
1403637135888318976.0000000000,4.6052347528,-1.8001544790,1.0255101079,0.5251571342,0.6868132851,0.3968979817,-0.308171199107
1403637135938319104.0000000000,4.6098215872,-1.7973442173,1.0300847548,0.5250537672,0.6875873124,0.3956559988,-0.308218364042
1403637135988318976.0000000000,4.6085748342,-1.7964953384,1.0214660383,0.5230331382,0.6887454043,0.3964574816,-0.30803826012
1403637136038319104.0000000000,4.6071030637,-1.7962448610,1.0026871473,0.5203071498,0.6900395680,0.3988957183,-0.306607355475
1403637136088318976.0000000000,4.6051426459,-1.7958806286,0.9750953499,0.5176779980,0.6917390665,0.4019593495,-0.303208238034
1403637136138319104.0000000000,4.6027425314,-1.7956971852,0.9406012269,0.5137985845,0.6947851473,0.4038580872,-0.300305276435
1403637136188318976.0000000000,4.6007093846,-1.7955920264,0.9004561802,0.5097945155,0.6978370205,0.4081164445,-0.294234621424
1403637136238319104.0000000000,4.5992937950,-1.7965662559,0.8585880502,0.5027019946,0.7030101668,0.4108627951,-0.290274307459
1403637136288318976.0000000000,4.5992336111,-1.7981935956,0.8160344356,0.4940072506,0.7086046818,0.4155222724,-0.284916623619
1403637136338319104.0000000000,4.6000228140,-1.8000150884,0.7753196021,0.4847270553,0.7151563864,0.4190119236,-0.279320662971
1403637136388318976.0000000000,4.6021651991,-1.8026941752,0.7375472343,0.4742191298,0.7215049940,0.4222942428,-0.276069435173
1403637136438319104.0000000000,4.6052952845,-1.8057972380,0.7035188680,0.4639667078,0.7271623332,0.4257866532,-0.27326829515
1403637136488318976.0000000000,4.6082912359,-1.8051908317,0.6735577727,0.4539873322,0.7324775860,0.4274936546,-0.273168928327
1403637136538319104.0000000000,4.6112359484,-1.8075169831,0.6543679640,0.4463616467,0.7365994214,0.4281766322,-0.273582426783
1403637136588318976.0000000000,4.6135593249,-1.8089437468,0.6436059765,0.4421077042,0.7388419894,0.4291019944,-0.272992254191
1403637136638319104.0000000000,4.6151566969,-1.8094723406,0.6425552224,0.4401834362,0.7396095714,0.4307014743,-0.271500394952
1403637136688318976.0000000000,4.6161029319,-1.8092715073,0.6524296359,0.4400221324,0.7392584230,0.4328318028,-0.269321624552
1403637136738319104.0000000000,4.6162547857,-1.8090889168,0.6741899576,0.4401293949,0.7390587944,0.4326306467,-0.270016550939
1403637136788318976.0000000000,4.6159667275,-1.8086055296,0.7058802929,0.4425035857,0.7374545474,0.4322038959,-0.271203170244
1403637136838319104.0000000000,4.6154679273,-1.8078540060,0.7454689270,0.4480457786,0.7335649994,0.4310365390,-0.274490207407
1403637136888318976.0000000000,4.6142489459,-1.8060146288,0.7906119363,0.4572112198,0.7284015922,0.4283753906,-0.277278822962
1403637136938319104.0000000000,4.6135991836,-1.8031523232,0.8400393682,0.4673753062,0.7235332416,0.4235478636,-0.280476698902
1403637136988318976.0000000000,4.6120860759,-1.7995734761,0.8891323641,0.4790448485,0.7190715623,0.4176372505,-0.281124969339
1403637137038319104.0000000000,4.6110723244,-1.7967973249,0.9358381206,0.4896771372,0.7152581838,0.4101656375,-0.28352456972
1403637137088318976.0000000000,4.6100781065,-1.7947655038,0.9778939160,0.4996758265,0.7115521958,0.4022564128,-0.286718188014
1403637137138319104.0000000000,4.6091721783,-1.7944176333,1.0129530831,0.5066011189,0.7081465007,0.3942132322,-0.294074424987
1403637137188318976.0000000000,4.6084851020,-1.7947621619,1.0383180838,0.5114227878,0.7046913088,0.3883448755,-0.30173688719
1403637137238319104.0000000000,4.6089032287,-1.7935764262,1.0554304751,0.5155704399,0.7007016723,0.3864544960,-0.306361241758
1403637137288318976.0000000000,4.6085893987,-1.7920748843,1.0592533319,0.5189415931,0.6979726448,0.3853303053,-0.308308880541
1403637137338319104.0000000000,4.6079347125,-1.7905495697,1.0525208327,0.5217850242,0.6957804252,0.3848075148,-0.309116749788
1403637137388318976.0000000000,4.6069629664,-1.7898238553,1.0354831076,0.5231158279,0.6940918863,0.3855435768,-0.309745757766
1403637137438319104.0000000000,4.6053827211,-1.7895896647,1.0099203854,0.5220734496,0.6937871393,0.3866216771,-0.3108414345
1403637137488318976.0000000000,4.6039024839,-1.7894612886,0.9763892198,0.5200201611,0.6947848987,0.3902321090,-0.307525409718
1403637137538319104.0000000000,4.6029184280,-1.7902661489,0.9371487831,0.5156916618,0.6970313815,0.3957798397,-0.302601522997
1403637137588318976.0000000000,4.6027098807,-1.7910245600,0.8938089569,0.5103543351,0.7009861968,0.4022445508,-0.293864128231
1403637137638319104.0000000000,4.6027640895,-1.7922223506,0.8486589654,0.5028327994,0.7070407454,0.4083193594,-0.283774313357
1403637137688318976.0000000000,4.6031338874,-1.7941592585,0.8040662059,0.4935538756,0.7142690154,0.4124803257,-0.275833874618
1403637137738319104.0000000000,4.6040730478,-1.7973877896,0.7622827809,0.4831029631,0.7207737718,0.4162233048,-0.271762501916
1403637137788318976.0000000000,4.6068480931,-1.8017673451,0.7246399401,0.4736832495,0.7256725620,0.4194325406,-0.270369850077
1403637137838319104.0000000000,4.6091738784,-1.8019764597,0.6886763717,0.4657426078,0.7290862648,0.4225673255,-0.270099791044
1403637137888318976.0000000000,4.6137086608,-1.8057517253,0.6621602600,0.4584016318,0.7316163194,0.4264322729,-0.269742510021
1403637137938319104.0000000000,4.6180165210,-1.8079888722,0.6439120308,0.4522769490,0.7342942248,0.4303427737,-0.266575786474
1403637137988318976.0000000000,4.6212853029,-1.8086685173,0.6360046146,0.4459154072,0.7373270869,0.4343458589,-0.262396439378
1403637138038319104.0000000000,4.6232408141,-1.8080207223,0.6403322061,0.4401333985,0.7404689789,0.4369702173,-0.258931094994
1403637138088318976.0000000000,4.6239510707,-1.8067299708,0.6577479656,0.4364211211,0.7424049532,0.4371662391,-0.259339873435
1403637138138319104.0000000000,4.6236151691,-1.8050028385,0.6867321415,0.4366071896,0.7408399177,0.4374183400,-0.263050516389
1403637138188318976.0000000000,4.6226555542,-1.8011972213,0.7240521445,0.4430323159,0.7348377925,0.4400876109,-0.264686003625
1403637138238319104.0000000000,4.6215663712,-1.7959929853,0.7677582010,0.4563509755,0.7265105197,0.4413291704,-0.262973031318
1403637138288318976.0000000000,4.6200622500,-1.7910077678,0.8164612948,0.4707861584,0.7185559472,0.4380097174,-0.264924953972
1403637138338319104.0000000000,4.6179627220,-1.7881925360,0.8654003440,0.4854252036,0.7108564430,0.4319246066,-0.269233399333
1403637138388318976.0000000000,4.6153082146,-1.7865596586,0.9129140776,0.4998996782,0.7041872097,0.4228167167,-0.274675644253
1403637138438319104.0000000000,4.6134221377,-1.7854661621,0.9554996658,0.5139815854,0.6974434021,0.4148872455,-0.277964393986
1403637138488318976.0000000000,4.6122681976,-1.7850822986,0.9911813063,0.5251452312,0.6926053770,0.4069226097,-0.280952429462
1403637138538319104.0000000000,4.6116463418,-1.7851835169,1.0174078802,0.5331706923,0.6889473100,0.4004179373,-0.284158569263
1403637138588318976.0000000000,4.6114382299,-1.7850806861,1.0329294054,0.5388064196,0.6859100107,0.3964870903,-0.286379270705
1403637138638319104.0000000000,4.6117109586,-1.7834255389,1.0417558574,0.5410450450,0.6841337705,0.3943258862,-0.289375774535
1403637138688318976.0000000000,4.6108372157,-1.7824917609,1.0359858077,0.5406291361,0.6840522799,0.3939362953,-0.290872499166
1403637138738319104.0000000000,4.6090707865,-1.7816657800,1.0198557965,0.5375466746,0.6858015033,0.3936193727,-0.292888477308
1403637138788318976.0000000000,4.6066711838,-1.7801544261,0.9944558596,0.5334336878,0.6890013894,0.3939586718,-0.292441705486
1403637138838319104.0000000000,4.6033788542,-1.7781380217,0.9610849946,0.5284703868,0.6936710240,0.3945469426,-0.289607097228
1403637138888318976.0000000000,4.6007269923,-1.7765392479,0.9216815247,0.5223512965,0.6984318094,0.3967958157,-0.286173393842
1403637138938319104.0000000000,4.5990267154,-1.7761592726,0.8785729793,0.5158378189,0.7020789533,0.4007334882,-0.283565088478
1403637138988318976.0000000000,4.5968594333,-1.7771387420,0.8351769811,0.5074509421,0.7056340907,0.4027091131,-0.287053029148
1403637139038319104.0000000000,4.5948276362,-1.7789882425,0.7926572400,0.4992907728,0.7084442197,0.4048029895,-0.291461921178
1403637139088318976.0000000000,4.5932000938,-1.7815889005,0.7528035084,0.4921382289,0.7109912394,0.4060980717,-0.295593939821
1403637139138319104.0000000000,4.5921892479,-1.7848959040,0.7159766795,0.4865908131,0.7128337015,0.4077465175,-0.298060852917
1403637139188318976.0000000000,4.5900784810,-1.7848274637,0.6803496891,0.4811438019,0.7145057923,0.4095721892,-0.300387643838
1403637139238319104.0000000000,4.5891874619,-1.7873791551,0.6515688965,0.4778021957,0.7150272403,0.4122045494,-0.300879572123
1403637139288318976.0000000000,4.5876205368,-1.7892378221,0.6284410122,0.4761209839,0.7145633737,0.4141871627,-0.301922155199
1403637139338319104.0000000000,4.5855690468,-1.7901370557,0.6110684049,0.4752611878,0.7137539055,0.4165699017,-0.301913369528
1403637139388318976.0000000000,4.5834416050,-1.7901543916,0.5984609215,0.4749343646,0.7122644369,0.4198430364,-0.301410925482
1403637139438319104.0000000000,4.5821142169,-1.7904623653,0.5896852978,0.4740563531,0.7097417050,0.4236037512,-0.303475119709
1403637139488318976.0000000000,4.5808150597,-1.7908791224,0.5835654871,0.4737142472,0.7069019191,0.4262093516,-0.306969179911
1403637139538319104.0000000000,4.5792675415,-1.7916232520,0.5789094539,0.4737176254,0.7045936870,0.4272267646,-0.310832172116
1403637139588318976.0000000000,4.5776538921,-1.7923494401,0.5748803661,0.4753317145,0.7023317423,0.4273457523,-0.313313729272
1403637139638319104.0000000000,4.5763143843,-1.7929405642,0.5710843527,0.4778123027,0.6994522751,0.4284586428,-0.314460028622
1403637139688318976.0000000000,4.5751523308,-1.7932548212,0.5672097076,0.4793390353,0.6970903925,0.4293763918,-0.316124956489
1403637139738319104.0000000000,4.5743470288,-1.7934060763,0.5628305502,0.4799381507,0.6955593709,0.4300776022,-0.317631530487
1403637139788318976.0000000000,4.5740178443,-1.7930188403,0.5587202042,0.4806082086,0.6948991978,0.4303988978,-0.317628153039
1403637139838319104.0000000000,4.5742966709,-1.7924376547,0.5565023035,0.4819419151,0.6939591182,0.4284876411,-0.320235966436
1403637139888318976.0000000000,4.5748699773,-1.7913556857,0.5562343734,0.4868666837,0.6911228074,0.4250878046,-0.323435396592
1403637139938319104.0000000000,4.5754406806,-1.7902397278,0.5558406510,0.4905187058,0.6901770418,0.4208046141,-0.325531145942
1403637139988318976.0000000000,4.5763234863,-1.7899050851,0.5552344531,0.4928500139,0.6905532118,0.4160805602,-0.327279838892
1403637140038319104.0000000000,4.5776038748,-1.7896596184,0.5553856662,0.4955157306,0.6907681193,0.4103715328,-0.329998138108
1403637140088318976.0000000000,4.5790815363,-1.7888514891,0.5558106535,0.5009223643,0.6888469890,0.4069101409,-0.330137468072
1403637140138319104.0000000000,4.5805954790,-1.7885592634,0.5566177874,0.5062922358,0.6869618647,0.4028805398,-0.330815415321
1403637140188318976.0000000000,4.5818357970,-1.7883488120,0.5570570049,0.5085407045,0.6865994823,0.4000592511,-0.331542000943
1403637140238319104.0000000000,4.5828726037,-1.7872446938,0.5561167791,0.5087047647,0.6881437788,0.3993333127,-0.328953655474
1403637140288318976.0000000000,4.5835559408,-1.7865413866,0.5556117956,0.5086633693,0.6887897293,0.3981593073,-0.329088820108
1403637140338319104.0000000000,4.5840692255,-1.7861721429,0.5550176923,0.5081227799,0.6893785694,0.3965219950,-0.330664083281
1403637140388318976.0000000000,4.5841823424,-1.7864648564,0.5552948805,0.5074671040,0.6898651187,0.3955523324,-0.331815624518
1403637140438319104.0000000000,4.5844048516,-1.7863636578,0.5552229483,0.5077228178,0.6896040041,0.3961869604,-0.331209526285
1403637140488318976.0000000000,4.5845039546,-1.7866239341,0.5553548482,0.5073550008,0.6899021751,0.3954468191,-0.332035698661
1403637140538319104.0000000000,4.5846244421,-1.7866595895,0.5553387105,0.5072983751,0.6899530600,0.3953928437,-0.332080762482
1403637140588318976.0000000000,4.5846874372,-1.7869921802,0.5554920626,0.5067482819,0.6902636271,0.3948104325,-0.332967004733
1403637140638319104.0000000000,4.5847767321,-1.7869527512,0.5553979816,0.5067599402,0.6902220202,0.3949170248,-0.332909100646
1403637140688318976.0000000000,4.5848035289,-1.7870685104,0.5553624631,0.5066412439,0.6902413911,0.3948913559,-0.33308000398
1403637140738319104.0000000000,4.5848727547,-1.7870614672,0.5553100119,0.5066447136,0.6902211428,0.3949684301,-0.333025295456
1403637140788318976.0000000000,4.5849395776,-1.7871077417,0.5552952409,0.5065537359,0.6902405531,0.3949923054,-0.333095136809
1403637140838319104.0000000000,4.5850313453,-1.7871316586,0.5553365629,0.5065091325,0.6902795192,0.3949606711,-0.333119726739
1403637140888318976.0000000000,4.5850487718,-1.7870985349,0.5553056686,0.5064850552,0.6903162270,0.3949213513,-0.333126885642
1403637140938319104.0000000000,4.5850596757,-1.7871075915,0.5552811385,0.5065237497,0.6903037210,0.3949491420,-0.333061013841
1403637140988318976.0000000000,4.5850935392,-1.7871617329,0.5552672601,0.5064320909,0.6903611091,0.3949365863,-0.333096336259
1403637141038319104.0000000000,4.5850609613,-1.7871524118,0.5552246535,0.5064393168,0.6903515859,0.3949569814,-0.333080904787
1403637141088318976.0000000000,4.5850559972,-1.7871703933,0.5552287028,0.5064039505,0.6903792960,0.3949265336,-0.3331133435
1403637141138319104.0000000000,4.5850683876,-1.7871231527,0.5552238794,0.5064282609,0.6903710369,0.3949788277,-0.333031490453
1403637141188318976.0000000000,4.5850422288,-1.7871457254,0.5552512354,0.5063541575,0.6904090791,0.3949459420,-0.333104298437
1403637141238319104.0000000000,4.5850213163,-1.7871152640,0.5552459764,0.5063856311,0.6903763821,0.3949970528,-0.333063615633
1403637141288318976.0000000000,4.5850016712,-1.7871477656,0.5552924619,0.5063408570,0.6904045838,0.3949904753,-0.333081028569
1403637141338319104.0000000000,4.5849477172,-1.7871490903,0.5552756681,0.5063137203,0.6904007363,0.3950048967,-0.333113151311
1403637141388318976.0000000000,4.5849076765,-1.7871253732,0.5552671036,0.5063214511,0.6904067585,0.3950113452,-0.333081271107
1403637141438319104.0000000000,4.5849053116,-1.7871188531,0.5552803752,0.5062764546,0.6904292145,0.3950332898,-0.333077095064
1403637141488318976.0000000000,4.5848125667,-1.7870660072,0.5552483182,0.5062958297,0.6904306834,0.3950061176,-0.333076824892
1403637141538319104.0000000000,4.5847680831,-1.7870763443,0.5552889914,0.5062580062,0.6904560798,0.3950267897,-0.333057154872
1403637141588318976.0000000000,4.5846899187,-1.7870605752,0.5552680280,0.5062620892,0.6904546029,0.3950457031,-0.333031576475
1403637141638319104.0000000000,4.5846330963,-1.7870410627,0.5552906315,0.5062836995,0.6904637395,0.3950004194,-0.333033494971
1403637141688318976.0000000000,4.5846033496,-1.7870608824,0.5553376731,0.5062064629,0.6905118452,0.3949696380,-0.333087666709
1403637141738319104.0000000000,4.5845744633,-1.7870220801,0.5553173764,0.5062355803,0.6905015125,0.3949878530,-0.333043232049
1403637141788318976.0000000000,4.5845762831,-1.7870535686,0.5553576988,0.5061672456,0.6905393664,0.3950158120,-0.333035450474
1403637141838319104.0000000000,4.5846022295,-1.7870829674,0.5553637847,0.5061561324,0.6905299680,0.3950129459,-0.333075224917
1403637141888318976.0000000000,4.5846145774,-1.7870850018,0.5553256254,0.5061600000,0.6905233174,0.3950653451,-0.333020983685
1403637141938319104.0000000000,4.5845822351,-1.7871530226,0.5553451190,0.5060671100,0.6905697351,0.3950279619,-0.33311023768
1403637141988318976.0000000000,4.5846068878,-1.7870978732,0.5553623707,0.5061012135,0.6905602637,0.3950315238,-0.333073834222
1403637142038319104.0000000000,4.5846462210,-1.7870696506,0.5553918772,0.5060751110,0.6905878971,0.3950053628,-0.333087228538
1403637142088318976.0000000000,4.5847160737,-1.7870494857,0.5553737035,0.5060515352,0.6905948913,0.3950589047,-0.333045044433
1403637142138319104.0000000000,4.5847637861,-1.7870620909,0.5553419635,0.5059659763,0.6906373860,0.3950627580,-0.333082345719
1403637142188318976.0000000000,4.5847835562,-1.7870283264,0.5553328616,0.5060323843,0.6906033843,0.3950823813,-0.333028682877
1403637142238319104.0000000000,4.5847698725,-1.7870705746,0.5553422570,0.5060055408,0.6906191962,0.3950509844,-0.333073923166
1403637142288318976.0000000000,4.5847799642,-1.7870996139,0.5553753961,0.5060021322,0.6906197109,0.3950645244,-0.333061974245
1403637142338319104.0000000000,4.5848131264,-1.7870979559,0.5553805519,0.5059908293,0.6906197926,0.3950645457,-0.333078950591
1403637142388318976.0000000000,4.5848392447,-1.7870770588,0.5553659397,0.5060445355,0.6905874290,0.3951047286,-0.333016792945
1403637142438319104.0000000000,4.5848019180,-1.7871086671,0.5553513741,0.5059776687,0.6906271745,0.3950677674,-0.333079815976
1403637142488318976.0000000000,4.5847797353,-1.7870963940,0.5553454756,0.5059810304,0.6906353327,0.3950678080,-0.333057744382
1403637142538319104.0000000000,4.5847801147,-1.7871083577,0.5553350346,0.5059759267,0.6906265351,0.3950498293,-0.333105062982
1403637142588318976.0000000000,4.5847819847,-1.7871223642,0.5553458351,0.5059622034,0.6906296306,0.3950629634,-0.333103913204
1403637142638319104.0000000000,4.5847736962,-1.7871312225,0.5552754560,0.5059239992,0.6906567097,0.3950551074,-0.333115112926
1403637142688318976.0000000000,4.5848178740,-1.7871205619,0.5552821160,0.5059058950,0.6906561247,0.3950934895,-0.333098299858
1403637142738319104.0000000000,4.5848049726,-1.7871250885,0.5552461559,0.5058898338,0.6906576176,0.3951035911,-0.333107615649
1403637142788318976.0000000000,4.5847737929,-1.7871540357,0.5553120497,0.5058534320,0.6906750309,0.3950838158,-0.33315024459
1403637142838319104.0000000000,4.5847281513,-1.7871294681,0.5553058657,0.5058645144,0.6906806992,0.3950682032,-0.333140180064
1403637142888318976.0000000000,4.5847706853,-1.7871158269,0.5553822220,0.5058586228,0.6906764468,0.3950594474,-0.333168324697
1403637142938319104.0000000000,4.5847551482,-1.7871250421,0.5553477943,0.5058343410,0.6906812314,0.3950670153,-0.333186298489
1403637142988318976.0000000000,4.5848219243,-1.7871638220,0.5553578754,0.5058028999,0.6907039631,0.3950475049,-0.333210040007
1403637143038319104.0000000000,4.5848712731,-1.7871634144,0.5553719506,0.5058184647,0.6906847267,0.3950301107,-0.333246906506
1403637143088318976.0000000000,4.5849415497,-1.7871963984,0.5553850390,0.5057657491,0.6907008985,0.3950555031,-0.333263297352
1403637143138319104.0000000000,4.5849599110,-1.7872419164,0.5553684794,0.5057413446,0.6906933051,0.3951077749,-0.333254102645
1403637143188318976.0000000000,4.5849917256,-1.7872789062,0.5554254281,0.5057239907,0.6907181228,0.3950833087,-0.333258006971
1403637143238319104.0000000000,4.5850188248,-1.7873017348,0.5553878783,0.5057311020,0.6907086048,0.3950979600,-0.33324957273
1403637143288318976.0000000000,4.5850530461,-1.7873405749,0.5553695247,0.5057152388,0.6907100819,0.3950933819,-0.333276010972
1403637143338319104.0000000000,4.5850876123,-1.7873405077,0.5553387357,0.5056793312,0.6907143165,0.3951324933,-0.33327535124
1403637143388318976.0000000000,4.5851244963,-1.7873353508,0.5553690050,0.5056659289,0.6907139962,0.3951233393,-0.333307201654
1403637143438319104.0000000000,4.5851185264,-1.7873044737,0.5552970596,0.5057140047,0.6906918649,0.3951016002,-0.333305893589
1403637143488318976.0000000000,4.5851230664,-1.7872897953,0.5553192202,0.5056682631,0.6907054469,0.3950879884,-0.333363277391
1403637143538319104.0000000000,4.5851702620,-1.7873099148,0.5552675300,0.5056119622,0.6907342726,0.3951108007,-0.333361910733
1403637143588318976.0000000000,4.5851479538,-1.7872789211,0.5552888268,0.5057023486,0.6906677778,0.3950801663,-0.333398886713
1403637143638319104.0000000000,4.5851671035,-1.7873122888,0.5552871230,0.5055978505,0.6907190500,0.3951076722,-0.333418558129
