#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z []
1403636582863555584.0000000000,4.6653702485,-1.8363505927,1.0041399424,0.4834769855,0.6850957447,0.4460955667,-0.312877884166
1403636582913555456.0000000000,4.6641805171,-1.8331189909,1.0350233718,0.4895439457,0.6834682530,0.4399560652,-0.315684229999
1403636582963555584.0000000000,4.6637638722,-1.8303675678,1.0625889369,0.4959597210,0.6801382405,0.4358630400,-0.318526826597
1403636583013555456.0000000000,4.6639959243,-1.8285458661,1.0843242503,0.5021823857,0.6768995387,0.4317727617,-0.321235347017
1403636583063555584.0000000000,4.6648170828,-1.8273142000,1.0986794807,0.5061262630,0.6737316664,0.4307271681,-0.323103627829
1403636583113555456.0000000000,4.6654470081,-1.8261826713,1.1052410223,0.5084066605,0.6724466649,0.4301129087,-0.323018631324
1403636583163555584.0000000000,4.6661069801,-1.8250725751,1.1027189760,0.5100860128,0.6720337484,0.4305561025,-0.320631163869
1403636583213555456.0000000000,4.6666013839,-1.8247096993,1.0920801805,0.5101775382,0.6719095514,0.4320376564,-0.318747388683
1403636583263555584.0000000000,4.6668634644,-1.8249769341,1.0744048486,0.5088293669,0.6722225028,0.4336299058,-0.318079686248
1403636583313555456.0000000000,4.6666349144,-1.8250098419,1.0518366810,0.5070194545,0.6729730472,0.4347805994,-0.317811863932
1403636583363555584.0000000000,4.6668029281,-1.8244978174,1.0244160706,0.5052845853,0.6735835375,0.4364386898,-0.317007848266
1403636583413555456.0000000000,4.6672885335,-1.8241092349,0.9941015029,0.5024233379,0.6744031252,0.4378102114,-0.317920482255
1403636583463555584.0000000000,4.6689841537,-1.8240200649,0.9608636054,0.4998679042,0.6743663623,0.4413905962,-0.317074800936
1403636583513555456.0000000000,4.6703067821,-1.8240759622,0.9269100812,0.4972410854,0.6751430874,0.4436488596,-0.316399753402
1403636583563555584.0000000000,4.6722037704,-1.8239806715,0.8920071943,0.4948060459,0.6762473714,0.4465779937,-0.313726895884
1403636583613555456.0000000000,4.6732636189,-1.8238805333,0.8565259278,0.4926548717,0.6789277436,0.4483135698,-0.30880939034
1403636583663555584.0000000000,4.6752087142,-1.8255498139,0.8220253431,0.4851658170,0.6826178392,0.4515209690,-0.307856834023
1403636583713555456.0000000000,4.6764493059,-1.8232040641,0.7864114095,0.4759844081,0.6886564815,0.4534392572,-0.305914912558
1403636583763555584.0000000000,4.6786366552,-1.8246669943,0.7559865394,0.4658695444,0.6949291473,0.4557504203,-0.303859510766
1403636583813555456.0000000000,4.6809242484,-1.8259930800,0.7279563774,0.4577797685,0.7005852291,0.4574316187,-0.300623243508
1403636583863555584.0000000000,4.6830458322,-1.8272134384,0.7025755972,0.4524292242,0.7040305696,0.4597177548,-0.297167192081
1403636583913555456.0000000000,4.6855251521,-1.8281195739,0.6803458162,0.4501109680,0.7050454916,0.4631802370,-0.292873759971
1403636583963555584.0000000000,4.6880728302,-1.8296851333,0.6629059159,0.4483426769,0.7044111762,0.4670810604,-0.290910676758
1403636584013555456.0000000000,4.6902219140,-1.8320161297,0.6513369776,0.4466859126,0.7033166757,0.4699862637,-0.291427968986
1403636584063555584.0000000000,4.6916948854,-1.8345220098,0.6463336748,0.4453099975,0.7016740826,0.4724190425,-0.293551930994
1403636584113555456.0000000000,4.6918607229,-1.8361070450,0.6486878322,0.4439107379,0.7008058549,0.4736256936,-0.295792347624
1403636584163555584.0000000000,4.6908446926,-1.8367976958,0.6583222756,0.4430081785,0.7000682159,0.4748158010,-0.296981820848
1403636584213555456.0000000000,4.6889777125,-1.8366758613,0.6748990768,0.4431002416,0.6994101452,0.4755525928,-0.29721600917
1403636584263555584.0000000000,4.6866021931,-1.8363575563,0.6969871283,0.4440428391,0.6987608564,0.4750926837,-0.298070737513
1403636584313555456.0000000000,4.6837139879,-1.8357602929,0.7228081469,0.4456393630,0.6978102217,0.4744741210,-0.298899249085
1403636584363555584.0000000000,4.6801901939,-1.8341942481,0.7519309042,0.4479319739,0.6967025718,0.4743605819,-0.298235664365
1403636584413555456.0000000000,4.6760637521,-1.8313713890,0.7838519410,0.4521471385,0.6954956156,0.4741846913,-0.294953712322
1403636584463555584.0000000000,4.6714600354,-1.8283532070,0.8177506288,0.4568685890,0.6938928378,0.4732049525,-0.293020297887
1403636584513555456.0000000000,4.6668379937,-1.8259003161,0.8532490850,0.4615255360,0.6918373027,0.4712917763,-0.293665435305
1403636584563555584.0000000000,4.6618533916,-1.8236463385,0.8896899896,0.4667655039,0.6898115461,0.4676187188,-0.296011366453
1403636584613555456.0000000000,4.6568416420,-1.8214077035,0.9265069909,0.4736645233,0.6871386158,0.4628562927,-0.298741517615
1403636584663555584.0000000000,4.6523076412,-1.8195301305,0.9621520884,0.4820276179,0.6842863300,0.4566016147,-0.301523729818
1403636584713555456.0000000000,4.6489145088,-1.8183096693,0.9961487540,0.4908042037,0.6803424653,0.4511525478,-0.304477818735
1403636584763555584.0000000000,4.6525036096,-1.8166405777,1.0340973124,0.4990939432,0.6771809676,0.4453446850,-0.30659302766
1403636584813555456.0000000000,4.6515909950,-1.8163605710,1.0634597879,0.5053986819,0.6738785533,0.4414352014,-0.309184137264
1403636584863555584.0000000000,4.6513760915,-1.8168893670,1.0886058076,0.5095288260,0.6720477406,0.4369287630,-0.31277062842
1403636584913555456.0000000000,4.6518471565,-1.8179891609,1.1082838877,0.5119105860,0.6703709419,0.4343925575,-0.315995978054
1403636584963555584.0000000000,4.6519556539,-1.8190238704,1.1206167439,0.5128476353,0.6709422637,0.4309292448,-0.317999634677
1403636585013555456.0000000000,4.6516828441,-1.8191398689,1.1251993987,0.5129705162,0.6722676954,0.4292822415,-0.317228864343
1403636585063555584.0000000000,4.6513861861,-1.8191915968,1.1220375000,0.5121904424,0.6742091061,0.4281709448,-0.315868127535
1403636585113555456.0000000000,4.6510004787,-1.8192327659,1.1122594751,0.5105815009,0.6756291927,0.4285789214,-0.314883840622
1403636585163555584.0000000000,4.6506428649,-1.8187672629,1.0961943748,0.5095224841,0.6780822333,0.4279188482,-0.312212719781
1403636585213555456.0000000000,4.6503011901,-1.8176555914,1.0754269348,0.5087223016,0.6802987878,0.4279425484,-0.308642761923
1403636585263555584.0000000000,4.6502647486,-1.8157203093,1.0510134723,0.5089165880,0.6813985318,0.4297244526,-0.303375744206
1403636585313555456.0000000000,4.6504151953,-1.8137223477,1.0248494234,0.5089202249,0.6822685972,0.4314116089,-0.298987942471
1403636585363555584.0000000000,4.6511899976,-1.8119147545,0.9972690536,0.5088115661,0.6820577213,0.4349718695,-0.294461419885
1403636585413555456.0000000000,4.6518912110,-1.8105774675,0.9700667580,0.5072549248,0.6829156940,0.4374481896,-0.291475003248
1403636585463555584.0000000000,4.6539702308,-1.8106399458,0.9432271776,0.5033301282,0.6832765043,0.4419151158,-0.290694050665
1403636585513555456.0000000000,4.6570390131,-1.8114432298,0.9172675251,0.4989648481,0.6843453764,0.4459658513,-0.289516745038
1403636585563555584.0000000000,4.6596565139,-1.8089960762,0.8908350399,0.4927810636,0.6847824984,0.4514672547,-0.290546160269
1403636585613555456.0000000000,4.6655216091,-1.8112623344,0.8694285472,0.4855779594,0.6857208176,0.4565357582,-0.292533941794
1403636585663555584.0000000000,4.6714178742,-1.8136417811,0.8518317050,0.4775005869,0.6877435286,0.4605467610,-0.29478587022
1403636585713555456.0000000000,4.6778477371,-1.8167346017,0.8380386496,0.4687953561,0.6903170345,0.4641579515,-0.297070197077
1403636585763555584.0000000000,4.6835295380,-1.8190340095,0.8280330012,0.4606025100,0.6938915761,0.4666767018,-0.297611599905
1403636585813555456.0000000000,4.6890187011,-1.8218858198,0.8215145495,0.4517456824,0.6978372188,0.4686499068,-0.298858360018
1403636585863555584.0000000000,4.6943946621,-1.8244561567,0.8178795983,0.4425492394,0.7022359594,0.4710053076,-0.298611500517
1403636585913555456.0000000000,4.6993281037,-1.8268945198,0.8166444294,0.4338545190,0.7067633639,0.4731523331,-0.297292235768
1403636585963555584.0000000000,4.7034842739,-1.8285060584,0.8162651209,0.4256271985,0.7124372098,0.4747634370,-0.293043322664
1403636586013555456.0000000000,4.7065861324,-1.8295895707,0.8165071578,0.4177798263,0.7195056521,0.4753900368,-0.285964938893
1403636586063555584.0000000000,4.7090442780,-1.8299897497,0.8169467747,0.4116981315,0.7269789708,0.4755500403,-0.275424007038
1403636586113555456.0000000000,4.7109837893,-1.8314937514,0.8183447701,0.4061476518,0.7341370690,0.4744391002,-0.266447722875
1403636586163555584.0000000000,4.7126469004,-1.8338590515,0.8204599966,0.4008796213,0.7404896955,0.4731409435,-0.259052480548
1403636586213555456.0000000000,4.7148760456,-1.8370008843,0.8228286286,0.3948421782,0.7456146013,0.4728380473,-0.254131268501
1403636586263555584.0000000000,4.7180969722,-1.8402173055,0.8248392724,0.3876990803,0.7501049370,0.4740964552,-0.249528671158
1403636586313555456.0000000000,4.7217253199,-1.8429728235,0.8266929934,0.3797864590,0.7552838913,0.4745784866,-0.245119867093
1403636586363555584.0000000000,4.7264149675,-1.8453593331,0.8280296877,0.3717215183,0.7602664663,0.4754879888,-0.240268985885
1403636586413555456.0000000000,4.7315551107,-1.8476762787,0.8292004826,0.3632955508,0.7653962041,0.4758828922,-0.23605182993
1403636586463555584.0000000000,4.7376047549,-1.8493863844,0.8299690782,0.3559766013,0.7688271433,0.4783408812,-0.231031349318
1403636586513555456.0000000000,4.7436274893,-1.8500039870,0.8310796936,0.3496836676,0.7713520074,0.4810950648,-0.226461811055
1403636586563555584.0000000000,4.7489406699,-1.8495423132,0.8328969621,0.3442502495,0.7728255974,0.4839240554,-0.223718283495
1403636586613555456.0000000000,4.7531478303,-1.8475940208,0.8352072697,0.3408524234,0.7734462976,0.4858696795,-0.222555846256
1403636586663555584.0000000000,4.7558890355,-1.8439621864,0.8377280404,0.3401650254,0.7739896418,0.4854777456,-0.222573916649
1403636586713555456.0000000000,4.7577051072,-1.8396698827,0.8400314352,0.3416201363,0.7728831266,0.4852889042,-0.224593042008
1403636586763555584.0000000000,4.7584996648,-1.8354887618,0.8416954725,0.3432075023,0.7713499160,0.4847282291,-0.228618593624
1403636586813555456.0000000000,4.7584585267,-1.8305573568,0.8429445970,0.3455016627,0.7694334290,0.4844295621,-0.232225749499
1403636586863555584.0000000000,4.7578824973,-1.8265586530,0.8430461638,0.3481874445,0.7674314294,0.4845733392,-0.23452757524
1403636586913555456.0000000000,4.7567351010,-1.8241079353,0.8426152179,0.3503363930,0.7649684040,0.4861146409,-0.236178552253
1403636586963555584.0000000000,4.7550759602,-1.8224303278,0.8422723406,0.3514481525,0.7629840399,0.4873674739,-0.23835372102
1403636587013555456.0000000000,4.7530738720,-1.8205942346,0.8422103039,0.3521605810,0.7605111731,0.4902579723,-0.239275576292
1403636587063555584.0000000000,4.7510119171,-1.8190298553,0.8421867146,0.3514025669,0.7597607016,0.4919317578,-0.239338793458
1403636587113555456.0000000000,4.7491116635,-1.8168321332,0.8423070713,0.3497359580,0.7592773918,0.4945150296,-0.237986317599
1403636587163555584.0000000000,4.7475883481,-1.8135587879,0.8419777677,0.3482283854,0.7592764119,0.4963870299,-0.236296928661
1403636587213555456.0000000000,4.7463112024,-1.8090096242,0.8417106568,0.3468751072,0.7593277210,0.4974254120,-0.235938618336
1403636587263555584.0000000000,4.7453167642,-1.8028301048,0.8412297611,0.3460923814,0.7600734511,0.4970699408,-0.235435525131
1403636587313555456.0000000000,4.7446476217,-1.7947835778,0.8407569168,0.3455707014,0.7609522120,0.4962291516,-0.235136663301
1403636587363555584.0000000000,4.7443405282,-1.7847863735,0.8403218392,0.3452134783,0.7620613973,0.4951757373,-0.234288434126
1403636587413555456.0000000000,4.7445378063,-1.7733340651,0.8399805614,0.3446315529,0.7632595367,0.4940203525,-0.233683255014
1403636587463555584.0000000000,4.7456917159,-1.7604937879,0.8396706039,0.3435018344,0.7648740152,0.4924440615,-0.233394680479
1403636587513555456.0000000000,4.7477660688,-1.7462569108,0.8395622392,0.3422783833,0.7664556596,0.4908735618,-0.233311758018
1403636587563555584.0000000000,4.7508131006,-1.7305946001,0.8395723038,0.3415782636,0.7677661090,0.4893586340,-0.233211533032
1403636587613555456.0000000000,4.7540624486,-1.7135179557,0.8398714950,0.3421310537,0.7690824477,0.4870127492,-0.232974489629
1403636587663555584.0000000000,4.7574207178,-1.6955372677,0.8406219479,0.3440929278,0.7698874848,0.4840781077,-0.233541652603
1403636587713555456.0000000000,4.7605786877,-1.6766215509,0.8417113848,0.3471651751,0.7706559336,0.4802666798,-0.234328166254
1403636587763555584.0000000000,4.7638285412,-1.6576357947,0.8429028634,0.3505226985,0.7716270534,0.4757617019,-0.235321760963
1403636587813555456.0000000000,4.7674884349,-1.6387311953,0.8435518674,0.3536141351,0.7726676353,0.4719018638,-0.235054035902
1403636587863555584.0000000000,4.7715497460,-1.6202338642,0.8433813290,0.3550658974,0.7743131786,0.4685209643,-0.234212330928
1403636587913555456.0000000000,4.7761071969,-1.6025125556,0.8421281731,0.3551598200,0.7762995432,0.4663335769,-0.231848046262
1403636587963555584.0000000000,4.7809546733,-1.5855564437,0.8401033114,0.3540669140,0.7792985862,0.4644360902,-0.227221152458
1403636588013555456.0000000000,4.7859073871,-1.5695677517,0.8377432281,0.3521334752,0.7827247992,0.4631933468,-0.22089777696
1403636588063555584.0000000000,4.7901350152,-1.5551825669,0.8351697747,0.3495298414,0.7863842787,0.4610102164,-0.216560006829
1403636588113555456.0000000000,4.7939409087,-1.5428546361,0.8325896612,0.3469799047,0.7883446561,0.4604592656,-0.214697260513
1403636588163555584.0000000000,4.7974896458,-1.5318369422,0.8300698883,0.3459545552,0.7889869057,0.4609082232,-0.213022811502
1403636588213555456.0000000000,4.8003105905,-1.5227593932,0.8277060855,0.3454976473,0.7888808076,0.4613381439,-0.213226555786
1403636588263555584.0000000000,4.8023183677,-1.5157529310,0.8257453613,0.3457184162,0.7885322490,0.4612105909,-0.214430547592
1403636588313555456.0000000000,4.8035735536,-1.5109040302,0.8243949507,0.3461829938,0.7880095020,0.4607025370,-0.216683021973
1403636588363555584.0000000000,4.8044289687,-1.5081916164,0.8232321834,0.3467232883,0.7870751209,0.4607712174,-0.219056158647
1403636588413555456.0000000000,4.8049455602,-1.5076406879,0.8223916205,0.3472667827,0.7869306377,0.4597322255,-0.220889641848
1403636588463555584.0000000000,4.8049884994,-1.5089909839,0.8218451380,0.3474363479,0.7870523005,0.4591107734,-0.221481281736
1403636588513555456.0000000000,4.8049498711,-1.5120692044,0.8220159868,0.3481366995,0.7873002306,0.4590950389,-0.219524328279
1403636588563555584.0000000000,4.8041627372,-1.5172627608,0.8233462880,0.3489303818,0.7872560003,0.4590802674,-0.218451108436
1403636588613555456.0000000000,4.8028727345,-1.5249997312,0.8253557679,0.3491683479,0.7871204764,0.4589704416,-0.218789748706
1403636588663555584.0000000000,4.8013396082,-1.5347174991,0.8275065820,0.3493042577,0.7865586623,0.4595161198,-0.219446899987
1403636588713555456.0000000000,4.7997567933,-1.5467168693,0.8288361341,0.3479283270,0.7863475610,0.4602670446,-0.220811322667
1403636588763555584.0000000000,4.7979965020,-1.5600724199,0.8294046699,0.3461914446,0.7855602373,0.4626992353,-0.221260061568
1403636588813555456.0000000000,4.7955148294,-1.5746774243,0.8297162606,0.3443070002,0.7851342534,0.4646239695,-0.221678733178
1403636588863555584.0000000000,4.7921442500,-1.5908513052,0.8299138420,0.3427341695,0.7846385385,0.4660879547,-0.222795133292
1403636588913555456.0000000000,4.7881713556,-1.6087257249,0.8307052896,0.3416512571,0.7837157499,0.4674878159,-0.224764729928
1403636588963555584.0000000000,4.7840572809,-1.6277942478,0.8320276616,0.3413826710,0.7822167620,0.4693180256,-0.226573166988
1403636589013555456.0000000000,4.7797551436,-1.6479092732,0.8339192838,0.3418921369,0.7802110011,0.4710770341,-0.229056736267
1403636589063555584.0000000000,4.7753651255,-1.6690392400,0.8364197160,0.3429152997,0.7777733626,0.4729017549,-0.232037979435
1403636589113555456.0000000000,4.7707166218,-1.6905054192,0.8392234960,0.3443340335,0.7750139977,0.4751224329,-0.234618947609
1403636589163555584.0000000000,4.7654678661,-1.7125016326,0.8423898498,0.3455908031,0.7729639316,0.4763620973,-0.237008247776
1403636589213555456.0000000000,4.7599001703,-1.7352075788,0.8454893617,0.3459768803,0.7714522679,0.4776571807,-0.238757228852
1403636589263555584.0000000000,4.7543559135,-1.7584695243,0.8479939057,0.3453021119,0.7703959083,0.4794168722,-0.239616482343
1403636589313555456.0000000000,4.7488313013,-1.7819333445,0.8497698640,0.3437769170,0.7691084243,0.4824127352,-0.239932523549
1403636589363555584.0000000000,4.7431729102,-1.8058054022,0.8505887302,0.3413806940,0.7684371170,0.4851321405,-0.240021718232
1403636589413555456.0000000000,4.7372869246,-1.8291327636,0.8510235217,0.3397116757,0.7673445853,0.4882345674,-0.239593973281
1403636589463555584.0000000000,4.7313202372,-1.8522555895,0.8513019022,0.3395284258,0.7661858152,0.4903016982,-0.239340739099
1403636589513555456.0000000000,4.7252038469,-1.8756346388,0.8512711040,0.3398586519,0.7652381581,0.4910565591,-0.240354142492
1403636589563555584.0000000000,4.7192969066,-1.8991976327,0.8512545720,0.3401500736,0.7640218185,0.4918624151,-0.242156876461
1403636589613555456.0000000000,4.7133701468,-1.9223268063,0.8509610971,0.3410354383,0.7626654886,0.4928651210,-0.243146364976
1403636589663555584.0000000000,4.7075078683,-1.9453384153,0.8506575803,0.3416563391,0.7612578099,0.4939957134,-0.244388477707
1403636589713555456.0000000000,4.7019129612,-1.9681060183,0.8501632065,0.3418041623,0.7601968692,0.4950607715,-0.24532726545
1403636589763555584.0000000000,4.6964483738,-1.9906131216,0.8490846544,0.3400522715,0.7590841245,0.4969582986,-0.247362474985
1403636589813555456.0000000000,4.6914986044,-2.0119008104,0.8474656337,0.3370377257,0.7580756652,0.4998927581,-0.248664608978
1403636589863555584.0000000000,4.6871413950,-2.0315932342,0.8454034911,0.3331518913,0.7573721347,0.5033389317,-0.249092727314
1403636589913555456.0000000000,4.6830814481,-2.0497554569,0.8431293516,0.3290731235,0.7566236810,0.5066815447,-0.250010593881
1403636589963555584.0000000000,4.6793020940,-2.0664974687,0.8411348214,0.3253692166,0.7558338939,0.5090581087,-0.252408081792
1403636590013555456.0000000000,4.6758580526,-2.0815914201,0.8395818704,0.3235960746,0.7541796534,0.5109795140,-0.255731435746
1403636590063555584.0000000000,4.6727460747,-2.0941126360,0.8393601866,0.3242607991,0.7519972115,0.5120989549,-0.25905557027
1403636590113555456.0000000000,4.6702240535,-2.1043635999,0.8396018943,0.3256924275,0.7496127680,0.5128082122,-0.26274108574
1403636590163555584.0000000000,4.6684665841,-2.1118275356,0.8404063538,0.3268679606,0.7475747727,0.5130488737,-0.266589851135
1403636590213555456.0000000000,4.6679247438,-2.1160599839,0.8413290603,0.3281320038,0.7461431715,0.5134049112,-0.268356391341
1403636590263555584.0000000000,4.6686342322,-2.1172292147,0.8421886513,0.3289345834,0.7454550204,0.5139064550,-0.268326308784
1403636590313555456.0000000000,4.6706060580,-2.1154571054,0.8430208154,0.3291244564,0.7454695788,0.5146192970,-0.266681792655
1403636590363555584.0000000000,4.6735435774,-2.1107657346,0.8438248855,0.3294392575,0.7465146670,0.5140731928,-0.264413275111
1403636590413555456.0000000000,4.6776477245,-2.1031678525,0.8447008489,0.3303351527,0.7473671028,0.5135193069,-0.261952327528
1403636590463555584.0000000000,4.6823357763,-2.0925531482,0.8458037808,0.3323947984,0.7485165334,0.5118629116,-0.259293380015
1403636590513555456.0000000000,4.6879548842,-2.0796935281,0.8473214212,0.3351442992,0.7489249610,0.5105330331,-0.257188109271
1403636590563555584.0000000000,4.6940305695,-2.0647190861,0.8488526245,0.3382938706,0.7493527911,0.5088750983,-0.255095640676
1403636590613555456.0000000000,4.7005423887,-2.0482001941,0.8504590613,0.3408769167,0.7496959123,0.5072905575,-0.253801609473
1403636590663555584.0000000000,4.7070899847,-2.0302202493,0.8515405866,0.3430142226,0.7506476546,0.5053226471,-0.252028498359
1403636590713555456.0000000000,4.7138344811,-2.0111221807,0.8521930946,0.3440696872,0.7519263433,0.5037170330,-0.249983950167
1403636590763555584.0000000000,4.7204115577,-1.9909448082,0.8521838723,0.3437615503,0.7541412468,0.5016788964,-0.247825062022
1403636590813555456.0000000000,4.7269833116,-1.9701599448,0.8516531930,0.3415017658,0.7562903250,0.5005710782,-0.246637555791
1403636590863555584.0000000000,4.7334582645,-1.9483136461,0.8505312816,0.3390021481,0.7587777867,0.4992459934,-0.245127011976
1403636590913555456.0000000000,4.7399492419,-1.9255651421,0.8493804814,0.3372037561,0.7607196898,0.4984041816,-0.243294990097
1403636590963555584.0000000000,4.7464487749,-1.9023273464,0.8480242972,0.3368774538,0.7618719487,0.4976608866,-0.241657519723
1403636591013555456.0000000000,4.7524687676,-1.8791621561,0.8466576861,0.3368824654,0.7621368701,0.4973073012,-0.241543047803
1403636591063555584.0000000000,4.7580921190,-1.8566201566,0.8455438929,0.3368633044,0.7619326147,0.4969655395,-0.242913682888
1403636591113555456.0000000000,4.7632994502,-1.8342652596,0.8447768437,0.3366467210,0.7618408182,0.4966395740,-0.244165285159
1403636591163555584.0000000000,4.7681349660,-1.8126848956,0.8439912894,0.3361452511,0.7626493906,0.4954139357,-0.244820974358
1403636591213555456.0000000000,4.7726068559,-1.7918720401,0.8430217296,0.3354661626,0.7635368515,0.4946564984,-0.244517644992
1403636591263555584.0000000000,4.7768136263,-1.7723244195,0.8412935093,0.3346668353,0.7647730393,0.4937966806,-0.243485412183
1403636591313555456.0000000000,4.7804912757,-1.7543826935,0.8389357170,0.3341694325,0.7660943386,0.4929436501,-0.241737073396
1403636591363555584.0000000000,4.7836043364,-1.7386222818,0.8360897169,0.3338791529,0.7677665102,0.4914869930,-0.239791227254
1403636591413555456.0000000000,4.7859225789,-1.7251636771,0.8326651620,0.3339898378,0.7691785324,0.4898258208,-0.238507523521
1403636591463555584.0000000000,4.7871977869,-1.7136998588,0.8287076702,0.3339233825,0.7703503672,0.4881014611,-0.238353624041
1403636591513555456.0000000000,4.7876629575,-1.7029213966,0.8245774257,0.3359151199,0.7708511729,0.4866152356,-0.236970702698
1403636591563555584.0000000000,4.7869408391,-1.6927615709,0.8203660689,0.3411000161,0.7717997595,0.4823907331,-0.235106552135
1403636591613555456.0000000000,4.7850710618,-1.6833601847,0.8162035550,0.3490361004,0.7726953037,0.4761710195,-0.233188611516
