#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z []
1413393888055760384.0000000000,-1.0037815965,0.4137857839,1.3063605555,0.4128046054,0.5547716955,0.5830842657,-0.426419350832
1413393888105760512.0000000000,-1.0037707171,0.4137491940,1.3062369105,0.4127226935,0.5547742756,0.5831448960,-0.426412372791
1413393888155760384.0000000000,-1.0037652803,0.4137692930,1.3063151557,0.4128571343,0.5547641744,0.5829950478,-0.426500259865
1413393888205760512.0000000000,-1.0037872369,0.4137185192,1.3061853794,0.4126933747,0.5548269671,0.5831102407,-0.426419584777
1413393888255760384.0000000000,-1.0037993975,0.4136953173,1.3062700691,0.4126898252,0.5549183202,0.5830525105,-0.426383086046
1413393888305760512.0000000000,-1.0037677772,0.4136519845,1.3062613802,0.4126953662,0.5549096247,0.5830796996,-0.42635185824
1413393888355760384.0000000000,-1.0037583751,0.4136133894,1.3064282619,0.4126247319,0.5549605116,0.5830110005,-0.426447927041
1413393888405760512.0000000000,-1.0037393082,0.4137123863,1.3065923362,0.4128851676,0.5548962836,0.5828873473,-0.426448464771
1413393888455760384.0000000000,-1.0037349021,0.4137138645,1.3066596116,0.4126396667,0.5550228893,0.5830100103,-0.426353639251
1413393888505760512.0000000000,-1.0036625530,0.4138278599,1.3067487905,0.4125873879,0.5550400865,0.5830337851,-0.42634933463
1413393888555760384.0000000000,-1.0034912114,0.4138996760,1.3069164486,0.4127200841,0.5548990855,0.5828926203,-0.42659738663
1413393888605760512.0000000000,-1.0034034794,0.4140050280,1.3069153862,0.4126771881,0.5549121213,0.5828975075,-0.426615250282
1413393888655760384.0000000000,-1.0035507214,0.4139806751,1.3071863277,0.4126219799,0.5549586060,0.5828023949,-0.426738111546
1413393888705760512.0000000000,-1.0036068411,0.4140295662,1.3072233083,0.4126683051,0.5548978897,0.5828460991,-0.426712580964
1413393888755760384.0000000000,-1.0037007870,0.4140089642,1.3074204986,0.4127127405,0.5548782759,0.5826742380,-0.42692976602
1413393888805760512.0000000000,-1.0037276022,0.4139918914,1.3073720623,0.4127454976,0.5547988322,0.5826806355,-0.426992607637
1413393888855760384.0000000000,-1.0037414006,0.4139462377,1.3072795454,0.4125514441,0.5549658337,0.5826919512,-0.426947677569
1413393888905760512.0000000000,-1.0037191583,0.4141080626,1.3071521811,0.4126874787,0.5548919366,0.5826769456,-0.426932735515
1413393888955760384.0000000000,-1.0036212516,0.4140177539,1.3073493522,0.4127004833,0.5548733323,0.5825918640,-0.427060436233
1413393889005760512.0000000000,-1.0035699720,0.4138960939,1.3077822374,0.4129722094,0.5546397121,0.5822865187,-0.427517431416
1413393889055760384.0000000000,-1.0034789532,0.4138708704,1.3077337401,0.4131110112,0.5545017669,0.5824278928,-0.427369667485
1413393889105760512.0000000000,-1.0035506365,0.4136699004,1.3079488624,0.4127938910,0.5547108212,0.5823144111,-0.42755939365
1413393889155760384.0000000000,-1.0036481401,0.4136440280,1.3084684324,0.4129423822,0.5547408763,0.5819975612,-0.427808354162
1413393889205760512.0000000000,-1.0035937412,0.4138235194,1.3087838196,0.4128172241,0.5546720314,0.5820596927,-0.427933863027
1413393889255760384.0000000000,-1.0037358386,0.4138864839,1.3094702870,0.4131433935,0.5543906461,0.5818917406,-0.428212038723
1413393889305760512.0000000000,-1.0037740181,0.4140024090,1.3094881255,0.4125670485,0.5544984452,0.5824079363,-0.427926279321
1413393889355760384.0000000000,-1.0037625757,0.4143053200,1.3092636718,0.4116525339,0.5553536808,0.5829383503,-0.426974660106
1413393889405760512.0000000000,-1.0034717564,0.4146225509,1.3093363637,0.4106381299,0.5561874250,0.5833279752,-0.426333610972
1413393889455760384.0000000000,-1.0028233740,0.4150270286,1.3093176181,0.4102355951,0.5568558702,0.5836601527,-0.42539290361
1413393889505760512.0000000000,-1.0019988383,0.4153375562,1.3091772244,0.4085503066,0.5583643110,0.5843136953,-0.424138478106
1413393889555760384.0000000000,-1.0008560730,0.4160801191,1.3090515189,0.4054826051,0.5610672247,0.5868988383,-0.419925207583
1413393889605760512.0000000000,-0.9998563216,0.4171713576,1.3099825148,0.4027055861,0.5636930671,0.5894545791,-0.415477600093
1413393889655760384.0000000000,-0.9986161515,0.4190115648,1.3122965886,0.4007624433,0.5661639527,0.5924582079,-0.409684164505
1413393889705760512.0000000000,-0.9979749399,0.4211939707,1.3171381173,0.4016068261,0.5663673901,0.5955658178,-0.404031302337
1413393889755760384.0000000000,-0.9977117647,0.4234769859,1.3250910732,0.4016388124,0.5669316505,0.5993223189,-0.397602221021
1413393889805760512.0000000000,-0.9987136208,0.4255244307,1.3377333103,0.4027304937,0.5668051748,0.6016513919,-0.393135658331
1413393889855760384.0000000000,-1.0009432447,0.4271657782,1.3542762033,0.4050392236,0.5654641601,0.6049723748,-0.38755894607
1413393889905760512.0000000000,-1.0046833825,0.4280030634,1.3754402363,0.4092812217,0.5623530529,0.6078626654,-0.383080808033
1413393889955760384.0000000000,-1.0104781987,0.4275245676,1.4008962637,0.4159938343,0.5578582020,0.6087626451,-0.380987399015
1413393890005760512.0000000000,-1.0177548870,0.4250496073,1.4296801558,0.4228650312,0.5527084736,0.6090305249,-0.380500102956
1413393890055760384.0000000000,-1.0261330334,0.4202013271,1.4612158895,0.4265665048,0.5505797078,0.6065418187,-0.383418863034
1413393890105760512.0000000000,-1.0351103533,0.4129912904,1.4940688847,0.4266108852,0.5510700383,0.6027883956,-0.38855001695
1413393890155760384.0000000000,-1.0443979859,0.4040595862,1.5254815943,0.4262669039,0.5518279341,0.5986037124,-0.394279156528
1413393890205760512.0000000000,-1.0538482785,0.3938602042,1.5525261114,0.4249641566,0.5532638123,0.5950439406,-0.399032991566
1413393890255760384.0000000000,-1.0636441578,0.3826886991,1.5746393018,0.4238529459,0.5543404966,0.5919483627,-0.403301909171
1413393890305760512.0000000000,-1.0735950562,0.3708621897,1.5916572038,0.4221833705,0.5559382947,0.5893547505,-0.406638404783
1413393890355760384.0000000000,-1.0835374506,0.3585698211,1.6033480253,0.4205927496,0.5573788451,0.5876401968,-0.408790363277
1413393890405760512.0000000000,-1.0934684606,0.3458286240,1.6096311930,0.4189960473,0.5587140674,0.5860679434,-0.410859183938
1413393890455760384.0000000000,-1.1035351801,0.3328223206,1.6117159823,0.4189237256,0.5590194678,0.5833260303,-0.41440425811
1413393890505760512.0000000000,-1.1137896604,0.3194662608,1.6116257710,0.4214425765,0.5572424147,0.5786071504,-0.420809709296
1413393890555760384.0000000000,-1.1237971964,0.3061850792,1.6124012038,0.4257293371,0.5538016622,0.5727335319,-0.428992484601
1413393890605760512.0000000000,-1.1325836080,0.2933454584,1.6134021826,0.4308078227,0.5502640852,0.5683802190,-0.434232636941
1413393890655760384.0000000000,-1.1393812728,0.2808462953,1.6137468780,0.4325275661,0.5490649090,0.5680729740,-0.434443007311
1413393890705760512.0000000000,-1.1442158502,0.2684792862,1.6139555128,0.4310574983,0.5502934834,0.5705112879,-0.431141955286
1413393890755760384.0000000000,-1.1473299598,0.2561635612,1.6148721555,0.4287969278,0.5519707293,0.5740314504,-0.42655527493
1413393890805760512.0000000000,-1.1492255195,0.2437813751,1.6168883906,0.4257516845,0.5542712906,0.5773106054,-0.422174495219
1413393890855760384.0000000000,-1.1503586842,0.2315483037,1.6199941058,0.4236894632,0.5560561779,0.5801524347,-0.417985547964
1413393890905760512.0000000000,-1.1509619738,0.2190584431,1.6243578997,0.4217288830,0.5575330993,0.5819701320,-0.415466434232
1413393890955760384.0000000000,-1.1513934352,0.2063544646,1.6296774429,0.4209461318,0.5580900467,0.5837318534,-0.413033869248
1413393891005760512.0000000000,-1.1518354591,0.1933222582,1.6360258369,0.4201847551,0.5587386796,0.5848601009,-0.411332617218
1413393891055760384.0000000000,-1.1523292935,0.1798784353,1.6432459317,0.4199364699,0.5585765492,0.5861959696,-0.409902287259
1413393891105760512.0000000000,-1.1530699261,0.1660750141,1.6518774480,0.4201011369,0.5584602285,0.5858741545,-0.410351901569
1413393891155760384.0000000000,-1.1537056632,0.1519106207,1.6611898102,0.4190232220,0.5589656416,0.5859192483,-0.410701333505
1413393891205760512.0000000000,-1.1544733199,0.1376033261,1.6707249928,0.4191217284,0.5586615444,0.5855484566,-0.41154253802
1413393891255760384.0000000000,-1.1548958621,0.1230843207,1.6773294719,0.4196613254,0.5581203462,0.5844571376,-0.413274612568
1413393891305760512.0000000000,-1.1558591587,0.1083807052,1.6806178299,0.4240898309,0.5545365850,0.5810088730,-0.418408509347
1413393891355760384.0000000000,-1.1572438617,0.0934628965,1.6818264754,0.4355209507,0.5455186840,0.5715253428,-0.431381095389
1413393891405760512.0000000000,-1.1573360854,0.0785049163,1.6810312975,0.4500182974,0.5334425685,0.5575139217,-0.449556209205
1413393891455760384.0000000000,-1.1537136376,0.0632877556,1.6781489585,0.4634762726,0.5207354224,0.5429417657,-0.468229221266
1413393891505760512.0000000000,-1.1451141820,0.0484709363,1.6738861984,0.4740905822,0.5107888348,0.5313832928,-0.481627119555
1413393891555760384.0000000000,-1.1304503283,0.0340326467,1.6691211863,0.4794317984,0.5045967329,0.5244034361,-0.490436870572
1413393891605760512.0000000000,-1.1087303912,0.0205572031,1.6640609547,0.4838770460,0.5008431598,0.5231545181,-0.491251955647
1413393891655760384.0000000000,-1.0798337348,0.0073467323,1.6604153861,0.4837642952,0.5007025347,0.5226420033,-0.492051231854
1413393891705760512.0000000000,-1.0437707624,-0.0052635224,1.6576638709,0.4840225211,0.5005756678,0.5231907349,-0.491342706066
1413393891755760384.0000000000,-1.0018197591,-0.0175088143,1.6571472245,0.4832666292,0.5010583274,0.5242014885,-0.490516785763
1413393891805760512.0000000000,-0.9534842568,-0.0291300252,1.6586472608,0.4825171236,0.5022608215,0.5257358639,-0.488378023716
1413393891855760384.0000000000,-0.8979433981,-0.0403674279,1.6614388194,0.4799982145,0.5050917554,0.5290463944,-0.484348991298
1413393891905760512.0000000000,-0.8359549320,-0.0512312899,1.6651667445,0.4741069862,0.5111151352,0.5355006279,-0.476679097204
1413393891955760384.0000000000,-0.7680953784,-0.0617686191,1.6692540402,0.4644624316,0.5203532139,0.5448853994,-0.465410661496
1413393892005760512.0000000000,-0.6955688333,-0.0721162188,1.6740569439,0.4518639242,0.5315650065,0.5563867330,-0.451321882038
1413393892055760384.0000000000,-0.6197550929,-0.0824669140,1.6803318986,0.4400785931,0.5415060558,0.5670692982,-0.437646472045
1413393892105760512.0000000000,-0.5423520666,-0.0929058419,1.6883672718,0.4305791452,0.5494027409,0.5752806508,-0.426392308574
1413393892155760384.0000000000,-0.4645175623,-0.1034406016,1.6979334682,0.4239970650,0.5550524789,0.5814488902,-0.417205492132
1413393892205760512.0000000000,-0.3867558681,-0.1144054161,1.7080390529,0.4194391605,0.5588571146,0.5855688297,-0.410924155724
1413393892255760384.0000000000,-0.3095932063,-0.1255536814,1.7170437148,0.4177182386,0.5609122870,0.5882269615,-0.406051623831
1413393892305760512.0000000000,-0.2338112072,-0.1371618908,1.7244609365,0.4163721628,0.5628848504,0.5888149289,-0.403846315749
1413393892355760384.0000000000,-0.1594388466,-0.1490391141,1.7293075309,0.4147741920,0.5648539575,0.5901969295,-0.400711817597
1413393892405760512.0000000000,-0.0862167207,-0.1611614067,1.7314249636,0.4130242324,0.5669392020,0.5912487558,-0.398014865888
1413393892455760384.0000000000,-0.0143886162,-0.1735463241,1.7305205082,0.4119597956,0.5686265134,0.5919991025,-0.395588267935
1413393892505760512.0000000000,0.0558371886,-0.1863383185,1.7271183795,0.4121430079,0.5693068739,0.5925873371,-0.39353280981
1413393892555760384.0000000000,0.1245688787,-0.1997809922,1.7209748821,0.4106343257,0.5713312778,0.5928612561,-0.391759559669
1413393892605760512.0000000000,0.1923397679,-0.2135885611,1.7125989075,0.4085427139,0.5733753960,0.5944136111,-0.388594859956
1413393892655760384.0000000000,0.2583301210,-0.2277642765,1.7023916224,0.4048035872,0.5764181226,0.5972819339,-0.383575931386
1413393892705760512.0000000000,0.3221486573,-0.2422960603,1.6917950652,0.3995531225,0.5806345703,0.6015594226,-0.375961512783
1413393892755760384.0000000000,0.3835300632,-0.2573762612,1.6813375010,0.3918103004,0.5858270627,0.6068746721,-0.367415940724
1413393892805760512.0000000000,0.4416617179,-0.2730140918,1.6712286556,0.3840332079,0.5904822143,0.6132038950,-0.357533541057
1413393892855760384.0000000000,0.4951791830,-0.2893188206,1.6627751295,0.3772310506,0.5949061281,0.6179497221,-0.349172699589
1413393892905760512.0000000000,0.5437140123,-0.3065223476,1.6556880191,0.3698587257,0.5990853858,0.6226017751,-0.341567348028
1413393892955760384.0000000000,0.5865284766,-0.3247375434,1.6500288347,0.3634109707,0.6020806708,0.6270432738,-0.335034423582
1413393893005760512.0000000000,0.6231183999,-0.3436934889,1.6458620326,0.3589751884,0.6041213584,0.6307082506,-0.329213154546
1413393893055760384.0000000000,0.6530060022,-0.3638571408,1.6434428306,0.3561522123,0.6048763017,0.6329148235,-0.326648262853
1413393893105760512.0000000000,0.6758146102,-0.3848728178,1.6424058627,0.3547801908,0.6050529925,0.6338661208,-0.325968761424
1413393893155760384.0000000000,0.6915362802,-0.4067824488,1.6434709283,0.3560562881,0.6038390777,0.6328352040,-0.328818935914
1413393893205760512.0000000000,0.7006522699,-0.4293065099,1.6461787402,0.3598676085,0.6006640663,0.6316977899,-0.332649794883
1413393893255760384.0000000000,0.7034779586,-0.4527027389,1.6503768017,0.3632829259,0.5985775745,0.6294645168,-0.336904771609
1413393893305760512.0000000000,0.7004052534,-0.4771380358,1.6561215698,0.3648827856,0.5982853755,0.6257745361,-0.342522104594
1413393893355760384.0000000000,0.6922990642,-0.5022075112,1.6629043938,0.3636057815,0.5999959010,0.6220182836,-0.347690968034
1413393893405760512.0000000000,0.6786736594,-0.5273461451,1.6708027770,0.3630888234,0.6015717462,0.6174253966,-0.353643634346
1413393893455760384.0000000000,0.6604881293,-0.5524219449,1.6789417349,0.3616481070,0.6033210516,0.6136437370,-0.358686101634
1413393893505760512.0000000000,0.6380716559,-0.5773041734,1.6872784649,0.3590795981,0.6049645514,0.6111821046,-0.362679154049
1413393893555760384.0000000000,0.6113633234,-0.6013856885,1.6958537760,0.3575886418,0.6058880373,0.6088728006,-0.366475049946
1413393893605760512.0000000000,0.5803123592,-0.6246311525,1.7046755875,0.3562885042,0.6066169738,0.6064016092,-0.370609548227
1413393893655760384.0000000000,0.5454248848,-0.6467593867,1.7131852402,0.3530924020,0.6083094661,0.6049179948,-0.373308945238
1413393893705760512.0000000000,0.5061034103,-0.6674212564,1.7221234074,0.3507060609,0.6100385188,0.6026488143,-0.376394302612
1413393893755760384.0000000000,0.4624908519,-0.6864679355,1.7317968815,0.3504108226,0.6103382074,0.5998169383,-0.380682503548
1413393893805760512.0000000000,0.4150678444,-0.7035296616,1.7418397614,0.3519579369,0.6093691756,0.5978667192,-0.38386222083
1413393893855760384.0000000000,0.3637050786,-0.7188334861,1.7529752900,0.3573719813,0.6066770660,0.5938633518,-0.389300043574
1413393893905760512.0000000000,0.3093177883,-0.7322986903,1.7640601898,0.3642554862,0.6019764268,0.5909679708,-0.394587353874
1413393893955760384.0000000000,0.2522617141,-0.7439436499,1.7754465663,0.3723012964,0.5966947220,0.5869626115,-0.401026241169
1413393894005760512.0000000000,0.1935179475,-0.7540784030,1.7866665278,0.3781522063,0.5931260324,0.5837810008,-0.405465364324
1413393894055760384.0000000000,0.1336460406,-0.7629883301,1.7977803401,0.3820608471,0.5898395972,0.5824327117,-0.408522820744
1413393894105760512.0000000000,0.0725086838,-0.7705246933,1.8094142229,0.3846852315,0.5879909179,0.5808586217,-0.410958896558
1413393894155760384.0000000000,0.0107174331,-0.7768386104,1.8211360333,0.3848557575,0.5874907140,0.5800456965,-0.412659298813
1413393894205760512.0000000000,-0.0518085610,-0.7817527380,1.8330815887,0.3842698575,0.5874464753,0.5794774892,-0.414064191725
1413393894255760384.0000000000,-0.1151372824,-0.7848413910,1.8448357491,0.3842962256,0.5875926628,0.5787241004,-0.414885151918
1413393894305760512.0000000000,-0.1789831013,-0.7865434075,1.8557309498,0.3832805496,0.5884139188,0.5775644565,-0.416274403573
1413393894355760384.0000000000,-0.2432044565,-0.7866879465,1.8637047964,0.3834981902,0.5882821402,0.5770996935,-0.416904311992
1413393894405760512.0000000000,-0.3079928299,-0.7855516187,1.8666271608,0.3843671933,0.5875802519,0.5776866518,-0.416280483151
1413393894455760384.0000000000,-0.3733822856,-0.7832537866,1.8645552131,0.3860145646,0.5862309306,0.5784931646,-0.415537856769
1413393894505760512.0000000000,-0.4393005105,-0.7798160617,1.8584292187,0.3881519300,0.5845782279,0.5789614390,-0.415222864002
1413393894555760384.0000000000,-0.5059573181,-0.7752062024,1.8496986516,0.3915818944,0.5825474905,0.5791403316,-0.414606461075
1413393894605760512.0000000000,-0.5728842418,-0.7695618119,1.8384140472,0.3940041817,0.5809103942,0.5800241074,-0.413371326475
1413393894655760384.0000000000,-0.6404355422,-0.7629268628,1.8266063023,0.3969945932,0.5788726647,0.5800626826,-0.413314668512
1413393894705760512.0000000000,-0.7079929279,-0.7554170787,1.8149164791,0.3990435586,0.5775266551,0.5801360259,-0.41312152258
1413393894755760384.0000000000,-0.7754257086,-0.7471995168,1.8040092600,0.4005492799,0.5758123988,0.5805487012,-0.413477401214
1413393894805760512.0000000000,-0.8427451907,-0.7382535195,1.7938173889,0.4000023937,0.5756392117,0.5806822684,-0.41406000313
1413393894855760384.0000000000,-0.9100758498,-0.7286242813,1.7847354078,0.4010416804,0.5745005604,0.5802643750,-0.415220341201
1413393894905760512.0000000000,-0.9771529292,-0.7187085570,1.7766602479,0.4030028513,0.5723002103,0.5798796231,-0.41689422384
1413393894955760384.0000000000,-1.0440720269,-0.7082608225,1.7697719645,0.4064143594,0.5693749280,0.5785187018,-0.419470703962
1413393895005760512.0000000000,-1.1105970449,-0.6973354709,1.7637546427,0.4100980571,0.5662475880,0.5766960703,-0.422616723748
1413393895055760384.0000000000,-1.1763756513,-0.6861443340,1.7586098080,0.4132407731,0.5631222106,0.5747818076,-0.426323014867
1413393895105760512.0000000000,-1.2411569220,-0.6745462169,1.7535188108,0.4148917502,0.5614571372,0.5749549121,-0.426682045169
1413393895155760384.0000000000,-1.3048594637,-0.6626590655,1.7489243160,0.4147584953,0.5610352369,0.5763108497,-0.425535730725
1413393895205760512.0000000000,-1.3673639643,-0.6505196900,1.7449775057,0.4127747079,0.5618624461,0.5781388279,-0.423890466774
1413393895255760384.0000000000,-1.4291583271,-0.6381500413,1.7415920856,0.4121014685,0.5622143745,0.5793345012,-0.422443975622
1413393895305760512.0000000000,-1.4902936491,-0.6258845312,1.7375171834,0.4124369790,0.5615439810,0.5792209880,-0.423163257968
1413393895355760384.0000000000,-1.5502098591,-0.6136121186,1.7322669888,0.4141337808,0.5601816218,0.5786593695,-0.424079115646
1413393895405760512.0000000000,-1.6092144136,-0.6011761500,1.7251309569,0.4158947953,0.5590061251,0.5771392128,-0.425974178162
1413393895455760384.0000000000,-1.6665215296,-0.5883234032,1.7147803569,0.4173626651,0.5584351426,0.5767627722,-0.425797254416
1413393895505760512.0000000000,-1.7226775727,-0.5750584763,1.7031098481,0.4192879749,0.5589781228,0.5747676967,-0.42589100396
1413393895555760384.0000000000,-1.7777970731,-0.5613187167,1.6906532165,0.4202625593,0.5618705481,0.5726601864,-0.423958935901
1413393895605760512.0000000000,-1.8319006765,-0.5473791190,1.6790187169,0.4211795002,0.5657927347,0.5691219443,-0.422595104577
1413393895655760384.0000000000,-1.8847148654,-0.5328498697,1.6683522276,0.4244247569,0.5691493034,0.5661385895,-0.418831462099
1413393895705760512.0000000000,-1.9365347111,-0.5177912755,1.6594693204,0.4312936492,0.5710169140,0.5609726964,-0.416215215923
1413393895755760384.0000000000,-1.9870213488,-0.5025819702,1.6512864739,0.4363044157,0.5753562344,0.5550382479,-0.41296029319
1413393895805760512.0000000000,-2.0365504036,-0.4869398469,1.6442465839,0.4427307811,0.5799991499,0.5474579815,-0.409731863572
1413393895855760384.0000000000,-2.0853926030,-0.4706162892,1.6385126483,0.4492394175,0.5862595575,0.5393405996,-0.404469275286
1413393895905760512.0000000000,-2.1311937491,-0.4539577373,1.6328246680,0.4566156063,0.5935465569,0.5306642211,-0.396988862894
1413393895955760384.0000000000,-2.1746170688,-0.4372842919,1.6286564105,0.4624240939,0.6029958062,0.5202709680,-0.389715453769
1413393896005760512.0000000000,-2.2160233662,-0.4203123104,1.6243738910,0.4696760600,0.6123605331,0.5112183133,-0.378252312955
1413393896055760384.0000000000,-2.2558429515,-0.4036492183,1.6199612579,0.4772100617,0.6225151795,0.4998592552,-0.367268475787
1413393896105760512.0000000000,-2.2945679274,-0.3870248868,1.6163954504,0.4863354318,0.6322294932,0.4875149716,-0.355095576175
1413393896155760384.0000000000,-2.3319077571,-0.3713354325,1.6140009848,0.4946458442,0.6418513389,0.4735669762,-0.345089360306
1413393896205760512.0000000000,-2.3683107947,-0.3558906339,1.6123291746,0.5045855211,0.6502308006,0.4593049676,-0.334114208927
1413393896255760384.0000000000,-2.4026054665,-0.3410571287,1.6116151669,0.5171505450,0.6565654315,0.4429621637,-0.324440548413
1413393896305760512.0000000000,-2.4347660340,-0.3276610499,1.6112795014,0.5284859687,0.6628758173,0.4272513768,-0.314252275514
1413393896355760384.0000000000,-2.4649116117,-0.3154679867,1.6117733060,0.5391802799,0.6694668557,0.4105225527,-0.304253165277
1413393896405760512.0000000000,-2.4925281691,-0.3050557757,1.6142331334,0.5478026911,0.6775050178,0.3913287247,-0.29624481698
1413393896455760384.0000000000,-2.5173811846,-0.2969645677,1.6184718121,0.5525314385,0.6877411772,0.3693157100,-0.292107838045
1413393896505760512.0000000000,-2.5389124939,-0.2907931042,1.6230690946,0.5543417969,0.6995304285,0.3490705990,-0.28550318508
1413393896555760384.0000000000,-2.5565898469,-0.2860077361,1.6286546993,0.5531510448,0.7133464882,0.3280934286,-0.278415896823
1413393896605760512.0000000000,-2.5716751562,-0.2815171877,1.6339712745,0.5512895975,0.7267419984,0.3087852008,-0.269402203518
1413393896655760384.0000000000,-2.5845059232,-0.2768243586,1.6399983625,0.5491626999,0.7392735059,0.2903192175,-0.26001877691
1413393896705760512.0000000000,-2.5947591598,-0.2718022333,1.6467996556,0.5467238542,0.7512453447,0.2709067088,-0.251660514343
1413393896755760384.0000000000,-2.6023765350,-0.2660547365,1.6541379462,0.5434246739,0.7629061172,0.2511786529,-0.244076144839
1413393896805760512.0000000000,-2.6071912973,-0.2591633345,1.6620560150,0.5406629300,0.7732002903,0.2317445385,-0.236937494064
1413393896855760384.0000000000,-2.6088336373,-0.2508197107,1.6695760077,0.5359358077,0.7842025686,0.2128933160,-0.229075483964
1413393896905760512.0000000000,-2.6069635569,-0.2406764827,1.6768131094,0.5294363022,0.7958409587,0.1951378216,-0.219671575109
1413393896955760384.0000000000,-2.6019818581,-0.2280525100,1.6833443482,0.5222218883,0.8072397901,0.1810296240,-0.207066404737
1413393897005760512.0000000000,-2.5940569576,-0.2131043344,1.6878487696,0.5127574459,0.8191263093,0.1733789743,-0.189872647977
1413393897055760384.0000000000,-2.5840366182,-0.1951044048,1.6896774132,0.5031791256,0.8301126336,0.1726758459,-0.167053390551
1413393897105760512.0000000000,-2.5732085619,-0.1726734222,1.6900496981,0.4984781939,0.8367803863,0.1762944611,-0.142261513606
1413393897155760384.0000000000,-2.5626893443,-0.1464078284,1.6891813312,0.4984641890,0.8391906553,0.1823431234,-0.1185051969
1413393897205760512.0000000000,-2.5535338607,-0.1163452869,1.6876220579,0.5043994711,0.8368562348,0.1899500209,-0.0957695426753
1413393897255760384.0000000000,-2.5469010827,-0.0831453057,1.6864511589,0.5167613868,0.8293407334,0.1986158850,-0.0755205091997
1413393897305760512.0000000000,-2.5436695872,-0.0479711709,1.6863949660,0.5333663769,0.8179980393,0.2071909033,-0.0589189727284
1413393897355760384.0000000000,-2.5447672185,-0.0120195036,1.6874788785,0.5485097974,0.8072352687,0.2124918420,-0.04853287768
1413393897405760512.0000000000,-2.5509459510,0.0239888514,1.6895104625,0.5596487760,0.7997706486,0.2119321451,-0.0473806185571
1413393897455760384.0000000000,-2.5618727571,0.0595095697,1.6922202453,0.5673691549,0.7952737239,0.2068277370,-0.0534250252457
1413393897505760512.0000000000,-2.5765170652,0.0937182059,1.6951585857,0.5725105780,0.7924352425,0.2010751820,-0.0620225424416
1413393897555760384.0000000000,-2.5939056837,0.1268464121,1.6979340901,0.5756520322,0.7906678639,0.1965312896,-0.0696025790565
1413393897605760512.0000000000,-2.6134734659,0.1585897448,1.7003429024,0.5749121331,0.7915855547,0.1924225886,-0.076432298207
1413393897655760384.0000000000,-2.6348242742,0.1891502324,1.7028029997,0.5735011280,0.7925768684,0.1905391607,-0.0813215353386
1413393897705760512.0000000000,-2.6577803581,0.2190295351,1.7054914840,0.5712897200,0.7939504617,0.1900092142,-0.0846594275659
1413393897755760384.0000000000,-2.6821533257,0.2486944921,1.7089230651,0.5699559833,0.7947166956,0.1903297632,-0.085732910892
1413393897805760512.0000000000,-2.7079782269,0.2778087110,1.7129085154,0.5692686423,0.7947074756,0.1923589539,-0.0858561232757
1413393897855760384.0000000000,-2.7349411025,0.3070769910,1.7174291192,0.5696448067,0.7944363742,0.1932455633,-0.0838557922625
1413393897905760512.0000000000,-2.7630911128,0.3363979301,1.7224608659,0.5697994474,0.7948055587,0.1928064790,-0.080239486792
1413393897955760384.0000000000,-2.7925340379,0.3657419250,1.7281658682,0.5710426812,0.7947906382,0.1919209863,-0.073378693776
