#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z []
1413393214255760384.0000000000,-1.0831404480,0.4270055863,1.3075213271,0.4335557183,0.5673786539,0.5559041627,-0.42553667771
1413393214305760512.0000000000,-1.0830906000,0.4268867899,1.3074635006,0.4334626367,0.5674634781,0.5558566890,-0.425580409455
1413393214355760384.0000000000,-1.0830453377,0.4268671210,1.3074224895,0.4334422053,0.5674672406,0.5558053352,-0.425663264716
1413393214405760512.0000000000,-1.0830525035,0.4268792002,1.3073977778,0.4334629979,0.5674402703,0.5558743357,-0.425587936748
1413393214455760384.0000000000,-1.0830122896,0.4268638912,1.3074088938,0.4334012344,0.5674383974,0.5557994161,-0.425751152995
1413393214505760512.0000000000,-1.0829995601,0.4269309007,1.3073674297,0.4334497028,0.5674314454,0.5558475204,-0.425648263203
1413393214555760384.0000000000,-1.0829379888,0.4269039954,1.3073921917,0.4333340751,0.5674813620,0.5557587287,-0.425815357435
1413393214605760512.0000000000,-1.0828938491,0.4269072140,1.3073438279,0.4333704501,0.5674730114,0.5558053075,-0.425728663078
1413393214655760384.0000000000,-1.0828553864,0.4268626309,1.3073771738,0.4333176904,0.5674966139,0.5557631335,-0.425805955572
1413393214705760512.0000000000,-1.0828332511,0.4267989358,1.3073699465,0.4332858446,0.5675006672,0.5557236752,-0.425884451929
1413393214755760384.0000000000,-1.0828353008,0.4267854846,1.3073348892,0.4333191039,0.5675008579,0.5557370955,-0.425832844098
1413393214805760512.0000000000,-1.0828251845,0.4267529226,1.3073045093,0.4332431308,0.5675604492,0.5556659634,-0.42592354143
1413393214855760384.0000000000,-1.0828168470,0.4267637437,1.3072708732,0.4332783523,0.5675651555,0.5556609071,-0.425888036901
1413393214905760512.0000000000,-1.0828046704,0.4267812342,1.3072570903,0.4332842255,0.5675512474,0.5556898504,-0.425862831938
1413393214955760384.0000000000,-1.0827778435,0.4267739326,1.3073209192,0.4332416330,0.5675851873,0.5556571863,-0.425903549929
1413393215005760512.0000000000,-1.0827527069,0.4267790700,1.3074221515,0.4332413185,0.5676195303,0.5556454754,-0.425873378451
1413393215055760384.0000000000,-1.0827627160,0.4268520382,1.3075236758,0.4333306578,0.5677054647,0.5557656469,-0.425510977643
1413393215105760512.0000000000,-1.0827694502,0.4268106428,1.3075738635,0.4329515930,0.5677993072,0.5557424350,-0.425801844503
1413393215155760384.0000000000,-1.0828128926,0.4267997095,1.3074968751,0.4331195830,0.5676568278,0.5557177510,-0.425853183377
1413393215205760512.0000000000,-1.0828451156,0.4268325310,1.3074818968,0.4330456406,0.5676539106,0.5558567865,-0.425750800154
1413393215255760384.0000000000,-1.0828908908,0.4267974347,1.3074335051,0.4330517665,0.5676838152,0.5557561135,-0.425836113815
1413393215305760512.0000000000,-1.0829122985,0.4268325807,1.3074305312,0.4330712848,0.5676948327,0.5557721877,-0.425780594478
1413393215355760384.0000000000,-1.0829049253,0.4268206880,1.3074204099,0.4330754561,0.5677369309,0.5557120082,-0.425798767653
1413393215405760512.0000000000,-1.0827963978,0.4268420018,1.3075139815,0.4329184124,0.5678667205,0.5557771133,-0.425700406764
1413393215455760384.0000000000,-1.0828033518,0.4268708502,1.3075877444,0.4328332775,0.5678780230,0.5559427360,-0.425555612298
1413393215505760512.0000000000,-1.0828634367,0.4268548333,1.3076682902,0.4326959068,0.5680572241,0.5558987762,-0.425513563856
1413393215555760384.0000000000,-1.0829841078,0.4269053259,1.3078268144,0.4326405036,0.5680960642,0.5559729642,-0.425421108513
1413393215605760512.0000000000,-1.0832777849,0.4269262720,1.3078929066,0.4326793435,0.5680721778,0.5560380320,-0.425328453603
1413393215655760384.0000000000,-1.0835861753,0.4269080846,1.3080416842,0.4323705641,0.5683270854,0.5560092953,-0.425339491269
1413393215705760512.0000000000,-1.0837540263,0.4269697466,1.3081247730,0.4319169812,0.5686589021,0.5563416521,-0.42492204059
1413393215755760384.0000000000,-1.0836644442,0.4269669760,1.3081051975,0.4316269966,0.5688937321,0.5566246599,-0.42453155986
1413393215805760512.0000000000,-1.0834218098,0.4269596555,1.3081933282,0.4313833752,0.5690061855,0.5568978683,-0.424270089491
1413393215855760384.0000000000,-1.0831927050,0.4270278344,1.3081553480,0.4311269476,0.5691694265,0.5570545860,-0.424106009467
1413393215905760512.0000000000,-1.0831000770,0.4270291368,1.3081091303,0.4309666125,0.5692336044,0.5570911312,-0.42413483006
1413393215955760384.0000000000,-1.0830998860,0.4270229793,1.3081836752,0.4307834798,0.5693623978,0.5570170206,-0.42424532079
1413393216005760512.0000000000,-1.0829252420,0.4270245999,1.3082812275,0.4310151322,0.5691864590,0.5570473791,-0.424206256763
1413393216055760384.0000000000,-1.0829511362,0.4269258692,1.3083536600,0.4312135493,0.5690177926,0.5571826608,-0.424053191334
1413393216105760512.0000000000,-1.0830211396,0.4269187106,1.3082270060,0.4311597962,0.5690934060,0.5572259258,-0.423949517067
1413393216155760384.0000000000,-1.0831647735,0.4267859313,1.3081528412,0.4313871700,0.5688433790,0.5570675821,-0.424261745379
1413393216205760512.0000000000,-1.0832169731,0.4266568173,1.3082068371,0.4313146630,0.5688819464,0.5573056680,-0.423970971781
1413393216255760384.0000000000,-1.0834716705,0.4267247085,1.3083560026,0.4304888456,0.5693449432,0.5578549436,-0.423466115951
1413393216305760512.0000000000,-1.0837909291,0.4268240813,1.3084776323,0.4295746985,0.5699985710,0.5583479070,-0.422865016547
1413393216355760384.0000000000,-1.0838860112,0.4270628645,1.3083509299,0.4292148155,0.5704396164,0.5584109131,-0.422552408881
1413393216405760512.0000000000,-1.0835605908,0.4270659546,1.3082195150,0.4286948923,0.5706840594,0.5587773361,-0.422265653696
1413393216455760384.0000000000,-1.0836449687,0.4270113583,1.3086239947,0.4289594518,0.5704120396,0.5589462109,-0.422141003812
1413393216505760512.0000000000,-1.0836635030,0.4273069916,1.3084448912,0.4279402003,0.5716150414,0.5597094780,-0.42053386265
1413393216555760384.0000000000,-1.0835685469,0.4278807966,1.3084198996,0.4280652202,0.5723419860,0.5597030479,-0.419424983158
1413393216605760512.0000000000,-1.0834307885,0.4284221393,1.3083468183,0.4275494497,0.5734661467,0.5590012154,-0.41935150869
1413393216655760384.0000000000,-1.0837075318,0.4289965403,1.3089934750,0.4287019902,0.5732646155,0.5584181962,-0.419227148922
1413393216705760512.0000000000,-1.0835403970,0.4296675636,1.3103210707,0.4310916762,0.5725834285,0.5583096717,-0.417849846967
1413393216755760384.0000000000,-1.0830214422,0.4305898635,1.3115702771,0.4334131631,0.5723343178,0.5583203577,-0.415770173237
1413393216805760512.0000000000,-1.0823327517,0.4313704669,1.3144443749,0.4357973830,0.5716789976,0.5583211847,-0.414175348605
1413393216855760384.0000000000,-1.0813902441,0.4318974856,1.3187701123,0.4379924483,0.5710414127,0.5579707199,-0.413210595092
1413393216905760512.0000000000,-1.0800141965,0.4322670612,1.3244894800,0.4407466347,0.5700685726,0.5570987821,-0.412801615212
1413393216955760384.0000000000,-1.0781515326,0.4323498610,1.3305808069,0.4429857569,0.5692332165,0.5578141102,-0.41058565841
1413393217005760512.0000000000,-1.0758244621,0.4320747088,1.3384751256,0.4440367753,0.5693405900,0.5582532661,-0.40870028835
1413393217055760384.0000000000,-1.0726201019,0.4310094681,1.3483766273,0.4432032502,0.5703622801,0.5593584171,-0.406664369872
1413393217105760512.0000000000,-1.0687948180,0.4291543897,1.3610226825,0.4428610995,0.5711485464,0.5595743068,-0.405635279161
1413393217155760384.0000000000,-1.0642930568,0.4265552581,1.3749294652,0.4418408869,0.5723721664,0.5597211078,-0.404819731745
1413393217205760512.0000000000,-1.0591715166,0.4233033803,1.3887412835,0.4414978318,0.5729765136,0.5598697797,-0.404132910273
1413393217255760384.0000000000,-1.0539143201,0.4195340910,1.4013986269,0.4426665781,0.5726518091,0.5599502620,-0.403202071295
1413393217305760512.0000000000,-1.0482770694,0.4151309385,1.4121524007,0.4430594691,0.5727874204,0.5603230077,-0.402058459561
1413393217355760384.0000000000,-1.0419796505,0.4098454965,1.4216631986,0.4423416727,0.5731715463,0.5607924978,-0.401646607712
1413393217405760512.0000000000,-1.0350684134,0.4039491444,1.4301216846,0.4421009596,0.5737071147,0.5612387386,-0.400522117192
1413393217455760384.0000000000,-1.0275168963,0.3973211937,1.4376670954,0.4416671182,0.5742209530,0.5616653001,-0.399665540765
1413393217505760512.0000000000,-1.0195815455,0.3896760972,1.4444353846,0.4416699211,0.5739964751,0.5621292574,-0.399332474676
1413393217555760384.0000000000,-1.0113345445,0.3813409278,1.4501744125,0.4419904201,0.5743148243,0.5617519800,-0.399050954293
1413393217605760512.0000000000,-1.0021357857,0.3721497518,1.4547029126,0.4423515926,0.5739231069,0.5620059623,-0.398856658756
1413393217655760384.0000000000,-0.9927690613,0.3618970262,1.4590606382,0.4421220180,0.5738217748,0.5622219791,-0.398952551264
1413393217705760512.0000000000,-0.9830792487,0.3508759533,1.4650279529,0.4424194773,0.5738746316,0.5621413557,-0.398660268214
1413393217755760384.0000000000,-0.9730882733,0.3387413500,1.4730978735,0.4424080353,0.5736546602,0.5620189947,-0.399161760088
1413393217805760512.0000000000,-0.9627910654,0.3257988289,1.4829801197,0.4420202661,0.5738779948,0.5620217960,-0.399266367596
1413393217855760384.0000000000,-0.9521787000,0.3120200560,1.4945676189,0.4415429930,0.5745024639,0.5613556913,-0.399833080498
1413393217905760512.0000000000,-0.9414238312,0.2974897488,1.5077924753,0.4413947197,0.5743626141,0.5611994950,-0.400416552725
1413393217955760384.0000000000,-0.9304516342,0.2822880266,1.5223933202,0.4417069791,0.5741958546,0.5606215410,-0.401120372106
1413393218005760512.0000000000,-0.9190460370,0.2665903258,1.5367245367,0.4407541482,0.5750402703,0.5601041747,-0.401681194372
1413393218055760384.0000000000,-0.9073339582,0.2501550042,1.5494816645,0.4389435475,0.5762204850,0.5585988513,-0.404061676194
1413393218105760512.0000000000,-0.8954847841,0.2334147674,1.5602615073,0.4364963521,0.5782198998,0.5569695599,-0.406100469699
1413393218155760384.0000000000,-0.8833414451,0.2163587578,1.5694315006,0.4327784369,0.5808883021,0.5543506232,-0.409837762567
1413393218205760512.0000000000,-0.8708232278,0.1991630202,1.5764367756,0.4287346472,0.5832396837,0.5516713363,-0.414339004188
1413393218255760384.0000000000,-0.8577702902,0.1826558480,1.5810006615,0.4237974330,0.5869889930,0.5487230527,-0.418022331133
1413393218305760512.0000000000,-0.8444519815,0.1670308288,1.5828556004,0.4194803011,0.5901595152,0.5468608635,-0.42034654695
1413393218355760384.0000000000,-0.8309823709,0.1526585796,1.5825448438,0.4192231456,0.5900262221,0.5472101544,-0.420335649635
1413393218405760512.0000000000,-0.8174148748,0.1398817332,1.5800220927,0.4230293534,0.5880490547,0.5485115120,-0.417587830885
1413393218455760384.0000000000,-0.8034269996,0.1280075931,1.5759587011,0.4269456235,0.5856938346,0.5506925751,-0.41402639331
1413393218505760512.0000000000,-0.7890345115,0.1166922843,1.5711325312,0.4311566510,0.5827269920,0.5528971960,-0.410898875503
1413393218555760384.0000000000,-0.7744945248,0.1058025318,1.5664524702,0.4353689310,0.5804823302,0.5546439789,-0.407264305927
1413393218605760512.0000000000,-0.7596503394,0.0946186494,1.5626385890,0.4385550341,0.5780753548,0.5558657935,-0.405600278376
1413393218655760384.0000000000,-0.7444938303,0.0827973290,1.5595361991,0.4404815862,0.5765148061,0.5566807727,-0.404614838929
1413393218705760512.0000000000,-0.7290223749,0.0707052282,1.5574865005,0.4407269939,0.5768927392,0.5562657826,-0.4043796031
1413393218755760384.0000000000,-0.7130638548,0.0580894672,1.5555841271,0.4401409673,0.5769322636,0.5578802299,-0.402734082373
1413393218805760512.0000000000,-0.6966373710,0.0449454585,1.5538455189,0.4362270353,0.5796139452,0.5596542581,-0.400675379407
1413393218855760384.0000000000,-0.6800777890,0.0314626918,1.5527515883,0.4286623569,0.5854661200,0.5609300560,-0.398541689589
1413393218905760512.0000000000,-0.6638095384,0.0178116186,1.5520208783,0.4212664707,0.5904782519,0.5629229880,-0.396216739012
1413393218955760384.0000000000,-0.6482655187,0.0043700340,1.5517880768,0.4153207318,0.5944928323,0.5647686235,-0.393857034976
1413393219005760512.0000000000,-0.6340715003,-0.0085079698,1.5526210299,0.4115738687,0.5975342607,0.5654215307,-0.392247690235
1413393219055760384.0000000000,-0.6214314823,-0.0209701309,1.5546728273,0.4087865416,0.5990972814,0.5658005444,-0.392231761573
1413393219105760512.0000000000,-0.6104268712,-0.0328139758,1.5578789197,0.4089937403,0.5986253085,0.5658484999,-0.39266695244
1413393219155760384.0000000000,-0.6010684461,-0.0440899610,1.5617766324,0.4093414109,0.5983032504,0.5651226062,-0.393839142184
1413393219205760512.0000000000,-0.5929663467,-0.0549445400,1.5661450663,0.4094407323,0.5976860295,0.5650437523,-0.394785074258
1413393219255760384.0000000000,-0.5861263665,-0.0652169166,1.5713790155,0.4102802899,0.5963995236,0.5648149747,-0.396183967856
1413393219305760512.0000000000,-0.5805364948,-0.0748281151,1.5772139666,0.4107231327,0.5955120177,0.5646172905,-0.397340232507
1413393219355760384.0000000000,-0.5761097332,-0.0838746755,1.5831216181,0.4104512110,0.5949975006,0.5648772650,-0.398021925418
1413393219405760512.0000000000,-0.5728983554,-0.0924853566,1.5892966724,0.4097254239,0.5948837673,0.5643691351,-0.39965717765
1413393219455760384.0000000000,-0.5710263148,-0.1002865106,1.5940369687,0.4105336413,0.5940771901,0.5640741377,-0.400443240318
1413393219505760512.0000000000,-0.5706133581,-0.1075799194,1.5968400716,0.4113314372,0.5932496763,0.5638326940,-0.401190682214
1413393219555760384.0000000000,-0.5713265577,-0.1143033276,1.5980542829,0.4123485985,0.5921001176,0.5632759337,-0.402624274767
1413393219605760512.0000000000,-0.5728134207,-0.1203829444,1.5982328874,0.4137894224,0.5909614761,0.5627516715,-0.403550992982
1413393219655760384.0000000000,-0.5750879639,-0.1259408582,1.5993336343,0.4150938578,0.5896761962,0.5617879630,-0.405429842824
1413393219705760512.0000000000,-0.5781298242,-0.1309184350,1.6025777240,0.4175960073,0.5877242468,0.5609186427,-0.406895638521
1413393219755760384.0000000000,-0.5819904334,-0.1352100005,1.6088706994,0.4205280169,0.5854571546,0.5600979840,-0.408272403494
1413393219805760512.0000000000,-0.5855547568,-0.1389727651,1.6187271491,0.4244845602,0.5824939256,0.5600256612,-0.40851553647
1413393219855760384.0000000000,-0.5893156625,-0.1425012384,1.6321565422,0.4257315619,0.5816672304,0.5599089504,-0.408555794945
1413393219905760512.0000000000,-0.5923112971,-0.1457925119,1.6484563840,0.4276555872,0.5801568148,0.5599712838,-0.408608529487
1413393219955760384.0000000000,-0.5955696827,-0.1489695603,1.6654440026,0.4298131178,0.5785246980,0.5602423030,-0.40828717781
1413393220005760512.0000000000,-0.5988311054,-0.1522463888,1.6807399818,0.4310036747,0.5776558968,0.5599633104,-0.408644819178
1413393220055760384.0000000000,-0.6015346989,-0.1556038975,1.6938045136,0.4325531273,0.5766838864,0.5595522788,-0.408943436805
1413393220105760512.0000000000,-0.6034444983,-0.1591696788,1.7049586963,0.4332609903,0.5763951138,0.5592299755,-0.40904207812
1413393220155760384.0000000000,-0.6052210909,-0.1627874630,1.7154601188,0.4340945074,0.5759663806,0.5591443267,-0.40887933306
1413393220205760512.0000000000,-0.6068713801,-0.1665544911,1.7262980538,0.4352648623,0.5750936216,0.5592512158,-0.40871738837
1413393220255760384.0000000000,-0.6083018016,-0.1705799394,1.7374442147,0.4356194314,0.5751518216,0.5587021097,-0.40900861324
1413393220305760512.0000000000,-0.6093502820,-0.1747308040,1.7487383823,0.4368856880,0.5743915668,0.5589300496,-0.408414523704
1413393220355760384.0000000000,-0.6098833491,-0.1793998390,1.7603809129,0.4369745177,0.5742261443,0.5586173292,-0.408979566247
1413393220405760512.0000000000,-0.6100182071,-0.1842443939,1.7722391554,0.4370765575,0.5745287308,0.5583428992,-0.408820287156
1413393220455760384.0000000000,-0.6095139000,-0.1894146150,1.7842274924,0.4367414987,0.5748507870,0.5587269276,-0.408200509876
1413393220505760512.0000000000,-0.6084820681,-0.1949464739,1.7959663357,0.4351752699,0.5760125317,0.5594866793,-0.407193692901
1413393220555760384.0000000000,-0.6069952310,-0.2005827916,1.8063523617,0.4337199193,0.5774651407,0.5597968969,-0.406261587021
1413393220605760512.0000000000,-0.6053321416,-0.2063835334,1.8143041793,0.4330975777,0.5782009382,0.5599597429,-0.405654100976
1413393220655760384.0000000000,-0.6039614788,-0.2123218200,1.8194437223,0.4335031267,0.5776568953,0.5598007977,-0.406214989139
1413393220705760512.0000000000,-0.6024317628,-0.2184862686,1.8221733297,0.4333789172,0.5781164450,0.5588256387,-0.407035619654
1413393220755760384.0000000000,-0.6008463156,-0.2247789596,1.8220126926,0.4313277576,0.5797288273,0.5576232709,-0.408567179326
1413393220805760512.0000000000,-0.5987134703,-0.2312300986,1.8209273296,0.4268663910,0.5824492456,0.5572793551,-0.409850803335
1413393220855760384.0000000000,-0.5967305848,-0.2371630966,1.8216604226,0.4232398494,0.5856636624,0.5556011921,-0.411306965461
1413393220905760512.0000000000,-0.5944535318,-0.2422765151,1.8252607322,0.4208539049,0.5872024283,0.5551063601,-0.412228368591
1413393220955760384.0000000000,-0.5925009942,-0.2468386028,1.8322739106,0.4192394534,0.5882438569,0.5551915334,-0.412273946388
1413393221005760512.0000000000,-0.5905544265,-0.2500241797,1.8418242180,0.4204599874,0.5886530980,0.5543920806,-0.41152199227
1413393221055760384.0000000000,-0.5889253913,-0.2525397392,1.8535628994,0.4206706134,0.5889695790,0.5546899879,-0.410451077882
1413393221105760512.0000000000,-0.5874200488,-0.2544965315,1.8662669159,0.4202189184,0.5895327289,0.5553026850,-0.409275152208
1413393221155760384.0000000000,-0.5861131201,-0.2555414581,1.8798078929,0.4208115426,0.5901102490,0.5552255607,-0.407936412204
1413393221205760512.0000000000,-0.5849368993,-0.2560575811,1.8936662877,0.4209726303,0.5904809439,0.5563648985,-0.405675238598
1413393221255760384.0000000000,-0.5840846141,-0.2561973539,1.9080332454,0.4203936798,0.5910290627,0.5570762928,-0.404499449919
1413393221305760512.0000000000,-0.5836833384,-0.2553731998,1.9219425078,0.4210976430,0.5913320538,0.5585762451,-0.401242763934
1413393221355760384.0000000000,-0.5839073519,-0.2541942448,1.9362891867,0.4203578133,0.5921121308,0.5595357743,-0.399527534286
1413393221405760512.0000000000,-0.5847275611,-0.2527586281,1.9509481399,0.4203802852,0.5919679494,0.5610658201,-0.397566985779
1413393221455760384.0000000000,-0.5864380715,-0.2509076310,1.9656073721,0.4218087575,0.5913816490,0.5621185672,-0.395433728584
1413393221505760512.0000000000,-0.5887222147,-0.2490446303,1.9783141886,0.4221943668,0.5910498041,0.5632015364,-0.393974713812
1413393221555760384.0000000000,-0.5917260098,-0.2471484714,1.9876111376,0.4236491166,0.5899756565,0.5650206911,-0.391409975957
1413393221605760512.0000000000,-0.5959272881,-0.2453954912,1.9951694362,0.4250664683,0.5889906628,0.5659092166,-0.390070833557
1413393221655760384.0000000000,-0.6009962649,-0.2440820159,2.0024465053,0.4262449690,0.5877624600,0.5664818212,-0.389806186801
1413393221705760512.0000000000,-0.6069081622,-0.2431389802,2.0102762282,0.4288386859,0.5856298851,0.5654435299,-0.391674142137
1413393221755760384.0000000000,-0.6132076786,-0.2425493839,2.0184670678,0.4309521590,0.5839261895,0.5634627313,-0.394740664755
1413393221805760512.0000000000,-0.6195516767,-0.2425460236,2.0265163197,0.4327395461,0.5816567354,0.5625194072,-0.397471815229
1413393221855760384.0000000000,-0.6259026754,-0.2427479718,2.0344617145,0.4343605326,0.5799904414,0.5621330555,-0.398683387567
1413393221905760512.0000000000,-0.6321649974,-0.2431919891,2.0424389522,0.4344883256,0.5795385151,0.5614629938,-0.400142863311
1413393221955760384.0000000000,-0.6381829683,-0.2441095883,2.0498812155,0.4342704013,0.5786386562,0.5608613029,-0.402518475449
1413393222005760512.0000000000,-0.6438695148,-0.2450374267,2.0548071032,0.4339520252,0.5785552596,0.5609459906,-0.40286355877
1413393222055760384.0000000000,-0.6494525853,-0.2460332440,2.0567963490,0.4338792905,0.5782145644,0.5606286359,-0.403871528393
1413393222105760512.0000000000,-0.6548837915,-0.2475383340,2.0560207230,0.4332455081,0.5775736727,0.5605975547,-0.40550877182
1413393222155760384.0000000000,-0.6607077047,-0.2490616301,2.0522433273,0.4332242457,0.5769928801,0.5610639884,-0.405713162392
1413393222205760512.0000000000,-0.6661793960,-0.2506017774,2.0454424382,0.4329853627,0.5766753181,0.5615023019,-0.405813279901
1413393222255760384.0000000000,-0.6711859158,-0.2523553143,2.0356586033,0.4315168653,0.5770135726,0.5623563038,-0.405714086035
1413393222305760512.0000000000,-0.6758620980,-0.2541031480,2.0235025769,0.4299457189,0.5777566464,0.5640691481,-0.403942981847
1413393222355760384.0000000000,-0.6804310058,-0.2559297774,2.0108752337,0.4270346874,0.5797080684,0.5662690666,-0.401147448525
1413393222405760512.0000000000,-0.6851120767,-0.2580990615,1.9990657908,0.4234825222,0.5815198812,0.5686857187,-0.398865559386
1413393222455760384.0000000000,-0.6904359992,-0.2602037721,1.9883562987,0.4221365013,0.5821962621,0.5711926927,-0.395710998585
1413393222505760512.0000000000,-0.6963893005,-0.2626649285,1.9792433140,0.4194061781,0.5837494139,0.5722965790,-0.394729914199
1413393222555760384.0000000000,-0.7029959226,-0.2655133194,1.9726794749,0.4167192466,0.5848816353,0.5722921041,-0.395904394743
1413393222605760512.0000000000,-0.7103508039,-0.2681178816,1.9676864002,0.4155234389,0.5853785671,0.5729310727,-0.395502453587
1413393222655760384.0000000000,-0.7188125531,-0.2707008937,1.9649756589,0.4138294353,0.5860864020,0.5737287301,-0.395073755129
1413393222705760512.0000000000,-0.7288275099,-0.2731012846,1.9648148953,0.4145430554,0.5848482764,0.5747748734,-0.394639574456
1413393222755760384.0000000000,-0.7397747007,-0.2756518146,1.9670068701,0.4123896342,0.5859503726,0.5751829062,-0.394666409636
1413393222805760512.0000000000,-0.7519173647,-0.2780824095,1.9709988080,0.4106705567,0.5866346780,0.5762675685,-0.393859287019
1413393222855760384.0000000000,-0.7650966330,-0.2805726954,1.9771572507,0.4087541673,0.5873341313,0.5775555281,-0.392922716158
1413393222905760512.0000000000,-0.7798222985,-0.2831801917,1.9855670286,0.4069110508,0.5876857835,0.5782171981,-0.393336609635
1413393222955760384.0000000000,-0.7959631706,-0.2856727800,1.9954291932,0.4051502277,0.5877992512,0.5798143135,-0.392633028558
1413393223005760512.0000000000,-0.8136774129,-0.2880254156,2.0068018941,0.4063322538,0.5860135735,0.5804391024,-0.393157270733
1413393223055760384.0000000000,-0.8325470634,-0.2904403141,2.0188070966,0.4073173604,0.5843127081,0.5799816428,-0.395338489177
1413393223105760512.0000000000,-0.8525661306,-0.2926660398,2.0309425171,0.4080135009,0.5830001889,0.5794133867,-0.397386323498
1413393223155760384.0000000000,-0.8737925537,-0.2945497702,2.0428364856,0.4098281028,0.5811742179,0.5798240410,-0.397594688066
1413393223205760512.0000000000,-0.8959645268,-0.2965316917,2.0545314098,0.4120989901,0.5786802766,0.5805735904,-0.397791234268
1413393223255760384.0000000000,-0.9191063168,-0.2986591625,2.0655745798,0.4136468354,0.5771752399,0.5810367775,-0.397694985274
1413393223305760512.0000000000,-0.9429829173,-0.3012259088,2.0755901824,0.4146066440,0.5761352559,0.5804868435,-0.399004413734
1413393223355760384.0000000000,-0.9676005368,-0.3041254912,2.0822075896,0.4157808255,0.5749356808,0.5806516515,-0.399272998981
1413393223405760512.0000000000,-0.9928934211,-0.3073102359,2.0843451521,0.4171001285,0.5738346412,0.5800870408,-0.400300277843
1413393223455760384.0000000000,-1.0187052796,-0.3106481762,2.0810834138,0.4192961820,0.5722289822,0.5796170412,-0.400984774419
1413393223505760512.0000000000,-1.0448740820,-0.3144459778,2.0726122406,0.4216387648,0.5707141476,0.5783820643,-0.402467764434
1413393223555760384.0000000000,-1.0713004232,-0.3186596196,2.0598510703,0.4235660367,0.5697041133,0.5765791652,-0.404457046073
1413393223605760512.0000000000,-1.0978750871,-0.3229880528,2.0435854402,0.4261235399,0.5686370308,0.5748955285,-0.405667089169
1413393223655760384.0000000000,-1.1237978305,-0.3275125899,2.0244757699,0.4284303761,0.5680694236,0.5734339839,-0.406100983639
1413393223705760512.0000000000,-1.1494914754,-0.3324857254,2.0050651035,0.4296887130,0.5686083632,0.5720540602,-0.405963411368
1413393223755760384.0000000000,-1.1748742745,-0.3379020161,1.9880059546,0.4310592263,0.5691467643,0.5708242018,-0.405486910732
1413393223805760512.0000000000,-1.1997530867,-0.3439036141,1.9748485314,0.4321859341,0.5699553991,0.5690611909,-0.40562978485
1413393223855760384.0000000000,-1.2243644786,-0.3505822460,1.9660759121,0.4321200826,0.5715341846,0.5686779515,-0.404012744328
1413393223905760512.0000000000,-1.2485576260,-0.3576045774,1.9597708114,0.4340967734,0.5720327869,0.5680311056,-0.402093453216
1413393223955760384.0000000000,-1.2728154643,-0.3653972597,1.9581165977,0.4346482970,0.5730865530,0.5673823865,-0.40091132214
1413393224005760512.0000000000,-1.2971073458,-0.3738405398,1.9588409644,0.4358091792,0.5735357960,0.5659979684,-0.400965521983
1413393224055760384.0000000000,-1.3212630091,-0.3828489263,1.9596783387,0.4352347693,0.5754420952,0.5649693826,-0.400308240474
1413393224105760512.0000000000,-1.3451349786,-0.3923773184,1.9591826477,0.4362226519,0.5757964362,0.5634982967,-0.400796621337
1413393224155760384.0000000000,-1.3680796329,-0.4022815116,1.9561396444,0.4370611825,0.5762044740,0.5626597809,-0.400474590677
