#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z []
1403638520677829376.0000000000,4.4119355563,-1.6384475924,0.5564024116,0.5165691967,0.7809006312,-0.2903444493,0.197612170439
1403638520727829504.0000000000,4.4119154220,-1.6384401204,0.5563646056,0.5165462028,0.7809090498,-0.2903858255,0.197578208919
1403638520777829376.0000000000,4.4119245016,-1.6384307470,0.5563398154,0.5165201483,0.7809166064,-0.2904100243,0.197580890098
1403638520827829504.0000000000,4.4119132726,-1.6384314631,0.5563145851,0.5165217261,0.7809077820,-0.2904635297,0.197532985565
1403638520877829376.0000000000,4.4119186588,-1.6384527633,0.5562584721,0.5165403830,0.7809048008,-0.2904191366,0.197561256037
1403638520927829504.0000000000,4.4119210107,-1.6385060751,0.5561678938,0.5165583117,0.7809075444,-0.2903774671,0.197564785253
1403638520977829376.0000000000,4.4119492191,-1.6385378578,0.5561556668,0.5165662851,0.7809104270,-0.2903924935,0.197510450008
1403638521027829504.0000000000,4.4119648328,-1.6385572268,0.5561848558,0.5165775533,0.7808958222,-0.2903800204,0.197557055205
1403638521077829376.0000000000,4.4119841951,-1.6385849392,0.5560895965,0.5165817088,0.7809013933,-0.2904047549,0.197487798127
1403638521127829504.0000000000,4.4120361333,-1.6385874015,0.5561659150,0.5165546238,0.7808577793,-0.2905520837,0.19751439382
1403638521177829376.0000000000,4.4120487612,-1.6386022810,0.5562408357,0.5165952769,0.7808235060,-0.2906695181,0.197370726304
1403638521227829504.0000000000,4.4121243729,-1.6387431713,0.5561870151,0.5165048264,0.7808922555,-0.2904884853,0.197601845641
1403638521277829376.0000000000,4.4122231177,-1.6387722593,0.5562380210,0.5165106519,0.7809184305,-0.2903796205,0.197643181939
1403638521327829504.0000000000,4.4122827133,-1.6387973784,0.5563526704,0.5164545182,0.7809963408,-0.2902471638,0.197676579922
1403638521377829376.0000000000,4.4122712318,-1.6387123106,0.5563281573,0.5165502852,0.7809016964,-0.2905058808,0.19742005142
1403638521427829504.0000000000,4.4122928654,-1.6386702748,0.5563792876,0.5165153694,0.7809064242,-0.2905745862,0.197391589568
1403638521477829376.0000000000,4.4122981495,-1.6385643661,0.5564629161,0.5164948573,0.7809154184,-0.2906410214,0.197311855524
1403638521527829504.0000000000,4.4122982768,-1.6384396580,0.5565210533,0.5165158645,0.7807360392,-0.2911766385,0.197176986545
1403638521577829376.0000000000,4.4122031404,-1.6382238054,0.5566523116,0.5168511200,0.7804114087,-0.2918507178,0.196586142785
1403638521627829504.0000000000,4.4124217884,-1.6384619647,0.5564786216,0.5165175164,0.7807761251,-0.2909099244,0.197407481166
1403638521677829376.0000000000,4.4123578211,-1.6385505629,0.5563708623,0.5165006959,0.7808675468,-0.2908261127,0.197213279799
1403638521727829504.0000000000,4.4122979711,-1.6384838278,0.5564812975,0.5166906273,0.7806866992,-0.2911572629,0.196942940069
1403638521777829376.0000000000,4.4124744782,-1.6385359849,0.5562855534,0.5165303681,0.7807662656,-0.2909777055,0.197312929691
1403638521827829504.0000000000,4.4125095068,-1.6385423928,0.5562095060,0.5165942312,0.7808384010,-0.2907951293,0.197129359969
1403638521877829376.0000000000,4.4126089522,-1.6385516579,0.5561137704,0.5167285978,0.7807610099,-0.2909039320,0.196923091304
1403638521927829504.0000000000,4.4125002672,-1.6383614170,0.5559204944,0.5168979081,0.7808192676,-0.2909127497,0.1962335243
1403638521977829376.0000000000,4.4126181916,-1.6379730424,0.5557556452,0.5177264588,0.7809053765,-0.2893055505,0.196082648818
1403638522027829504.0000000000,4.4123155095,-1.6373367037,0.5550988442,0.5169677580,0.7821224562,-0.2883135374,0.19468976577
1403638522077829376.0000000000,4.4122334669,-1.6371607265,0.5556865979,0.5148497997,0.7836617788,-0.2877034820,0.195014375318
1403638522127829504.0000000000,4.4113510653,-1.6368383711,0.5584266493,0.5130823856,0.7853494935,-0.2874097430,0.193308764015
1403638522177829376.0000000000,4.4104003678,-1.6359806251,0.5643406503,0.5143343233,0.7852013618,-0.2872134160,0.190859841356
1403638522227829504.0000000000,4.4100471869,-1.6350787119,0.5732505875,0.5177547854,0.7836373780,-0.2861796710,0.189588074057
1403638522277829376.0000000000,4.4100693646,-1.6336252584,0.5855414445,0.5228860975,0.7812507885,-0.2844066560,0.188016458053
1403638522327829504.0000000000,4.4107475442,-1.6321904682,0.6011339311,0.5282202893,0.7787144960,-0.2825743949,0.186383397831
1403638522377829376.0000000000,4.4115581435,-1.6311673144,0.6192995612,0.5317213031,0.7773917892,-0.2810022884,0.184315424664
1403638522427829504.0000000000,4.4122268304,-1.6301735237,0.6395899303,0.5333967130,0.7776291389,-0.2798598332,0.180164765566
1403638522477829376.0000000000,4.4128553969,-1.6291238659,0.6611511714,0.5334150041,0.7788685804,-0.2799540894,0.174521848804
1403638522527829504.0000000000,4.4135401656,-1.6281934251,0.6836360211,0.5321156740,0.7805349930,-0.2812440166,0.168878172753
1403638522577829376.0000000000,4.4141913508,-1.6268362432,0.7066318335,0.5320090085,0.7814749183,-0.2826570779,0.162383322101
1403638522627829504.0000000000,4.4156628168,-1.6250651745,0.7297998191,0.5335469938,0.7813486688,-0.2820364235,0.158988424065
1403638522677829376.0000000000,4.4177507543,-1.6223421458,0.7530075072,0.5366564179,0.7804862269,-0.2784414060,0.159095952783
1403638522727829504.0000000000,4.4193351523,-1.6189134383,0.7769180400,0.5406337550,0.7793387063,-0.2733612000,0.160062419669
1403638522777829376.0000000000,4.4206862887,-1.6156458940,0.8021182617,0.5456155065,0.7774910477,-0.2694318029,0.158801427457
1403638522827829504.0000000000,4.4218491848,-1.6127178649,0.8281605437,0.5511093056,0.7750111559,-0.2678271616,0.154611943287
1403638522877829376.0000000000,4.4231648074,-1.6098010449,0.8554633908,0.5567199958,0.7716706466,-0.2689573945,0.149161588073
1403638522927829504.0000000000,4.4250142709,-1.6083101449,0.8823569592,0.5618346643,0.7680957067,-0.2709192073,0.144822575726
1403638522977829376.0000000000,4.4276505510,-1.6077644692,0.9073487158,0.5657447672,0.7651843857,-0.2717545142,0.143440574061
1403638523027829504.0000000000,4.4302081302,-1.6079944134,0.9288833349,0.5682443095,0.7632037497,-0.2724962214,0.142703365186
1403638523077829376.0000000000,4.4327877165,-1.6086080541,0.9460457288,0.5693206014,0.7623118867,-0.2722680871,0.143613122576
1403638523127829504.0000000000,4.4346766732,-1.6092878653,0.9590825176,0.5700618049,0.7619883774,-0.2716245680,0.143608305387
1403638523177829376.0000000000,4.4365511902,-1.6112169633,0.9665658510,0.5704627628,0.7614973928,-0.2715590577,0.144739887969
1403638523227829504.0000000000,4.4389086215,-1.6139853045,0.9677394823,0.5710190017,0.7604628677,-0.2713247468,0.148379271767
1403638523277829376.0000000000,4.4420546067,-1.6165587633,0.9618095177,0.5712573011,0.7591404150,-0.2708783533,0.154905919784
1403638523327829504.0000000000,4.4444836490,-1.6181048048,0.9503027068,0.5716323645,0.7580272569,-0.2711322628,0.158487897637
1403638523377829376.0000000000,4.4462434630,-1.6195327006,0.9343074815,0.5714341894,0.7578226724,-0.2713876575,0.159738861178
1403638523427829504.0000000000,4.4483535512,-1.6217610767,0.9148699282,0.5695465731,0.7591469032,-0.2708294121,0.161133826096
1403638523477829376.0000000000,4.4501813627,-1.6250143254,0.8932691745,0.5654338518,0.7622159159,-0.2700996283,0.162350385336
1403638523527829504.0000000000,4.4514141603,-1.6290419307,0.8702124732,0.5590577952,0.7668647600,-0.2694672034,0.163585597782
1403638523577829376.0000000000,4.4523963446,-1.6335822568,0.8463260538,0.5513674277,0.7724327625,-0.2689047031,0.164413648309
1403638523627829504.0000000000,4.4533246434,-1.6384947993,0.8223830969,0.5431514722,0.7779162943,-0.2690638236,0.165642314188
1403638523677829376.0000000000,4.4540028220,-1.6434748778,0.7989339721,0.5366251635,0.7823357611,-0.2690135388,0.166180343865
1403638523727829504.0000000000,4.4545485940,-1.6482298719,0.7763366488,0.5320039152,0.7855429317,-0.2685149439,0.166714911014
1403638523777829376.0000000000,4.4546568558,-1.6509195051,0.7447254121,0.5291589357,0.7876534673,-0.2676293709,0.167234434214
1403638523827829504.0000000000,4.4541807074,-1.6552472002,0.7222559068,0.5278828960,0.7887306889,-0.2667362110,0.16761665253
1403638523877829376.0000000000,4.4537387219,-1.6602149497,0.6998797933,0.5272624497,0.7891910935,-0.2650241991,0.170099679559
1403638523927829504.0000000000,4.4532650560,-1.6650573972,0.6796844234,0.5261259610,0.7897544967,-0.2625320969,0.174803335664
1403638523977829376.0000000000,4.4522047435,-1.6693242414,0.6628441633,0.5241278380,0.7912341558,-0.2592934758,0.178900568917
1403638524027829504.0000000000,4.4509858524,-1.6727589128,0.6505451722,0.5209138097,0.7936843159,-0.2557962633,0.182434320307
1403638524077829376.0000000000,4.4496527442,-1.6753217476,0.6445400966,0.5170558047,0.7969501856,-0.2523955685,0.183902619523
1403638524127829504.0000000000,4.4485867749,-1.6772846611,0.6458254090,0.5130816548,0.8003005432,-0.2500561502,0.183679551829
1403638524177829376.0000000000,4.4477079250,-1.6784816077,0.6547398554,0.5104488874,0.8028703722,-0.2492486195,0.180876268624
1403638524227829504.0000000000,4.4476684084,-1.6788540343,0.6707557233,0.5096541848,0.8042641479,-0.2487896712,0.177526031614
1403638524277829376.0000000000,4.4486283960,-1.6786588000,0.6919347487,0.5108137213,0.8041686840,-0.2488009115,0.17458572718
1403638524327829504.0000000000,4.4497147711,-1.6778256900,0.7168703222,0.5136877676,0.8030863217,-0.2491300753,0.17062075779
1403638524377829376.0000000000,4.4513666137,-1.6761654182,0.7439288730,0.5176317476,0.8010674765,-0.2496961518,0.167332315038
1403638524427829504.0000000000,4.4534754569,-1.6740486465,0.7723768907,0.5229365156,0.7979995209,-0.2500207734,0.164996297213
1403638524477829376.0000000000,4.4557836556,-1.6717547136,0.8013973042,0.5290135653,0.7942743418,-0.2495234437,0.16435014053
1403638524527829504.0000000000,4.4581887717,-1.6687766746,0.8303069053,0.5358231502,0.7899976577,-0.2484438718,0.164538430593
1403638524577829376.0000000000,4.4607012010,-1.6652940977,0.8582414977,0.5420450308,0.7854937160,-0.2481881224,0.166100760449
1403638524627829504.0000000000,4.4632515935,-1.6612820616,0.8849540243,0.5468440951,0.7812151320,-0.2495004579,0.168564452688
1403638524677829376.0000000000,4.4660277982,-1.6570847791,0.9200214587,0.5496703744,0.7775066450,-0.2514398796,0.173562332758
1403638524727829504.0000000000,4.4678013100,-1.6526131792,0.9425007602,0.5508391339,0.7746914251,-0.2529354322,0.180147471783
1403638524777829376.0000000000,4.4696178000,-1.6482908911,0.9622916484,0.5508739461,0.7721216466,-0.2550807643,0.187882574999
1403638524827829504.0000000000,4.4708918641,-1.6443852124,0.9785281457,0.5503962533,0.7704652936,-0.2568881614,0.193534669275
1403638524877829376.0000000000,4.4711376355,-1.6408373786,0.9920688817,0.5515643077,0.7697753511,-0.2572861095,0.192422922741
1403638524927829504.0000000000,4.4711963011,-1.6380979334,1.0017688481,0.5530660475,0.7694327363,-0.2566629163,0.190303333714
1403638524977829376.0000000000,4.4707823571,-1.6365717236,1.0066900917,0.5553894800,0.7691769838,-0.2548080335,0.187035181645
1403638525027829504.0000000000,4.4707200637,-1.6356535139,1.0058352750,0.5571367431,0.7685435698,-0.2527834883,0.18718957988
1403638525077829376.0000000000,4.4710647901,-1.6348336231,0.9985693214,0.5578867554,0.7678533787,-0.2507662495,0.190472688402
1403638525127829504.0000000000,4.4711067443,-1.6336575660,0.9858051090,0.5585978236,0.7676446503,-0.2483543870,0.192380510122
1403638525177829376.0000000000,4.4711498581,-1.6329306272,0.9687220768,0.5586781488,0.7680938066,-0.2460590641,0.193301752188
1403638525227829504.0000000000,4.4710097870,-1.6328298292,0.9484123639,0.5575668628,0.7695928997,-0.2437828335,0.193431880108
1403638525277829376.0000000000,4.4712713793,-1.6326159828,0.9242771912,0.5549237891,0.7723548211,-0.2423124420,0.191865314719
1403638525327829504.0000000000,4.4703678722,-1.6332830930,0.8989564573,0.5500075381,0.7768141955,-0.2410798084,0.189557219951
1403638525377829376.0000000000,4.4685540309,-1.6342532465,0.8731932059,0.5436736872,0.7825107517,-0.2405796226,0.184979162303
1403638525427829504.0000000000,4.4660577759,-1.6356133451,0.8477235630,0.5363563769,0.7886719380,-0.2414816435,0.178899488831
1403638525477829376.0000000000,4.4630585930,-1.6372014423,0.8233509296,0.5293674034,0.7947891000,-0.2428385463,0.170616174853
1403638525527829504.0000000000,4.4605113151,-1.6388589825,0.8004020584,0.5230407195,0.7997921831,-0.2445322035,0.164209838514
1403638525577829376.0000000000,4.4585775747,-1.6405805404,0.7789471757,0.5182595215,0.8032370734,-0.2462852601,0.159877587434
1403638525627829504.0000000000,4.4574007429,-1.6418951935,0.7594437194,0.5155911927,0.8047806935,-0.2481815141,0.157796366967
1403638525677829376.0000000000,4.4575376014,-1.6423351404,0.7331848297,0.5144003846,0.8049903124,-0.2501205505,0.157551742283
1403638525727829504.0000000000,4.4574848603,-1.6427397163,0.7159195914,0.5145471888,0.8038394248,-0.2524522161,0.159220753299
1403638525777829376.0000000000,4.4573208113,-1.6425571395,0.7007038921,0.5161271792,0.8015135787,-0.2552313365,0.161386749363
1403638525827829504.0000000000,4.4573279676,-1.6422985288,0.6875943163,0.5178835665,0.7989933530,-0.2570784118,0.165278321598
1403638525877829376.0000000000,4.4577492169,-1.6425376780,0.6765874407,0.5194046532,0.7965811801,-0.2582338624,0.170271847366
1403638525927829504.0000000000,4.4592201258,-1.6447523296,0.6679688015,0.5195913525,0.7951244603,-0.2587581580,0.175630676739
1403638525977829376.0000000000,4.4619836793,-1.6492839012,0.6621169520,0.5187108436,0.7948584436,-0.2589476745,0.179123469305
1403638526027829504.0000000000,4.4670307346,-1.6556969067,0.6589096253,0.5171869421,0.7952435281,-0.2591921636,0.181451977807
1403638526077829376.0000000000,4.4743631390,-1.6637172557,0.6579462829,0.5149807623,0.7956401417,-0.2615705430,0.182571713168
1403638526127829504.0000000000,4.4834129314,-1.6732493618,0.6596977322,0.5127630620,0.7955087284,-0.2660881061,0.182857936789
1403638526177829376.0000000000,4.4941147590,-1.6842091763,0.6635076047,0.5112035563,0.7947723683,-0.2709660115,0.183262727521
1403638526227829504.0000000000,4.5059542733,-1.6964161921,0.6687690080,0.5107133786,0.7932569275,-0.2753604941,0.184639893253
1403638526277829376.0000000000,4.5175458366,-1.7095457804,0.6759946186,0.5114915329,0.7907962304,-0.2792258920,0.187218147813
1403638526327829504.0000000000,4.5301773856,-1.7237908220,0.6829061116,0.5137683058,0.7876438851,-0.2825604149,0.189258686037
1403638526377829376.0000000000,4.5426749922,-1.7392215699,0.6903947374,0.5165733978,0.7839310078,-0.2860750528,0.191742441286
1403638526427829504.0000000000,4.5560818837,-1.7558712304,0.6972476139,0.5197497161,0.7797546459,-0.2900609207,0.194184415451
1403638526477829376.0000000000,4.5698884181,-1.7733845859,0.7037418923,0.5230958963,0.7753322733,-0.2948520934,0.195685442436
1403638526527829504.0000000000,4.5850751230,-1.7924403814,0.7091226785,0.5262494436,0.7709286500,-0.2994263258,0.197672494772
1403638526577829376.0000000000,4.6016346225,-1.8130470588,0.7136265134,0.5296176187,0.7665037511,-0.3035022680,0.199658585577
1403638526627829504.0000000000,4.6195789735,-1.8352410235,0.7174836077,0.5325858219,0.7623408388,-0.3067223614,0.202756457136
1403638526677829376.0000000000,4.6383514623,-1.8591264777,0.7207163723,0.5346307486,0.7587481519,-0.3096785626,0.206325937406
1403638526727829504.0000000000,4.6575996255,-1.8844487383,0.7234077695,0.5357171413,0.7559689305,-0.3121921521,0.209890878164
1403638526777829376.0000000000,4.6778746035,-1.9111288295,0.7252675211,0.5353672335,0.7539423831,-0.3137326189,0.215695739605
1403638526827829504.0000000000,4.6980707969,-1.9381631310,0.7264578388,0.5345196323,0.7525953665,-0.3148626096,0.220795185865
1403638526877829376.0000000000,4.7175619198,-1.9653160165,0.7274472113,0.5331395045,0.7521406411,-0.3164090501,0.223454778141
1403638526927829504.0000000000,4.7364452994,-1.9920825154,0.7283129761,0.5308753882,0.7523193972,-0.3190382924,0.22450259393
1403638526977829376.0000000000,4.7553230490,-2.0182537878,0.7289338032,0.5269494165,0.7528362028,-0.3233316385,0.225873007927
1403638527027829504.0000000000,4.7740567518,-2.0431302877,0.7298041305,0.5220508343,0.7529778358,-0.3295757849,0.227743512185
1403638527077829376.0000000000,4.7924115322,-2.0666647928,0.7309944131,0.5167774324,0.7524876069,-0.3370045465,0.230502543525
1403638527127829504.0000000000,4.8106469138,-2.0890991225,0.7327416071,0.5125133764,0.7511347197,-0.3446913110,0.233054869074
1403638527177829376.0000000000,4.8279276530,-2.1093579612,0.7350386442,0.5095710198,0.7488291833,-0.3517172101,0.236404809878
1403638527227829504.0000000000,4.8442194896,-2.1270106372,0.7375693535,0.5079902041,0.7453956478,-0.3581819618,0.240908619563
1403638527277829376.0000000000,4.8593504168,-2.1416102735,0.7401407567,0.5068919492,0.7412136745,-0.3635485467,0.247982448533
1403638527327829504.0000000000,4.8723837558,-2.1524610600,0.7423750038,0.5062146226,0.7370121408,-0.3674238280,0.256046071722
1403638527377829376.0000000000,4.8823822373,-2.1593614254,0.7442781768,0.5056524256,0.7332385805,-0.3699302914,0.264250616028
1403638527427829504.0000000000,4.8897896653,-2.1623577958,0.7454741596,0.5053101234,0.7301877186,-0.3716663403,0.270835201386
1403638527477829376.0000000000,4.8934722356,-2.1612355485,0.7463935608,0.5049947872,0.7282008385,-0.3727746930,0.275214156603
1403638527527829504.0000000000,4.8940773539,-2.1555455284,0.7466480317,0.5046092443,0.7272160654,-0.3734452151,0.277605792624
1403638527577829376.0000000000,4.8912471832,-2.1457013740,0.7465038893,0.5042748956,0.7270650245,-0.3736627328,0.278315364006
1403638527627829504.0000000000,4.8852442277,-2.1320096195,0.7458702881,0.5043064001,0.7275512360,-0.3729240934,0.277978190337
1403638527677829376.0000000000,4.8764892685,-2.1149474080,0.7446778096,0.5049621977,0.7286938066,-0.3705793419,0.276928630703
1403638527727829504.0000000000,4.8659369362,-2.0949397106,0.7434322008,0.5058327046,0.7303912703,-0.3672404968,0.275311250653
1403638527777829376.0000000000,4.8540661905,-2.0727054970,0.7426587145,0.5066490819,0.7324242346,-0.3645072782,0.272021860236
1403638527827829504.0000000000,4.8405026203,-2.0492341333,0.7430622647,0.5076861880,0.7347412833,-0.3628866070,0.265938510955
1403638527877829376.0000000000,4.8251279821,-2.0240101349,0.7444432807,0.5093130934,0.7370241172,-0.3613583014,0.25848752696
1403638527927829504.0000000000,4.8090360378,-1.9984331553,0.7463778580,0.5111556694,0.7385648817,-0.3598231264,0.252525473748
1403638527977829376.0000000000,4.7924981258,-1.9726097511,0.7484060429,0.5130397518,0.7394069994,-0.3574669286,0.249569423756
1403638528027829504.0000000000,4.7755208807,-1.9463523921,0.7499383644,0.5152978031,0.7399728498,-0.3541514328,0.247961929147
1403638528077829376.0000000000,4.7580410076,-1.9202215396,0.7505979872,0.5182429441,0.7406170659,-0.3505663926,0.24497717655
1403638528127829504.0000000000,4.7400282491,-1.8941144487,0.7503353966,0.5207624843,0.7419146516,-0.3467628620,0.241090444067
1403638528177829376.0000000000,4.7235523636,-1.8685936914,0.7489899694,0.5224309402,0.7439008638,-0.3428576649,0.236909348009
1403638528227829504.0000000000,4.7091701355,-1.8428088601,0.7470074142,0.5242100447,0.7463634255,-0.3385773225,0.231324151172
1403638528277829376.0000000000,4.6980220517,-1.8168138843,0.7443646972,0.5261946924,0.7488404755,-0.3338711396,0.225581803394
1403638528327829504.0000000000,4.6903719121,-1.7913462032,0.7411526907,0.5279308800,0.7506828221,-0.3296370726,0.221593517429
1403638528377829376.0000000000,4.6861277113,-1.7669008439,0.7376605524,0.5298628744,0.7511943082,-0.3265268474,0.219846909265
1403638528427829504.0000000000,4.6852027833,-1.7433515555,0.7339962477,0.5307407579,0.7511833636,-0.3243397428,0.221001206705
1403638528477829376.0000000000,4.6866964058,-1.7204991960,0.7305421114,0.5304537776,0.7514403754,-0.3233833395,0.222214688671
1403638528527829504.0000000000,4.6900558157,-1.6986303810,0.7275332289,0.5289672278,0.7516139251,-0.3248981053,0.22296053623
1403638528577829376.0000000000,4.6946828624,-1.6775724463,0.7251070774,0.5269986062,0.7515023119,-0.3283753510,0.222904403638
1403638528627829504.0000000000,4.7013351707,-1.6571157046,0.7228707367,0.5256402170,0.7508558495,-0.3327948688,0.221732791693
1403638528677829376.0000000000,4.7086570028,-1.6381941869,0.7216835213,0.5250757021,0.7498724555,-0.3361181114,0.221385236026
1403638528727829504.0000000000,4.7166146838,-1.6214550448,0.7210808211,0.5243224848,0.7486859677,-0.3383501257,0.223773202576
1403638528777829376.0000000000,4.7241891681,-1.6074840490,0.7215754333,0.5238557032,0.7470446306,-0.3407394317,0.226707215966
1403638528827829504.0000000000,4.7296084899,-1.5969372702,0.7235102660,0.5244976768,0.7453090781,-0.3438215967,0.226281406397
1403638528877829376.0000000000,4.7326625483,-1.5896101265,0.7268987946,0.5258922829,0.7433283786,-0.3475770621,0.223808878905
1403638528927829504.0000000000,4.7330137091,-1.5857008951,0.7320626608,0.5271307025,0.7416159066,-0.3510898869,0.221076821193
1403638528977829376.0000000000,4.7300688034,-1.5849655674,0.7392560479,0.5279990225,0.7406800931,-0.3538849834,0.217659023405
1403638529027829504.0000000000,4.7235962357,-1.5871980123,0.7470924413,0.5277561341,0.7405657020,-0.3555635484,0.215894573879
1403638529077829376.0000000000,4.7140884554,-1.5912819937,0.7542943800,0.5261843248,0.7409000357,-0.3555201190,0.218638144882
1403638529127829504.0000000000,4.7018960796,-1.5963446084,0.7595067834,0.5230891048,0.7422264976,-0.3527464854,0.225937008232
1403638529177829376.0000000000,4.6869249455,-1.6021346798,0.7623220178,0.5192410979,0.7439290683,-0.3493259702,0.234370625575
1403638529227829504.0000000000,4.6696115920,-1.6085044372,0.7628723846,0.5160262228,0.7456991627,-0.3463880408,0.24013542293
1403638529277829376.0000000000,4.6509150907,-1.6153550636,0.7614800202,0.5125434818,0.7476351250,-0.3443167852,0.244513497764
1403638529327829504.0000000000,4.6313947982,-1.6225909870,0.7580364310,0.5088403311,0.7503852496,-0.3427886180,0.245966375694
1403638529377829376.0000000000,4.6116298008,-1.6305610331,0.7521989976,0.5040377731,0.7540088721,-0.3420156373,0.245849238314
1403638529427829504.0000000000,4.5928594565,-1.6376820790,0.7438496905,0.4977892033,0.7588021984,-0.3419793836,0.243875447647
1403638529477829376.0000000000,4.5754936342,-1.6439599083,0.7338064454,0.4906726772,0.7642891451,-0.3431614492,0.239463246228
1403638529527829504.0000000000,4.5598294271,-1.6498451067,0.7225884843,0.4834735757,0.7699189922,-0.3441700871,0.234574078146
1403638529577829376.0000000000,4.5464444875,-1.6551414975,0.7105767780,0.4769426124,0.7748393007,-0.3440002571,0.231977640385
1403638529627829504.0000000000,4.5349409777,-1.6591707280,0.6982229866,0.4723245342,0.7780395731,-0.3435276410,0.231414599616
1403638529677829376.0000000000,4.5248994155,-1.6618715735,0.6862140105,0.4706987428,0.7794546923,-0.3426303404,0.231295322006
1403638529727829504.0000000000,4.5162025004,-1.6631695907,0.6746514986,0.4724210490,0.7788030415,-0.3416599253,0.231414499193
1403638529777829376.0000000000,4.5091794638,-1.6634421940,0.6635521963,0.4763032570,0.7763059144,-0.3408614002,0.233018970112
1403638529827829504.0000000000,4.5030556309,-1.6627890505,0.6530576099,0.4818371582,0.7728542117,-0.3403774034,0.233821606397
1403638529877829376.0000000000,4.4982423854,-1.6619478843,0.6434374016,0.4861350785,0.7698810794,-0.3397642977,0.235618401325
1403638529927829504.0000000000,4.4951164349,-1.6604906728,0.6351529367,0.4889701711,0.7680668169,-0.3390990615,0.236629167631
1403638529977829376.0000000000,4.4941033533,-1.6583925452,0.6280298913,0.4900248301,0.7673370963,-0.3390732187,0.236851850083
1403638530027829504.0000000000,4.4951398628,-1.6552429565,0.6216521227,0.4892134140,0.7676083963,-0.3392668629,0.237372242034
1403638530077829376.0000000000,4.4971729113,-1.6515066886,0.6159169442,0.4876826314,0.7683978701,-0.3400846485,0.236796951236
1403638530127829504.0000000000,4.5007265841,-1.6471405270,0.6104479234,0.4858229019,0.7687651290,-0.3421200671,0.236495547878
1403638530177829376.0000000000,4.5052412463,-1.6423684827,0.6052799118,0.4844261798,0.7683084354,-0.3448627911,0.236860886938
1403638530227829504.0000000000,4.5106517284,-1.6371485156,0.6000218152,0.4836478897,0.7670516156,-0.3477934764,0.238235672419
1403638530277829376.0000000000,4.5164114434,-1.6321806795,0.5948185468,0.4835857137,0.7656261433,-0.3504238539,0.239091172428
