#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1520530731889085010,0.0215478500,0.0284153445,-0.2603918377,-0.4448427549,-1.0767887739,9.9977645840
1520530731894100010,0.0154908387,0.0205958611,-0.2791083265,-0.4231965360,-1.0911801449,10.0696208502
1520530731899116010,0.0064200449,0.0139400059,-0.2975397763,-0.4268042392,-1.0695953363,10.1347149787
1520530731904132010,-0.0021540045,0.0023278969,-0.3149277685,-0.4700966768,-1.0851807900,10.1165572589
1520530731909149010,-0.0127279299,-0.0017097305,-0.3319836807,-0.4749069477,-1.0576001857,10.0166328043
1520530731914164010,-0.0243005428,-0.0022569648,-0.3468466819,-0.4412350517,-1.0384165614,9.9012341018
1520530731919180010,-0.0346017992,0.0050498352,-0.3565116214,-0.4676915414,-1.0372153604,9.7492495857
1520530731924196010,-0.0443938168,0.0164325734,-0.3647936416,-0.5157942499,-1.0815798097,9.6114659229
1520530731929211010,-0.0509158212,0.0319039876,-0.3760266109,-0.5278199271,-1.0911719965,9.5267558196
1520530731934228010,-0.0604562263,0.0456273701,-0.3878084098,-0.4640838383,-1.0947743817,9.4726803377
1520530731939243010,-0.0689908716,0.0570076868,-0.3950105801,-0.2596473271,-0.9904650871,9.4973180565
1520530731944258010,-0.0757659978,0.0639968003,-0.3944035327,0.2646721958,-0.6331620767,9.6080805843
1520530731949275010,-0.0790460318,0.0400378872,-0.3707717195,0.9597563339,-0.0876073195,9.8785354173
1520530731954290010,-0.0745648329,-0.0192381467,-0.3241564209,1.5333811330,0.4195844038,10.1106969855
1520530731959307010,-0.0698441905,-0.0948658519,-0.2649504248,1.7474381859,0.8188814934,10.3325178787
1520530731964321010,-0.0643579570,-0.1649707958,-0.2005632182,1.7582612953,1.0467173309,10.3775139729
1520530731969338010,-0.0523053048,-0.2094240573,-0.1386979738,1.7137662899,1.1786262429,10.2697390450
1520530731974355010,-0.0357021090,-0.2267447345,-0.0885384029,1.5586350549,1.2302013632,10.2119293740
1520530731979371010,-0.0178190887,-0.2221899554,-0.0460602652,1.3229317832,1.2254231589,10.0062044746
1520530731984386010,0.0003375063,-0.1960493130,-0.0120755547,1.1726108191,1.1366984750,9.8473782721
1520530731989402010,0.0252827883,-0.1631859574,0.0151840380,1.0691899958,1.0107967853,9.6056196011
1520530731994416010,0.0469604406,-0.1297360137,0.0405603229,1.0066564747,0.9376540898,9.3680600831
1520530731999433010,0.0723995660,-0.1029900794,0.0672312055,0.8647534845,0.8777081205,9.3148789809
1520530732004449010,0.0932878656,-0.0940094471,0.0897166925,0.8623483491,0.7781796527,9.2882701352
1520530732009465010,0.1164296257,-0.0917326864,0.1132290316,0.8214610469,0.6186971608,9.3562279786
1520530732014480010,0.1375471365,-0.0996551719,0.1366672964,0.7998148280,0.5263650341,9.4355544976
1520530732019497010,0.1576667558,-0.1020410168,0.1598791209,0.6987991402,0.4244459655,9.5563379435
1520530732024513010,0.1752678119,-0.1038239526,0.1752542279,0.5172114155,0.3057452063,9.7441642043
1520530732029529010,0.1916215712,-0.0980277409,0.1893367392,0.4125880245,0.1642547847,9.8673456414
1520530732034544010,0.2072267266,-0.0834684357,0.1953709663,0.2466336801,0.0047820335,9.9341965228
1520530732039560010,0.2157976398,-0.0624795748,0.1933507927,0.1432128568,-0.1067299711,10.0166619830
1520530732044575010,0.2215941550,-0.0458487247,0.1861620347,-0.0299568939,-0.2470159136,10.1149422720
1520530732049591010,0.2261204939,-0.0391247123,0.1786294796,-0.0900852795,-0.3885098006,10.1365840980
1520530732054607010,0.2263699149,-0.0353133052,0.1700004443,-0.0888827118,-0.5276101834,10.1460051879
1520530732059622010,0.2256080757,-0.0335310571,0.1572995259,-0.1634419100,-0.5923579593,10.1456319018
1520530732064638010,0.2190613963,-0.0337834809,0.1418883215,-0.2476216499,-0.6379187392,10.2092514642
1520530732069655010,0.2079836383,-0.0398660959,0.1267116024,-0.3101551710,-0.7218536985,10.2448062995
1520530732074671010,0.1958987992,-0.0450647531,0.1077557768,-0.3919297755,-0.7794060700,10.3944127977
1520530732079686010,0.1802976741,-0.0467587047,0.0853160658,-0.4256016715,-0.7901957113,10.3656974645
1520530732084702010,0.1626896788,-0.0455381418,0.0623612276,-0.4292093746,-0.7913945707,10.3041401194
1520530732089718010,0.1443354789,-0.0414164124,0.0440293007,-0.3426244993,-0.7362408548,10.3264864449
1520530732094733010,0.1224654712,-0.0355477542,0.0257172464,-0.2548370562,-0.7026717601,10.2058984070
1520530732099750010,0.1026043956,-0.0331858491,0.0114329697,-0.1658470455,-0.6691027591,10.2421880978
1520530732104765010,0.0804801722,-0.0343323709,0.0011844050,-0.0900852795,-0.5995585151,10.2994900553
1520530732109782010,0.0550747271,-0.0439208543,-0.0126396584,0.0806793357,-0.5000431597,10.2558936998
1520530732114796010,0.0339365125,-0.0608090311,-0.0203046777,0.1732770496,-0.3429629760,10.2315963479
1520530732119814010,0.0165756878,-0.0762584761,-0.0206608432,0.2310002998,-0.2062654634,10.1402539721
1520530732124830010,0.0009779145,-0.0887933865,-0.0209980450,0.2742927375,-0.1079393205,10.0490894758
1520530732129845010,-0.0110851429,-0.0928935213,-0.0150547557,0.2875209823,-0.0180048190,9.9861172462
1520530732134860010,-0.0171063883,-0.0917580265,-0.0047539180,0.2971415240,0.0539428571,9.8174425721
1520530732139877010,-0.0193543211,-0.0868286854,0.0039455436,0.2754953052,0.0875204749,9.7327840129
1520530732144892010,-0.0200913403,-0.0807383145,0.0145449186,0.2875209823,0.0671341511,9.6931739467
1520530732149909010,-0.0208323190,-0.0775617889,0.0251220626,0.2947363886,0.0371550785,9.6187557367
1520530732154924010,-0.0190616699,-0.0740870667,0.0335323953,0.2694824666,-0.0048128694,9.5586109842
1520530732159940010,-0.0147774993,-0.0682715426,0.0387092948,0.2839132792,-0.0527796103,9.5166801147
1520530732164954010,-0.0130083398,-0.0636210843,0.0433408773,0.2406208415,-0.1463091915,9.4811662426
1520530732169971010,-0.0102209105,-0.0464275858,0.0431963595,0.1756821850,-0.2422353678,9.4412168244
1520530732174988010,-0.0071819118,-0.0266006016,0.0390131943,0.1011229868,-0.3873255521,9.3967604138
1520530732180004010,-0.0043894604,-0.0032771015,0.0348571728,0.0001072989,-0.4628635313,9.3350615333
1520530732185019010,-0.0038594433,0.0206333806,0.0288159767,-0.0528056804,-0.5683837676,9.3426523214
1520530732190035010,-0.0030827418,0.0430957796,0.0195166478,-0.1189469046,-0.6511193055,9.4107811333
1520530732195050010,-0.0043148470,0.0667229292,0.0102299450,-0.1237571755,-0.6319326841,9.4247549715
1520530732200067010,-0.0088221051,0.0854003608,-0.0009823042,-0.1562265037,-0.6139430489,9.4320263317
1520530732205082010,-0.0130786799,0.1037872348,-0.0124677890,-0.2103420508,-0.5995491491,9.4871597930
1520530732210098010,-0.0190897243,0.1265485581,-0.0255399359,-0.2367985405,-0.5587763142,9.5164311456
1520530732215113010,-0.0256001164,0.1495915995,-0.0350918296,-0.2139497540,-0.5264013023,9.5522036399
1520530732220131010,-0.0311127933,0.1668058872,-0.0441489602,-0.1345802849,-0.4376710925,9.5769117421
1520530732225146010,-0.0383831664,0.1805024754,-0.0456542155,-0.0792621701,-0.3465407287,9.6436887890
1520530732230162010,-0.0433934927,0.1874733388,-0.0380162419,0.0061201375,-0.2446204426,9.7043519658
1520530732235178010,-0.0509196771,0.1885987733,-0.0241955072,0.1347948828,-0.1918682856,9.7402366803
1520530732240194010,-0.0546869014,0.1792234583,-0.0058625242,0.1961258361,-0.0803530028,9.7836924442
1520530732245208010,-0.0559445757,0.1648846644,0.0164861876,0.2634696281,-0.0084098224,9.8782626049
1520530732250225010,-0.0584535183,0.1508207373,0.0447914658,0.3235980137,0.0587373583,9.8938818844
1520530732255241010,-0.0584511858,0.1364707807,0.0714665783,0.3332185554,0.1318841749,9.9134733615
1520530732260257010,-0.0561984585,0.1183541076,0.0905333052,0.3524596388,0.1270861146,9.9958029787
1520530732265272010,-0.0539411090,0.1046125728,0.1080101029,0.2682798989,0.0875210368,10.0733624218
1520530732270289010,-0.0516920629,0.0891423986,0.1181688229,0.1143512317,-0.0791474935,10.0018081381
1520530732275303010,-0.0439281483,0.0713782789,0.1153132873,0.1444154245,-0.1439034179,9.9202285792
1520530732280319010,-0.0336419619,0.0606091008,0.1122358926,0.0686536586,-0.1846682917,9.9779508091
1520530732285337010,-0.0173256581,0.0495530864,0.1083334358,-0.0540082481,-0.2721959893,9.8455835318
1520530732290351010,-0.0057902342,0.0344180033,0.1035970859,-0.0071081073,-0.3117712760,9.8010041526
1520530732295366010,0.0125429249,0.0271464048,0.1013430708,-0.0443877064,-0.3129675130,9.7188559579
1520530732300383010,0.0321307317,0.0190033303,0.0982684151,-0.0912878472,-0.3141630007,9.6809628740
1520530732305399010,0.0492050288,0.0129098894,0.0911557999,-0.2235702957,-0.2913690300,9.6659581974
1520530732310415010,0.0682909514,0.0088620269,0.0821611911,-0.2933192230,-0.3585154615,9.5923253606
1520530732315430010,0.0823561862,0.0121121055,0.0675500302,-0.3582578795,-0.3860906336,9.5860114647
1520530732320448010,0.0939133214,0.0209062467,0.0497392244,-0.5109839791,-0.4688194280,9.5829301155
1520530732325463010,0.1077215923,0.0238823246,0.0286332056,-0.4700966768,-0.5359744761,9.6604612715
1520530732330478010,0.1142424168,0.0268548189,0.0078112676,-0.4725018123,-0.5899356079,9.7174823556
1520530732335494010,0.1220208292,0.0283606849,-0.0092364768,-0.5025660051,-0.6522885684,9.8015101524
1520530732340510010,0.1265210072,0.0220000739,-0.0271498148,-0.4243991037,-0.6331084095,9.8809185471
1520530732345524010,0.1335423044,0.0185404526,-0.0399052172,-0.3462322024,-0.6127291102,9.9103535825
1520530732350542010,0.1350260927,0.0072054556,-0.0505460078,-0.2632550302,-0.4976180921,9.9675408747
1520530732355557010,0.1365123822,-0.0047232370,-0.0571330562,-0.1574290715,-0.4208813471,9.9768952876
1520530732360573010,0.1405189520,-0.0155043460,-0.0566816861,0.0001072989,-0.3309580848,9.9438963380
1520530732365588010,0.1437693788,-0.0289125818,-0.0546256483,0.1107435285,-0.2734079612,9.9102233138
1520530732370605010,0.1462686809,-0.0402814213,-0.0525526487,0.2358105707,-0.1978718551,9.8159608033
1520530732375620010,0.1485225727,-0.0499137069,-0.0461371095,0.3175851752,-0.1043452710,9.7453450137
1520530732380637010,0.1510288178,-0.0592566949,-0.0389081763,0.3380288263,-0.0048182080,9.6927524947
1520530732385653010,0.1527807744,-0.0674278842,-0.0341038636,0.4149931599,0.0587302402,9.5966455918
1520530732390668010,0.1540298276,-0.0750128593,-0.0306469008,0.3644853160,0.0347513654,9.5774041438
1520530732395683010,0.1537744319,-0.0799752358,-0.0274376758,0.3356236908,0.0587364217,9.5102573290
1520530732400700010,0.1537686219,-0.0852245279,-0.0258544159,0.3392313940,0.0743249662,9.4823155575
1520530732405717010,0.1527602981,-0.0893123179,-0.0229076674,0.3572699097,0.0491416125,9.4380030675
1520530732410732010,0.1525025737,-0.0948523645,-0.0215967098,0.3284082846,0.0491438603,9.4336354131
1520530732415746010,0.1535015590,-0.1018561258,-0.0175937423,0.3644853160,0.0287556633,9.4414391478
1520530732420764010,0.1547543092,-0.1062336857,-0.0149239632,0.3560673420,0.0527391274,9.4414976964
1520530732425779010,0.1570199504,-0.1062459114,-0.0100583376,0.2466336801,0.0851244419,9.4099912537
1520530732430795010,0.1592999756,-0.0966468182,-0.0034960748,0.1432128568,0.1594792029,9.3586289116
1520530732435811010,0.1593209576,-0.0826669168,-0.0009544536,0.0890973097,0.1091195198,9.2999354097
1520530732440827010,0.1621162552,-0.0622798434,0.0032542168,0.0506151429,0.0023990192,9.2585768603
1520530732445842010,0.1649061034,-0.0436308790,0.0036619062,-0.0564133836,-0.0875281768,9.4270550402
1520530732450859010,0.1639116030,-0.0343004121,0.0012999988,-0.2055317800,-0.2410065372,9.6610849335
1520530732455873010,0.1633998199,-0.0374898133,-0.0046755314,-0.3221808481,-0.3585132136,9.9145201572
1520530732460890010,0.1563456932,-0.0450438011,-0.0139188238,-0.3690809889,-0.4592373565,10.1568008214
1520530732465904010,0.1457634918,-0.0569568235,-0.0280587546,-0.3726886921,-0.4808216031,10.2730713801
1520530732470922010,0.1326679963,-0.0682844192,-0.0435423013,-0.3342065253,-0.4220667195,10.3865296282
1520530732475937010,0.1155552831,-0.0769911294,-0.0589983728,-0.1826829934,-0.3345412697,10.3919422931
1520530732480954010,0.0954352914,-0.0825069030,-0.0695545635,0.0421971689,-0.1750731078,10.3791386298
1520530732485969010,0.0780893407,-0.0857123704,-0.0719817266,0.1901129976,-0.0203955134,10.3577916159
1520530732490987010,0.0549584008,-0.0973913780,-0.0666167935,0.3103697689,0.0815220566,10.3809267394
1520530732496000010,0.0335921745,-0.1085029529,-0.0552986717,0.4679061393,0.1582547743,10.3828049712
1520530732501017010,0.0114754312,-0.1202114323,-0.0388432238,0.5184139832,0.1570517001,10.2742351404
1520530732506032010,-0.0048674727,-0.1386296895,-0.0186619989,0.5015780352,0.1618495731,10.1628285142
1520530732511047010,-0.0176928084,-0.1573372244,0.0012399228,0.4847420873,0.1858336928,10.0955646489
1520530732516063010,-0.0275037030,-0.1772105728,0.0216684433,0.3885366702,0.1522652537,10.0546966126
1520530732521080010,-0.0315284714,-0.1903703429,0.0386202634,0.3813212639,0.0755208286,9.9862751873
1520530732526095010,-0.0358062950,-0.2035243841,0.0534081832,0.2971415240,0.0383540316,9.9383207447
1520530732531111010,-0.0373227286,-0.2163750313,0.0641350036,0.1636565079,0.0395635683,9.9338081169
1520530732536127010,-0.0353225977,-0.2271700398,0.0694599336,0.0674510909,0.0011985676,9.9173497809
1520530732541143010,-0.0333154649,-0.2303781241,0.0707844753,-0.0528056804,-0.0251731558,9.8964652769
1520530732546158010,-0.0295429912,-0.2283376840,0.0710635820,-0.1033135244,-0.0611434347,9.8539926431
1520530732551175010,-0.0252634741,-0.2222140215,0.0700201489,-0.0467928419,-0.0383641687,9.8325016969
1520530732556190010,-0.0214859862,-0.2169705369,0.0711353472,0.0205509501,-0.0239797286,9.8318321816
1520530732561206010,-0.0156954692,-0.2102715273,0.0730695648,0.0674510909,-0.0131911175,9.8418244560
1520530732566222010,-0.0131765493,-0.2088267318,0.0779458391,0.0253612209,-0.0095904181,9.9142835501
1520530732571238010,-0.0089036421,-0.2114620875,0.0833288149,0.0542228460,-0.0155883681,9.8710091491
1520530732576254010,-0.0063862198,-0.2117685129,0.0892739343,0.0590331169,-0.0395715512,9.8651749959
1520530732581270010,-0.0038614076,-0.2071235867,0.0960684838,0.0915024451,-0.0515654843,9.8625463649
1520530732586285010,-0.0043494096,-0.2004401503,0.1028841957,-0.0516031127,-0.1163079216,9.8512188274
1520530732591301010,-0.0040852204,-0.1911164754,0.1032254136,-0.0924904150,-0.1007159116,9.8457908781
1520530732596316010,-0.0035594296,-0.1712897473,0.0987763697,-0.0479954096,-0.1402910110,9.8093699167
1520530732601334010,-0.0055500495,-0.1505745531,0.0886571985,0.0049175698,-0.2062478554,9.8507563902
1520530732606349010,-0.0067788145,-0.1257876929,0.0815437552,0.0626408200,-0.2218411765,9.8432368852
1520530732611365010,-0.0087604175,-0.0992484504,0.0728217751,0.1059332577,-0.3057843779,9.8219787657
1520530732616380010,-0.0167815899,-0.0767814845,0.0605627766,0.1516308308,-0.3477578518,9.8238991883
1520530732621396010,-0.0207777548,-0.0502291894,0.0467041584,0.2382157061,-0.3717474038,9.7545133178
1520530732626412010,-0.0207509822,-0.0219262834,0.0325808652,0.3019517949,-0.3777480699,9.7108994702
1520530732631428010,-0.0199702739,0.0046205981,0.0214188382,0.4137905922,-0.3957438867,9.6586941060
1520530732636444010,-0.0166835283,0.0262156555,0.0099438055,0.4919574935,-0.3981482554,9.6800163512
1520530732641460010,-0.0156616868,0.0443081136,0.0003401177,0.5388576343,-0.3669742571,9.7492580884
1520530732646475010,-0.0151492215,0.0562762006,-0.0074155002,0.5593012855,-0.3801663940,9.7246669421
1520530732651492010,-0.0161551499,0.0612541104,-0.0165744014,0.6567092702,-0.3525937507,9.7039354905
1520530732656508010,-0.0138979806,0.0621480893,-0.0236061259,0.6843683276,-0.3334096581,9.6734318220
1520530732661524010,-0.0106359767,0.0595312791,-0.0252554765,0.7180402236,-0.3274165785,9.6393960591
1520530732666538010,-0.0083857662,0.0525454924,-0.0277479441,0.7625352289,-0.3070346567,9.6075652064
1520530732671555010,-0.0073911717,0.0455562997,-0.0291558945,0.8310815886,-0.3070399953,9.6196816017
