#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1520530962850732731,-0.0448219802,-0.0423100586,0.1323037133,-0.1249597432,-0.4532606673,10.0672580517
1520530962855748731,-0.0370534316,-0.0513086043,0.1205868557,-0.1213520401,-0.4376721228,10.0811534626
1520530962860763731,-0.0260163242,-0.0582625362,0.1075267629,-0.0347671647,-0.3705270026,10.0802452155
1520530962865778731,-0.0177401677,-0.0655213190,0.0990688611,-0.0227414876,-0.3033760755,9.9684968623
1520530962870794731,-0.0059376457,-0.0672446027,0.0914583015,-0.0251466230,-0.2254317606,9.9300935149
1520530962875810731,0.0086333426,-0.0660536865,0.0841353847,0.0061201375,-0.1822651406,9.8774506093
1520530962880826731,0.0247083917,-0.0648497963,0.0722103873,0.0025124344,-0.1750700170,9.7938043437
1520530962885842731,0.0415428297,-0.0622003429,0.0646238396,-0.0540082481,-0.1522819470,9.6897393081
1520530962890857731,0.0583798630,-0.0578033108,0.0573211762,-0.0059055396,-0.1378960083,9.6973920814
1520530962895872731,0.0727023203,-0.0560362800,0.0524380853,-0.0022978365,-0.2050481530,9.7171788965
1520530962900889731,0.0872799027,-0.0519402597,0.0483839501,-0.0107158105,-0.2554113951,9.7242828078
1520530962905904731,0.1001000203,-0.0469722319,0.0448808431,-0.0251466230,-0.3009776073,9.7012248243
1520530962910920731,0.1109053015,-0.0460880173,0.0427030761,-0.1009083890,-0.3705218513,9.7136515041
1520530962915935731,0.1174378479,-0.0437398126,0.0372978080,-0.1802778580,-0.4484597973,9.7156621888
1520530962920952731,0.1219578475,-0.0431414311,0.0321534811,-0.1466059620,-0.4928306154,9.8095113731
1520530962925968731,0.1259650406,-0.0507049271,0.0280300249,-0.0131209459,-0.4676590628,9.9581041258
1520530962930983731,0.1276927260,-0.0713816129,0.0238107304,0.1179589348,-0.3921234250,9.9904567809
1520530962935998731,0.1281598125,-0.0999480261,0.0276501230,0.2382157061,-0.3513620166,10.0647858748
1520530962941015731,0.1288733601,-0.1314252724,0.0303846345,0.2803055761,-0.2710228864,10.0794057235
1520530962946030731,0.1298455964,-0.1579510686,0.0339681093,0.2562542218,-0.1906786048,10.0249407130
1520530962951046731,0.1288147930,-0.1777699809,0.0354420818,0.2562542218,-0.1235267411,10.0062809268
1520530962956062731,0.1305601555,-0.1888462743,0.0369776129,0.2694824666,-0.0827569969,9.9247623368
1520530962961078731,0.1358374269,-0.1903076853,0.0393916093,0.2213797581,-0.0287919315,9.8112878113
1520530962966091731,0.1368490910,-0.1850601847,0.0386181203,0.1985309716,0.0131797629,9.7092006125
1520530962971109731,0.1391316802,-0.1690302358,0.0376540059,0.1408077214,0.0071885564,9.6574718240
1520530962976124731,0.1441760553,-0.1524055085,0.0326310153,0.1215666379,-0.0155936131,9.5403047830
1520530962981140731,0.1457064691,-0.1331618841,0.0284462042,0.0458048720,-0.0803412953,9.5190246107
1520530962986156731,0.1437245956,-0.1092560287,0.0237624049,-0.0816673055,-0.1774617417,9.5447650862
1520530962991172731,0.1379689899,-0.0818251702,0.0080199017,-0.2127471863,-0.3273440857,9.5612949762
1520530962996186731,0.1279347532,-0.0575939309,-0.0104445801,-0.2644575979,-0.5108085431,9.7118937726
1520530963001203731,0.1128574273,-0.0453085126,-0.0300730576,-0.2247728634,-0.5467858466,9.9195663537
1520530963006219731,0.0965128182,-0.0446957216,-0.0435655692,-0.1923035351,-0.4556537032,9.9958629484
1520530963011234731,0.0791593482,-0.0519740165,-0.0484587685,-0.0936929827,-0.3513361665,10.0656921824
1520530963016249731,0.0623096990,-0.0615977593,-0.0479597681,-0.0552108159,-0.2542087893,10.0907900712
1520530963021266731,0.0487270208,-0.0718059049,-0.0463890976,-0.0215389199,-0.1510853354,10.0880374785
1520530963026281731,0.0371559643,-0.0814319507,-0.0442766230,0.0373868980,-0.0875354823,10.0246461822
1520530963031296731,0.0253459660,-0.0840743359,-0.0385932310,0.0614382523,-0.0443683002,9.9639384993
1520530963036313731,0.0185651473,-0.0876034742,-0.0275149247,0.0915024451,-0.0012015865,9.8996858591
1520530963041329731,0.0102780293,-0.0908454609,-0.0150788656,0.1119460962,0.0167839277,9.8367135596
1520530963046343731,0.0050024985,-0.0952437914,-0.0056333043,0.0842870388,0.0275783456,9.7753786222
1520530963051360731,0.0029970553,-0.1005295643,0.0092104382,0.0770716326,-0.0431703774,9.7313563733
1520530963056375731,-0.0005194779,-0.1072684799,0.0224225902,0.0109304084,-0.0695463154,9.7575930439
1520530963061392731,-0.0015245595,-0.1140013120,0.0337362538,-0.0491979773,-0.1282995131,9.7105876922
1520530963066406731,0.0002329366,-0.1195565964,0.0409954873,-0.1694547486,-0.2038359938,9.6583732443
1520530963071422731,0.0024929481,-0.1230625227,0.0447522523,-0.3318013898,-0.3141442687,9.7425732269
1520530963076438731,0.0002216183,-0.1321050703,0.0479340879,-0.3089526033,-0.4712334437,9.8226919471
1520530963081454731,0.0007089499,-0.1431767570,0.0475781314,-0.2524319208,-0.5323940073,9.8930922270
1520530963086470731,0.0029464896,-0.1594868486,0.0450145250,-0.1562265037,-0.4880333044,9.8909504130
1520530963091485731,0.0069338337,-0.1842536865,0.0450886411,-0.0335645970,-0.3069726538,9.8640127600
1520530963096500731,0.0156942246,-0.2113548291,0.0470299260,0.1504282631,-0.1439038862,9.7621184762
1520530963101517731,0.0289876268,-0.2323394949,0.0506327701,0.2490388155,0.0023835653,9.6506123265
1520530963106532731,0.0443053607,-0.2451740760,0.0578112234,0.4270188370,0.2038252948,9.5406041414
1520530963111549731,0.0629021130,-0.2524863681,0.0707073117,0.4967677644,0.3561106963,9.4375080741
1520530963116564731,0.0850243566,-0.2527967689,0.0809447610,0.6110116971,0.4592278750,9.3677290372
1520530963121580731,0.1079098626,-0.2481620786,0.0944651534,0.7469018487,0.5407588402,9.3628404189
1520530963126595731,0.1308024879,-0.2412094238,0.1128731565,0.7950045572,0.5707336044,9.3007493536
1520530963131612731,0.1582224989,-0.2301705144,0.1294100606,0.8431072657,0.5767255601,9.2084659323
1520530963136627731,0.1823800199,-0.2176839751,0.1489401523,0.8791842971,0.5623330652,9.1674537743
1520530963141642731,0.2057864161,-0.2031580394,0.1684872058,0.8274738854,0.4951852289,9.1866168780
1520530963146657731,0.2244153707,-0.1877467090,0.1831799702,0.8070302343,0.4412255021,9.2310299544
1520530963151674731,0.2387693481,-0.1720347414,0.1938247035,0.7950045572,0.3500917665,9.3253695351
1520530963156690731,0.2516050218,-0.1624351552,0.2017200934,0.7240530621,0.2301832501,9.4447157507
1520530963161706731,0.2586465365,-0.1586443996,0.2017359253,0.6615195411,0.0671050228,9.6256157566
1520530963166720731,0.2621543859,-0.1644626990,0.1987089246,0.6266450774,-0.0671959885,9.7783270273
1520530963171737731,0.2626369777,-0.1746405645,0.1910548981,0.5773398012,-0.0516033229,9.8729253935
1520530963176753731,0.2618691913,-0.1801560414,0.1831682287,0.5148062801,0.0119559899,9.9246064154
1520530963181767731,0.2616193900,-0.1784049190,0.1820998503,0.5665166917,0.1738359197,9.9053509339
1520530963186784731,0.2638934288,-0.1743472308,0.1905136958,0.6146194003,0.3800843261,9.8244936725
1520530963191799731,0.2686939577,-0.1621378041,0.2019611252,0.5929731814,0.5419699691,9.7269264105
1520530963196814731,0.2770192212,-0.1467290536,0.2161319335,0.6098091294,0.6355016109,9.6836720050
1520530963201831731,0.2838386676,-0.1313274496,0.2327404551,0.6687349473,0.7158394299,9.6283993456
1520530963206847731,0.2899027160,-0.1191408404,0.2528430196,0.7120273850,0.7302257433,9.6488825227
1520530963211862731,0.2879219911,-0.1089956167,0.2724038659,0.7505095518,0.7314218866,9.6717496706
1520530963216878731,0.2866901915,-0.1023459834,0.2916660891,0.7529146872,0.6774603802,9.7194267829
1520530963221894731,0.2824351573,-0.0988918350,0.3068512706,0.8238661823,0.6318875182,9.8256978633
1520530963226909731,0.2749100707,-0.0977700427,0.3220247348,0.8286764532,0.5647352798,9.9570387929
1520530963231925731,0.2626034926,-0.0995544967,0.3336677393,0.8527278074,0.4616073302,10.0219853164
1520530963236940731,0.2425013778,-0.1027879990,0.3412559083,0.7938019895,0.3824686516,10.1121211250
1520530963241957731,0.2211394758,-0.1060110671,0.3447882225,0.6711400828,0.3021357965,10.1587170007
1520530963246971731,0.1980173020,-0.1071820210,0.3434695392,0.6422784577,0.2433801636,10.1904331064
1520530963251988731,0.1708759386,-0.1042620550,0.3373196205,0.5220216864,0.1498565766,10.2579370259
1520530963257004731,0.1432354119,-0.0978413010,0.3295740370,0.4210059985,0.0995005463,10.2961579694
1520530963262019731,0.1108158204,-0.0899443706,0.3140026056,0.3248005814,-0.0072154586,10.3088198847
1520530963267035731,0.0786439211,-0.0843769610,0.2978718311,0.1997335393,-0.0683618796,10.3310154380
1520530963272052731,0.0444626073,-0.0750085000,0.2766333184,0.1552385339,-0.1582939459,10.3687248321
1520530963277067731,0.0065033704,-0.0694185883,0.2513147180,0.1287820442,-0.2470282767,10.3074752449
1520530963282082731,-0.0327113844,-0.0600273297,0.2208869793,0.0349817626,-0.2913891669,10.3525929751
1520530963287098731,-0.0706601459,-0.0451058288,0.1929340587,0.0313740595,-0.3489476263,10.3340899153
1520530963292114731,-0.1078539053,-0.0272607176,0.1614848722,0.0241586532,-0.4089040855,10.2819221346
1520530963297128731,-0.1435463365,-0.0131986440,0.1283807098,-0.0131209459,-0.4592650798,10.2521183608
1520530963302145731,-0.1814955763,0.0034806337,0.0969240310,0.0049175698,-0.4892449953,10.1845676691
1520530963307160731,-0.2156835155,0.0146272675,0.0646064751,0.0181458146,-0.5048348511,10.1902648347
1520530963312177731,-0.2456038675,0.0205219124,0.0354875201,0.0746664971,-0.5048392531,10.1594989542
1520530963317191731,-0.2717572931,0.0229141355,0.0090403462,0.1215666379,-0.4676695527,10.1229797449
1520530963322208731,-0.2928855380,0.0232620801,-0.0149968107,0.1636565079,-0.4496857244,10.0656074741
1520530963327224731,-0.3097384960,0.0241864548,-0.0360614508,0.2237848935,-0.4005256501,9.9615434664
1520530963332239731,-0.3248314879,0.0236451265,-0.0536233768,0.2803055761,-0.3477678735,9.8772675132
1520530963337255731,-0.3326269617,0.0292206294,-0.0692583317,0.3717007222,-0.2758265662,9.7833362522
1520530963342271731,-0.3338896344,0.0339238101,-0.0846415448,0.4486650559,-0.2110789776,9.7139574909
1520530963347286731,-0.3323858676,0.0389136309,-0.0978633016,0.5232242541,-0.1463312016,9.5888192300
1520530963352303731,-0.3230810207,0.0494318834,-0.1069990998,0.6194296711,-0.0899790945,9.4785863349
1520530963357318731,-0.3102583901,0.0581966512,-0.1137198575,0.6879760307,-0.0552093609,9.4116430304
1520530963362333731,-0.2939199517,0.0652144903,-0.1204604879,0.7096222496,0.0083433957,9.3660467502
1520530963367349731,-0.2775794472,0.0731035692,-0.1261122654,0.6819631922,0.0611077285,9.3465080684
1520530963372365731,-0.2577103818,0.0865208629,-0.1282112418,0.6903811662,0.0455182474,9.3557384860
1520530963377381731,-0.2373364292,0.1022723434,-0.1313755505,0.6434810254,0.0059502661,9.3027749495
1520530963382396731,-0.2134385770,0.1209332202,-0.1323597953,0.5929731814,-0.0000415023,9.2974616888
1520530963387412731,-0.1910509799,0.1384308818,-0.1344323157,0.5881629106,-0.0480067446,9.3173117298
1520530963392428731,-0.1664089578,0.1486360752,-0.1333180631,0.5436679052,-0.1031637386,9.3666086526
1520530963397442731,-0.1432783354,0.1565110584,-0.1327598865,0.5917706137,-0.0995700637,9.3347590556
1520530963402459731,-0.1156324338,0.1568045319,-0.1295624522,0.6338604837,-0.0564042866,9.3238479868
1520530963407474731,-0.0889992115,0.1498049856,-0.1234427233,0.5568961500,-0.0396103264,9.2629871101
1520530963412490731,-0.0628682851,0.1407553527,-0.1135499801,0.5292370926,-0.0216210659,9.3108866884
1520530963417506731,-0.0314621022,0.1320071846,-0.1066408197,0.4955651967,0.0035635055,9.3321084650
1520530963422521731,-0.0045803136,0.1212117252,-0.0975744528,0.4606907330,0.0311464513,9.2963945543
1520530963427537731,0.0268219488,0.1077933919,-0.0877248570,0.4378419465,0.0527327585,9.2931094704
1520530963432553731,0.0559681946,0.0975750318,-0.0762233314,0.3248005814,0.0731269497,9.2872170032
1520530963437569731,0.0871241372,0.0905794430,-0.0709236412,0.2598619249,0.0755302882,9.3261974881
1520530963442585731,0.1167633169,0.0789298522,-0.0689032708,0.2646721958,0.0587419477,9.4156521231
1520530963447599731,0.1443914081,0.0690379790,-0.0706534706,0.1492256953,0.0443612539,9.5597335469
1520530963452616731,0.1710094662,0.0562347804,-0.0735062180,0.1095409608,0.0323729405,9.6705351828
1520530963457631731,0.1910935392,0.0448932289,-0.0790411741,0.1035281222,0.0131871620,9.7647460778
1520530963462646731,0.2131894102,0.0344258902,-0.0843026488,0.1432128568,0.0191797733,9.7201924940
1520530963467663731,0.2325250792,0.0245293111,-0.0854963550,0.0662485231,0.0599565420,9.6546596547
1520530963472679731,0.2453273315,0.0152143980,-0.0872145720,-0.0804647378,0.0072057899,9.6340583874
1520530963477695731,0.2623984177,0.0070827223,-0.0948838407,-0.0491979773,-0.0023897687,9.6465469941
1520530963482711731,0.2764613472,0.0021448969,-0.0987354121,-0.0107158105,-0.0431635402,9.6148343031
1520530963487726731,0.2842437819,-0.0028019458,-0.1001404025,-0.0047029719,-0.0371683064,9.6043106355
1520530963492742731,0.2920307524,-0.0027879672,-0.1042130594,0.0602356846,0.0275802188,9.5873454028
1520530963497756731,0.2988125669,-0.0045307024,-0.1053211830,0.1624539402,0.1067155257,9.5572196977
1520530963502773731,0.3033441669,-0.0007511294,-0.1015130414,0.1828975913,0.2014460269,9.5522797582
1520530963507788731,0.3058652861,0.0021498603,-0.0963551057,0.2899261178,0.2338144826,9.4954235262
1520530963512803731,0.3056195660,0.0030093468,-0.0909370518,0.3789161285,0.2493963773,9.5782165153
1520530963517821731,0.3036104847,0.0000772315,-0.0844624474,0.3632827482,0.2793761054,9.6410952211
1520530963522835731,0.3016007409,-0.0043161770,-0.0763756830,0.3837263994,0.3549203599,9.6873083249
1520530963527851731,0.2960742641,-0.0081303801,-0.0674663006,0.4390445142,0.3836954217,9.7297411545
1520530963532868731,0.2885340485,-0.0160320385,-0.0558788487,0.4642984361,0.3717020506,9.8317757097
1520530963537882731,0.2784771909,-0.0274349380,-0.0429606771,0.5063883061,0.4004781427,9.9045530377
1520530963542898731,0.2671596129,-0.0429220837,-0.0284480197,0.4438547850,0.4184701193,9.9818456615
1520530963547914731,0.2510692114,-0.0546121748,-0.0179557829,0.4065751859,0.4520489547,10.0112293756
1520530963552930731,0.2347305456,-0.0645562424,-0.0066381031,0.3464468003,0.4820321482,10.0373525619
1520530963557946731,0.2201482940,-0.0741980383,0.0008908901,0.2995466595,0.4868323627,10.0866144279
1520530963562961731,0.2017969127,-0.0832570851,0.0078902385,0.3151800397,0.4808354430,10.1736289054
1520530963567977731,0.1814306559,-0.0946436252,0.0132522607,0.3067620657,0.4796369582,10.1330369717
1520530963572993731,0.1588072847,-0.1028265500,0.0189134832,0.3608776128,0.5000181307,10.1197067819
1520530963578008731,0.1419639630,-0.1107150974,0.0242956483,0.4282214047,0.5551733452,10.0922681982
1520530963583024731,0.1231171545,-0.1148222610,0.0318748144,0.4835395195,0.6211217601,10.0463418377
1520530963588040731,0.1060353303,-0.1157286047,0.0413689887,0.5605038532,0.6798736466,10.0292654011
1520530963593056731,0.0904700924,-0.1122730593,0.0544108056,0.6446835931,0.7290318478,9.9691287626
1520530963598071731,0.0721431628,-0.1070710181,0.0677416408,0.6410758899,0.7650063415,9.9656423657
1520530963603087731,0.0593493354,-0.0998329468,0.0832421369,0.6735452182,0.7530124084,9.9420951435
1520530963608103731,0.0445408560,-0.0934596186,0.0949520550,0.6170245357,0.7542159509,9.9391576800
1520530963613117731,0.0304869277,-0.0885516588,0.1098960082,0.6194296711,0.7062501466,9.9356946116
1520530963618135731,0.0181974622,-0.0783922610,0.1227123427,0.6386707545,0.6354993631,9.9576570568
1520530963623150731,0.0059038215,-0.0696825014,0.1328121029,0.5917706137,0.5647537308,9.9837497120
1520530963628166731,-0.0091602653,-0.0653438644,0.1426131048,0.4787292487,0.4400519308,9.9512694239
1520530963633181731,-0.0219713150,-0.0618537281,0.1432046765,0.3079646335,0.3213503286,9.9728037538
1520530963638197731,-0.0332801033,-0.0580519490,0.1364909318,0.2069489456,0.1786604857,9.9332510915
1520530963643212731,-0.0443379339,-0.0504438618,0.1230419730,0.0554254137,0.0107926276,9.9314032042
1520530963648227731,-0.0548883212,-0.0369976891,0.1058489000,-0.0612236544,-0.0551510107,9.9198193248
1520530963653244731,-0.0644408090,-0.0261611999,0.0840346721,-0.0720467638,-0.1091114868,9.9176530027
1520530963658260731,-0.0714815826,-0.0156121971,0.0611313702,-0.0443877064,-0.1318973091,9.9127574280
1520530963663275731,-0.0802807934,-0.0065295472,0.0414667708,-0.0095132428,-0.1235060422,9.8891669170
1520530963668292731,-0.0868226311,-0.0024075609,0.0247361832,0.1359974505,-0.0671577752,9.8400477441
1520530963673307731,-0.0911066566,-0.0032476951,0.0114806994,0.2622670604,-0.0036131670,9.8201624349
1520530963678323731,-0.0928795051,-0.0081786115,0.0027887053,0.3692955868,0.1138942587,9.8248168094
1520530963683338731,-0.0941521866,-0.0189552323,0.0008149635,0.4823369518,0.2290029353,9.7910642468
1520530963688354731,-0.0936664820,-0.0308996157,-0.0000887541,0.4847420873,0.2853623479,9.7933101656
1520530963693369731,-0.0934291321,-0.0419757714,0.0011790314,0.5160088478,0.2937538957,9.7895112169
1520530963698385731,-0.0899186011,-0.0466321749,-0.0004863475,0.5280345249,0.3285280314,9.8149274225
1520530963703401731,-0.0846342454,-0.0425558230,0.0014287958,0.5124011447,0.3201352660,9.7860341748
1520530963708417731,-0.0821098605,-0.0335190043,0.0004108606,0.5148062801,0.2685720405,9.7453860079
1520530963713431731,-0.0755589704,-0.0186456356,-0.0032755394,0.5003754675,0.2733697261,9.6362802595
1520530963718448731,-0.0689987538,0.0029288489,-0.0066402625,0.4931600612,0.2841625519,9.5375577297
1520530963723464731,-0.0644461991,0.0268350788,-0.0105245590,0.5857577751,0.3537054846,9.4715085572
1520530963728479731,-0.0576298066,0.0495642734,-0.0098226680,0.5400602021,0.3848866947,9.4463557795
1520530963733495731,-0.0540912525,0.0647183756,-0.0099841476,0.4642984361,0.3884900165,9.5516826460
1520530963738512731,-0.0493139794,0.0664678250,-0.0097091310,0.4618933007,0.3968841868,9.6144536442
1520530963743527731,-0.0455522908,0.0582996086,-0.0057201898,0.4691087070,0.3381257441,9.6353593027
1520530963748541731,-0.0415331914,0.0533308930,0.0004571058,0.4642984361,0.2673768338,9.6505829853
1520530963753558731,-0.0334902724,0.0515733531,0.0050281124,0.4101828891,0.2613853464,9.6429805519
1520530963758574731,-0.0294661039,0.0539052762,0.0053089754,0.3753084254,0.2589897816,9.6677273602
1520530963763589731,-0.0239358557,0.0559507760,0.0039615396,0.4113854568,0.2374024442,9.6464786655
1520530963768606731,-0.0156396463,0.0600406928,0.0012718020,0.4053726182,0.1642553467,9.6779864072
1520530963773622731,-0.0106185898,0.0591808916,-0.0033434820,0.4017649151,0.1354762575,9.6838603063
1520530963778636731,-0.0040914104,0.0577418259,-0.0090481960,0.3741058577,0.1270844287,9.6794891322
1520530963783652731,0.0026871971,0.0554243344,-0.0131367707,0.3680930191,0.0947081056,9.6644713582
1520530963788669731,0.0079492614,0.0484521125,-0.0202341192,0.3981572119,0.0383461642,9.6258829402
1520530963793684731,0.0132180138,0.0467262690,-0.0278325440,0.4053726182,0.0587309894,9.6501978542
1520530963798699731,0.0199949984,0.0449995594,-0.0348926773,0.3825238317,0.1198889306,9.6503606139
1520530963803715731,0.0257699984,0.0453106907,-0.0413942904,0.4210059985,0.1642541291,9.6208891877
1520530963808731731,0.0255177822,0.0470698259,-0.0454386736,0.4667035716,0.2302032933,9.6668658401
1520530963813745731,0.0265255728,0.0488177984,-0.0451566561,0.5051857384,0.3069452833,9.6420114175
1520530963818763731,0.0275298860,0.0473576275,-0.0438169089,0.5304396603,0.3728960397,9.6939977756
1520530963823779731,0.0247602711,0.0418129541,-0.0411485546,0.5424653375,0.4076701754,9.7542782998
1520530963828793731,0.0237536996,0.0362558582,-0.0336136412,0.5797449366,0.4760182761,9.7073630326
1520530963833810731,0.0197361605,0.0336092408,-0.0252392587,0.5977834523,0.4868091350,9.7339062436
1520530963838825731,0.0169790752,0.0338769610,-0.0168449789,0.5689218272,0.5239847360,9.6969623089
1520530963843841731,0.0142221623,0.0329733156,-0.0062952242,0.5472756083,0.5599606346,9.6622736012
1520530963848857731,0.0102095943,0.0338225841,0.0023763813,0.5136037124,0.5635606783,9.6788678501
1520530963853872731,0.0064480585,0.0335020423,0.0126619031,0.4895523581,0.5635625515,9.6500483523
1520530963858889731,0.0036935645,0.0340538627,0.0237638649,0.4715138424,0.5335854458,9.6583881694
1520530963863903731,0.0024429940,0.0325702243,0.0334947354,0.4438547850,0.4868211235,9.6819458690
1520530963868918731,-0.0003136562,0.0313730090,0.0448539046,0.5075908738,0.5215912318,9.7033723253
1520530963873935731,-0.0020613710,0.0330907613,0.0559628919,0.5508833115,0.5395749664,9.6762040922
1520530963878951731,-0.0053195721,0.0292555914,0.0729844507,0.5400602021,0.5755500220,9.7030036685
1520530963883967731,-0.0075712960,0.0286362431,0.0862409539,0.5196165509,0.6007335631,9.7554745763
1520530963888983731,-0.0088177814,0.0277244473,0.1000344590,0.5304396603,0.6307112308,9.8366900741
1520530963893998731,-0.0128366926,0.0209846063,0.1135180904,0.5508833115,0.6307096386,9.8841389902
1520530963899013731,-0.0186121906,0.0151138591,0.1286349335,0.5328447958,0.6546938519,9.9249662177
1520530963904029731,-0.0236297462,0.0115715698,0.1448503447,0.5508833115,0.6690821321,9.9259387537
1520530963909045731,-0.0271395480,0.0097861912,0.1581002892,0.5051857384,0.6307131976,9.9264209647
1520530963914060731,-0.0324042507,0.0153036757,0.1643748846,0.4510701913,0.6007389017,9.9072204785
1520530963919077731,-0.0379269365,0.0170381620,0.1687272254,0.5051857384,0.6139252317,9.9113294641
1520530963924092731,-0.0421930811,0.0199437776,0.1711923036,0.5087934415,0.5263876998,9.9183525744
1520530963929107731,-0.0437015798,0.0187747350,0.1722683951,0.4186008630,0.4232686479,9.9332767442
1520530963934123731,-0.0447145100,0.0161657207,0.1671098822,0.3572699097,0.3285413311,9.9095610569
1520530963939140731,-0.0442289701,0.0083196598,0.1592030945,0.3296108523,0.2673873237,9.8808363106
1520530963944154731,-0.0404716134,0.0057270847,0.1486247960,0.4751215456,0.3033502035,9.7980348418
1520530963949170731,-0.0326843371,0.0051546521,0.1459004224,0.5689218272,0.4220578000,9.7144938621
1520530963954187731,-0.0221209065,0.0089344028,0.1505090004,0.6098091294,0.5563583430,9.5791562255
1520530963959202731,-0.0138127007,0.0164968956,0.1567739543,0.6663298119,0.6714714216,9.4994680424
1520530963964217731,-0.0044933719,0.0240401146,0.1703417806,0.6795580568,0.7650033444,9.4585730399
1520530963969234731,0.0106053438,0.0304164178,0.1852427093,0.6615195411,0.7662038897,9.4668824541
1520530963974249731,0.0262010706,0.0330063760,0.1995727127,0.5965808846,0.7422261389,9.5291315435
1520530963979264731,0.0392813432,0.0329692467,0.2152401051,0.5472756083,0.7134506087,9.5877467127
1520530963984280731,0.0531127914,0.0335268367,0.2265818091,0.5568961500,0.6403022936,9.6539666073
1520530963989296731,0.0674429209,0.0308779369,0.2384392175,0.4113854568,0.5299927075,9.6671119379
1520530963994311731,0.0817760063,0.0334877989,0.2451962695,0.4522727590,0.4376557105,9.6342639744
1520530963999328731,0.0948431456,0.0317380555,0.2475935744,0.4606907330,0.3764988933,9.6539981225
1520530964004343731,0.1086672078,0.0288077724,0.2556620507,0.4642984361,0.3573123655,9.5621723444
1520530964009359731,0.1227439842,0.0296779698,0.2591596801,0.4606907330,0.3573126465,9.4366959125
1520530964014373731,0.1378261401,0.0337676311,0.2575395245,0.4679061393,0.3081473272,9.3867014350
1520530964019390731,0.1496451514,0.0407705862,0.2556771213,0.4378419465,0.2541883496,9.3254530521
1520530964024406731,0.1629673923,0.0489600662,0.2462455250,0.3753084254,0.1390757393,9.2936339409
1520530964029422731,0.1720112766,0.0580467927,0.2276299718,0.2261900290,-0.0036103572,9.3045216709
1520530964034438731,0.1815526149,0.0648091958,0.2065607874,0.1552385339,-0.1439042608,9.3402134006
1520530964039452731,0.1905915830,0.0744976305,0.1809154870,0.0217535178,-0.2206388517,9.4450183115
1520530964044468731,0.1951023775,0.0809805201,0.1547130420,0.0277663563,-0.2146436179,9.5100340009
1520530964049485731,0.1976033891,0.0848263212,0.1336346950,0.0722613617,-0.2134479429,9.5305183357
1520530964054500731,0.1983465359,0.0877892667,0.1155289506,0.0638433877,-0.1319057385,9.5921143856
1520530964059515731,0.1955700015,0.0889996130,0.0984985855,0.1239717734,-0.0155938004,9.5914157068
1520530964064531731,0.1912896650,0.0884399368,0.0893035131,0.2466336801,0.1115055312,9.6028814246
