#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1520530308462797469,-0.0131862788,-0.0876173486,-0.1351356073,-0.1526188006,-0.0695335776,9.8986422061
1520530308467814469,-0.0252537896,-0.0823363608,-0.1502237592,-0.1297700141,-0.0515482508,9.8170521931
1520530308472829469,-0.0358128018,-0.0758863305,-0.1663880027,-0.1153392015,-0.0731339024,9.7971763333
1520530308477846469,-0.0446052028,-0.0653627834,-0.1800894770,-0.1249597432,-0.0395572212,9.7449407543
1520530308482861469,-0.0553993735,-0.0493073602,-0.1923922494,-0.1838855611,-0.0359552106,9.6571878536
1520530308487877469,-0.0641760302,-0.0294697063,-0.2022349424,-0.1826829934,-0.0383535851,9.5560719632
1520530308492893469,-0.0706890999,-0.0061250825,-0.2155722556,-0.2019240768,-0.0563391929,9.4946831546
1520530308497909469,-0.0799621011,0.0204236882,-0.2288799809,-0.2259754311,-0.1114977792,9.3775945060
1520530308502925469,-0.0857039422,0.0557117310,-0.2407748182,-0.2355959728,-0.1150944512,9.2661258348
1520530308507941469,-0.0939652794,0.0875080022,-0.2548560326,-0.2271779988,-0.1007054217,9.2230305410
1520530308512956469,-0.0987054457,0.1198811367,-0.2662338759,-0.1826829934,-0.1258908360,9.2458648892
1520530308517974469,-0.1054538111,0.1507827206,-0.2724787288,-0.1297700141,-0.1234966762,9.2232667929
1520530308522989469,-0.1119544453,0.1775984637,-0.2763202586,-0.1021109567,-0.0815289156,9.2403888090
1520530308528005469,-0.1169525673,0.2000418444,-0.2793862973,-0.0816673055,-0.0791322270,9.2459982041
1520530308533022469,-0.1247140120,0.2218955455,-0.2802872811,-0.0804647378,-0.0407598271,9.3203262933
1520530308538037469,-0.1307179096,0.2408280779,-0.2782377579,-0.0888827118,-0.0083823800,9.3866188619
1520530308543054469,-0.1389938858,0.2498424521,-0.2724719766,-0.0804647378,0.0383834409,9.4515713837
1520530308548069469,-0.1427462674,0.2573943916,-0.2640202527,-0.0612236544,0.0335853806,9.4955502505
1520530308553086469,-0.1487613068,0.2640705630,-0.2553004517,-0.1285674464,0.0144043788,9.5682773682
1520530308558102469,-0.1580437995,0.2716254355,-0.2487322812,-0.1718598840,0.0863561760,9.5895471811
1520530308563117469,-0.1643146697,0.2748041657,-0.2397681447,-0.1935061029,0.1019466873,9.6978220584
1520530308568133469,-0.1705941649,0.2709867535,-0.2297751785,-0.1369854203,0.1055397066,9.7925642170
1520530308573150469,-0.1771313884,0.2601658162,-0.2160474572,-0.0636287899,0.1439064869,9.8080828050
1520530308578167469,-0.1804041108,0.2446708946,-0.1974915465,-0.0455902742,0.1870741372,9.8880530658
1520530308583182469,-0.1821762146,0.2227610051,-0.1770935228,0.1540359662,0.3837176191,9.9533226042
1520530308588199469,-0.1837020965,0.1906236184,-0.1459519379,0.3260031491,0.6631039444,10.0513207051
1520530308593214469,-0.1829669672,0.1511719104,-0.1035072030,0.2322028675,0.6391284414,10.0615542379
1520530308598230469,-0.1787104749,0.1184430926,-0.0683226105,0.2394182738,0.6187424922,9.9987481128
1520530308603246469,-0.1706870836,0.0883586085,-0.0407002961,0.2562542218,0.7326595212,10.0751746558
1520530308608261469,-0.1609078976,0.0568222615,-0.0147156397,0.2694824666,0.7950137930,10.0912551099
1520530308613276469,-0.1501195566,0.0282001536,0.0112893808,0.2105566487,0.8213994716,10.1324779706
1520530308618294469,-0.1373177828,0.0042519123,0.0332680484,0.1600488048,0.8261999671,10.1364513375
1520530308623310469,-0.1265238356,-0.0132662611,0.0477240725,0.0770716326,0.8034227615,10.1233354764
1520530308628326469,-0.1132128464,-0.0255283303,0.0584278024,0.0145381115,0.7830422447,10.0600461006
1520530308633342469,-0.1019074453,-0.0316604572,0.0648532166,-0.0119183782,0.7434726712,10.1277465494
1520530308638358469,-0.0875919036,-0.0380660333,0.0650482514,0.0289689240,0.7254823804,10.0715832077
1520530308643374469,-0.0750285931,-0.0403972858,0.0669009518,0.0975152837,0.6715157228,10.0244828816
1520530308648390469,-0.0581893722,-0.0389344950,0.0671513427,0.1396051536,0.6307416703,9.9392764535
1520530308653406469,-0.0418554344,-0.0400972757,0.0684648428,0.1227692057,0.5755825220,9.8674411887
1520530308658422469,-0.0292907164,-0.0415551030,0.0705947584,0.1744796173,0.5264137373,9.8216622000
1520530308663439469,-0.0132075953,-0.0430122804,0.0729886857,0.1949232684,0.4520654388,9.8308328647
1520530308668453469,0.0036309983,-0.0462305813,0.0802377005,0.1889104299,0.4100959923,9.7821222708
1520530308673469469,0.0204737711,-0.0465357653,0.0877794921,0.1468205599,0.3285577216,9.7314771289
1520530308678486469,0.0368135071,-0.0468396895,0.0947811253,0.0878947420,0.2710035706,9.6972424863
1520530308683502469,0.0546645174,-0.0424714008,0.0982984308,0.0205509501,0.2158483561,9.6444931371
1520530308688518469,0.0712623385,-0.0337240954,0.0986048656,-0.0528056804,0.1618927503,9.6208547428
1520530308693533469,0.0903713524,-0.0232136580,0.0937795995,-0.1393905558,0.0899510684,9.6566319859
1520530308698550469,0.1067111983,-0.0153223938,0.0873161843,-0.1959112383,0.0096130621,9.6386661660
1520530308703566469,0.1212984171,-0.0036481905,0.0825082117,-0.2355959728,-0.0227606386,9.6913804829
1520530308708582469,0.1363818629,0.0065838556,0.0722772722,-0.2548370562,-0.0911101442,9.7636873413
1520530308713597469,0.1486874335,0.0092497475,0.0579354780,-0.3666758535,-0.1306730678,9.8310567052
1520530308718613469,0.1572164453,0.0093033568,0.0392519426,-0.3642707181,-0.1618509061,9.9379809417
1520530308723630469,0.1624740755,0.0026385449,0.0262048075,-0.3690809889,-0.1966256037,10.0798432351
1520530308728645469,0.1682205350,-0.0133467328,0.0117328707,-0.3029397647,-0.1822410699,10.1407790545
1520530308733662469,0.1696823337,-0.0377801933,-0.0041483308,-0.2969269262,-0.1354750617,10.2824564874
1520530308738678469,0.1703929567,-0.0628083732,-0.0157038439,-0.3017371970,-0.0995004744,10.2952518110
1520530308743693469,0.1703543877,-0.0855108712,-0.0253463509,-0.3342065253,-0.0479349074,10.3164361571
1520530308748710469,0.1685579148,-0.1073399049,-0.0349789216,-0.3787015306,0.0168221409,10.3423732669
1520530308753726469,0.1675227283,-0.1242172915,-0.0437634624,-0.3366116607,0.1067543946,10.3000387071
1520530308758741469,0.1644886616,-0.1387920699,-0.0422457406,-0.3065474679,0.1499211083,10.2427589307
1520530308763757469,0.1614616319,-0.1489997226,-0.0393419430,-0.3041423324,0.2038822401,10.1171713533
1520530308768773469,0.1589442841,-0.1536694155,-0.0369379321,-0.2428113791,0.2158688676,10.0445097768
1520530308773789469,0.1579408843,-0.1554319566,-0.0318090317,-0.1249597432,0.2866089739,9.9631057575
1520530308778805469,0.1569428868,-0.1566270258,-0.0209942213,-0.0143235136,0.3693410464,9.8887331387
1520530308783821469,0.1541876401,-0.1584142944,-0.0069340393,0.0782742003,0.3981132048,9.8622366183
1520530308788837469,0.1541932933,-0.1625308278,0.0068326782,0.1612513725,0.4592629038,9.7718842486
1520530308793852469,0.1521959811,-0.1649165955,0.0268390236,0.2550516541,0.5683773769,9.7685405564
1520530308798869469,0.1494446782,-0.1696439329,0.0506166271,0.3187877429,0.6726976297,9.7166841219
1520530308803886469,0.1514732830,-0.1726305621,0.0779157979,0.3199903106,0.7314554168,9.7166151192
1520530308808901469,0.1517397655,-0.1759005238,0.1019694620,0.3211928783,0.7350527444,9.7747071039
1520530308813916469,0.1527565337,-0.1829632880,0.1278866470,0.2935338209,0.7458471624,9.8423701455
1520530308818934469,0.1507555285,-0.1870929923,0.1462563786,0.2406208415,0.7146736325,9.9451842387
1520530308823950469,0.1467414118,-0.1906290604,0.1603055557,0.1480231276,0.6739100699,9.9740167405
1520530308828966469,0.1412236893,-0.1883256453,0.1698027146,0.0470074397,0.6091643545,9.9343880712
1520530308833981469,0.1389680647,-0.1862977661,0.1738806652,0.0169432469,0.5839847471,9.9254081021
1520530308838998469,0.1339444207,-0.1842585867,0.1733644695,-0.0083106751,0.5504107821,9.9407945212
1520530308844012469,0.1289221450,-0.1795896622,0.1701628225,-0.0083106751,0.4904537609,9.9745551628
1520530308849029469,0.1226428068,-0.1740412489,0.1648058113,-0.0275517585,0.4412905021,9.9410882120
1520530308854045469,0.1176193902,-0.1690758409,0.1597125662,0.0181458146,0.3897239048,9.9325586937
1520530308859062469,0.1108355215,-0.1638139101,0.1524604441,0.0433997366,0.3225700742,9.8742711728
1520530308864077469,0.1017939191,-0.1571024986,0.1476585510,-0.0191337845,0.3069861191,9.8063285439
1520530308869093469,0.0937606404,-0.1463032972,0.1399099093,-0.0371723002,0.2290433964,9.7566079367
1520530308874110469,0.0852294686,-0.1331783154,0.1340738070,-0.0239440553,0.2122544002,9.7204690893
1520530308879126469,0.0756984254,-0.1159736157,0.1280001489,-0.0852750087,0.1798823855,9.7083140358
1520530308884141469,0.0671686649,-0.1005117303,0.1200174642,-0.1189469046,0.1319193910,9.6970671114
1520530308889158469,0.0581296185,-0.0902964202,0.1125367891,-0.1069212275,0.0947451013,9.7469585004
1520530308894173469,0.0478340780,-0.0800816024,0.1050584477,-0.1538213683,0.0923504732,9.6846615628
1520530308899190469,0.0360393185,-0.0655053485,0.1008628036,-0.1393905558,0.0683665408,9.6066808439
1520530308904206469,0.0239889516,-0.0529637858,0.0947582434,-0.1634419100,0.0479830268,9.6371505666
1520530308909221469,0.0159614359,-0.0380859294,0.0873112708,-0.1983163737,0.0479857429,9.6491114528
1520530308914237469,0.0049277473,-0.0170938216,0.0812693131,-0.1646444777,0.0743642098,9.6429472660
1520530308919254469,-0.0036032442,-0.0022132484,0.0727410904,-0.1201494724,0.0635684805,9.6564704304
1520530308924270469,-0.0131407522,0.0112078231,0.0650152568,-0.0816673055,0.0719594664,9.7188434568
1520530308929286469,-0.0236875053,0.0208368597,0.0586151195,-0.0179312168,0.0863441875,9.7368033600
1520530308934301469,-0.0314763106,0.0243413484,0.0545980765,0.0409946012,0.1055258449,9.8140747477
1520530308939318469,-0.0377625606,0.0231806332,0.0518953933,0.0806793357,0.1426961073,9.8368951104
1520530308944332469,-0.0443070171,0.0167741696,0.0494237072,0.1239717734,0.1786669482,9.8283036405
1520530308949349469,-0.0513507704,0.0132835397,0.0461635476,0.1263769088,0.1918573055,9.8050244886
1520530308954364469,-0.0543755458,0.0086296754,0.0426164823,0.1804924559,0.2194333206,9.7684444037
1520530308959381469,-0.0576597157,-0.0021440908,0.0392937448,0.1901129976,0.2434153798,9.7706516644
1520530308964397469,-0.0609356605,-0.0076765778,0.0373637523,0.1937207007,0.2446142392,9.7926961150
1520530308969415469,-0.0609394437,-0.0102983101,0.0370731987,0.1889104299,0.2697965628,9.7125304462
1520530308974429469,-0.0596875247,-0.0135023192,0.0367758652,0.1792898882,0.3069706652,9.7079392614
1520530308979445469,-0.0564264421,-0.0158233743,0.0335054624,0.1311871796,0.3081735520,9.6770284075
1520530308984462469,-0.0539145437,-0.0128917906,0.0273004704,0.0902998774,0.2805965067,9.6867504259
1520530308989478469,-0.0486416160,-0.0131679958,0.0224186200,0.1083383931,0.3069761911,9.7272241629
1520530308994493469,-0.0443711981,-0.0108192203,0.0164764607,0.0878947420,0.2781984132,9.7239647812
1520530308999509469,-0.0363355240,-0.0125527220,0.0121194527,0.0686536586,0.2470222607,9.7729925110
1520530309004525469,-0.0325754937,-0.0169103582,0.0077503712,0.1023255545,0.2374265148,9.7912684274
1520530309009542469,-0.0280637192,-0.0215532561,0.0012132993,0.1191615025,0.2769968376,9.7759580970
1520530309014557469,-0.0207874419,-0.0276592779,-0.0026345630,0.1732770496,0.2302261464,9.7754769737
1520530309019574469,-0.0147720536,-0.0352147019,-0.0094672120,0.1696693465,0.2494126741,9.7801419552
1520530309024590469,-0.0087533682,-0.0413175739,-0.0146654701,0.2105566487,0.2542060514,9.7634692906
1520530309029606469,-0.0050007278,-0.0506265617,-0.0198839817,0.2081515133,0.2865830301,9.7518396890
1520530309034622469,-0.0007433296,-0.0567228385,-0.0277844318,0.1828975913,0.2673987502,9.8171842661
1520530309039638469,0.0030118198,-0.0636985649,-0.0337967964,0.2225823258,0.2673956594,9.8307437267
1520530309044653469,0.0055120158,-0.0692164040,-0.0403368038,0.2622670604,0.2757865516,9.8047821074
1520530309049669469,0.0085214977,-0.0694876678,-0.0473788208,0.2622670604,0.2997693601,9.7338679394
1520530309054686469,0.0110348467,-0.0659755003,-0.0527677289,0.2827107115,0.3465342444,9.6731918636
1520530309059702469,0.0107935842,-0.0566425527,-0.0559426742,0.3115723366,0.4016924560,9.6135878110
1520530309064717469,0.0120703625,-0.0409036538,-0.0571776907,0.3284082846,0.4304705149,9.5552886784
1520530309069733469,0.0140989635,-0.0289626565,-0.0546553650,0.3428390971,0.4796341484,9.5144252364
1520530309074750469,0.0168877924,-0.0138226898,-0.0496750724,0.3849289671,0.5275964872,9.5581302561
1520530309079766469,0.0164092464,-0.0013166618,-0.0409210776,0.4137905922,0.5515770478,9.6170952896
1520530309084782469,0.0169341708,0.0065123105,-0.0265230552,0.3801186962,0.5827573213,9.6708512503
1520530309089797469,0.0182062603,0.0093880412,-0.0121642255,0.3320159877,0.5659731018,9.7736044913
1520530309094812469,0.0169579754,0.0087749142,-0.0010739563,0.3404339617,0.5647733058,9.8711438174
1520530309099830469,0.0144541569,0.0061092199,0.0146023651,0.3488519357,0.5311967183,9.9710390035
1520530309104845469,0.0101762471,-0.0064591385,0.0283125474,0.3067620657,0.5096154688,10.0714141087
1520530309109862469,0.0076456482,-0.0239635908,0.0357591146,0.3067620657,0.4880309411,10.1771902566
1520530309114876469,0.0033525273,-0.0435062386,0.0423817496,0.2418234092,0.4880359988,10.2638209823
1520530309119893469,-0.0029548538,-0.0650857237,0.0476398273,0.2189746227,0.4976309017,10.3790862751
1520530309124909469,-0.0092679940,-0.0892803851,0.0501724382,0.1841001590,0.4964344774,10.3736161713
1520530309129926469,-0.0143240205,-0.1117204197,0.0505516869,0.1420102891,0.4880437726,10.3391697150
1520530309134942469,-0.0213867408,-0.1309538268,0.0501474856,0.0963127160,0.4592679615,10.3245346999
1520530309139958469,-0.0279442641,-0.1469759798,0.0476024377,0.0734639294,0.4736594261,10.3073109046
1520530309144972469,-0.0324856338,-0.1589186902,0.0453553251,0.1143512317,0.4772536629,10.2081271885
1520530309149989469,-0.0352586752,-0.1650373914,0.0447726824,0.1456179922,0.4652598235,10.1113766023
1520530309155006469,-0.0400409586,-0.1685264068,0.0412377765,0.1420102891,0.4412772960,9.9824371253
1520530309160021469,-0.0400400725,-0.1656023635,0.0374723648,0.1588462370,0.3285567850,9.8498987616
1520530309165036469,-0.0422951992,-0.1580148685,0.0329350853,0.1564411016,0.2614051086,9.7651511461
1520530309170054469,-0.0430428308,-0.1469134146,0.0221991269,0.0890973097,0.2254361409,9.6507894579
1520530309175070469,-0.0432842972,-0.1317258245,0.0090584451,0.0157406792,0.0887398459,9.5923674294
1520530309180086469,-0.0437755726,-0.1177140690,-0.0003030197,0.0193483823,0.0587610543,9.5272814863
1520530309185102469,-0.0425089442,-0.1045757779,-0.0096744208,0.0133355438,0.0107959057,9.5494675203
1520530309190117469,-0.0402470155,-0.0972582277,-0.0215270636,-0.0323620293,-0.0683438032,9.5732323679
1520530309195133469,-0.0364796265,-0.0919812353,-0.0328569765,-0.0335645970,-0.0791359734,9.5895246123
1520530309200149469,-0.0342158553,-0.0852551952,-0.0414675148,-0.0239440553,-0.0887298460,9.5813053189
1520530309205167469,-0.0271830830,-0.0831916223,-0.0493108524,0.0590331169,-0.1019268532,9.5317004867
1520530309210182469,-0.0229135473,-0.0823034116,-0.0539113977,0.0806793357,-0.0599586243,9.5023952699
1520530309215197469,-0.0193995820,-0.0834588302,-0.0571733749,0.1552385339,-0.0263884994,9.5167446863
1520530309220214469,-0.0168979825,-0.0895667227,-0.0610123695,0.1985309716,-0.0203961690,9.5511817762
1520530309225230469,-0.0071124178,-0.1003426536,-0.0616539176,0.2526465187,0.0239678120,9.5657196546
1520530309230245469,-0.0025994712,-0.1099653119,-0.0584891297,0.2983440917,0.0863195549,9.6058890952
1520530309235262469,0.0049291869,-0.1219287915,-0.0512895387,0.3500545034,0.1522682508,9.5971864564
1520530309240277469,0.0091921559,-0.1300924404,-0.0489248063,0.3488519357,0.2110262252,9.6041137276
1520530309245293469,0.0117054422,-0.1336048241,-0.0427335950,0.3428390971,0.2422043445,9.5983311303
1520530309250309469,0.0147288885,-0.1333370248,-0.0335384121,0.3272057169,0.2913703195,9.5856517696
1520530309255326469,0.0185075525,-0.1316098221,-0.0251451517,0.3175851752,0.3321418432,9.5984892360
1520530309260342469,0.0205338090,-0.1261004089,-0.0148259028,0.2947363886,0.3489315886,9.5801009581
1520530309265357469,0.0215543919,-0.1188336126,-0.0080085452,0.2682798989,0.3417388066,9.5338797272
1520530309270374469,0.0208140365,-0.1124394739,-0.0020062274,0.2634696281,0.3657219897,9.5432003122
1520530309275390469,0.0223330811,-0.1083784390,0.0050562888,0.2430259770,0.3909055308,9.5724283409
1520530309280405469,0.0200870850,-0.1016993339,0.0132279971,0.3007492272,0.3693165075,9.5521310991
1520530309285422469,0.0208612029,-0.0929851831,0.0235740335,0.2610644926,0.3681204579,9.5885449979
1520530309290438469,0.0228860951,-0.0886420363,0.0341549360,0.2201771904,0.3789159061,9.5877703018
1520530309295453469,0.0211408462,-0.0842981811,0.0439312016,0.1636565079,0.3633314826,9.6162270958
1520530309300469469,0.0181368608,-0.0811181710,0.0528892707,0.2069489456,0.3861117789,9.6541342468
1520530309305485469,0.0181502685,-0.0753086912,0.0596973799,0.2153669196,0.3717214382,9.6436070479
1520530309310501469,0.0189092145,-0.0753251498,0.0659185353,0.2574567895,0.3633241772,9.6257733969
1520530309315517469,0.0194161599,-0.0750466801,0.0707896511,0.2766978729,0.3657209594,9.6639345279
1520530309320534469,0.0219330999,-0.0750588073,0.0756548099,0.2694824666,0.3933017511,9.6883828864
1520530309325549469,0.0267126978,-0.0741951664,0.0802518917,0.2899261178,0.3609233675,9.6370811386
1520530309330566469,0.0304876766,-0.0712849433,0.0821609430,0.3332185554,0.3717122595,9.6134063535
1520530309335581469,0.0327616330,-0.0651780939,0.0870732534,0.3175851752,0.3105573155,9.5531866699
1520530309340598469,0.0390499060,-0.0628532975,0.0903259207,0.3079646335,0.2805795542,9.5265802329
1520530309345613469,0.0448347893,-0.0611114670,0.0935750754,0.3344211231,0.2553955448,9.5507523008
1520530309350629469,0.0506182652,-0.0602430617,0.0965470148,0.3957520765,0.2326071001,9.5176375296
1520530309355646469,0.0571601696,-0.0558770182,0.0992736853,0.3187877429,0.2086302859,9.5439772070
1520530309360662469,0.0606805526,-0.0544194457,0.0995488125,0.3656878837,0.1822455438,9.5342492837
1520530309365676469,0.0662173989,-0.0480053632,0.0990463606,0.3344211231,0.1954385236,9.5054871535
1520530309370694469,0.0715025544,-0.0404192852,0.0961183548,0.3055594980,0.2422072480,9.4755067279
1520530309375709469,0.0785504515,-0.0307957400,0.0942848271,0.3296108523,0.2565950599,9.5147714891
1520530309380725469,0.0861071053,-0.0168019584,0.0927542581,0.3620801805,0.2685839353,9.5609295174
1520530309385742469,0.0876354452,-0.0013565309,0.0923281895,0.3644853160,0.2517957820,9.5353553110
1520530309390758469,0.0896601375,0.0103047369,0.0905195579,0.3873341025,0.2889673556,9.5246373698
1520530309395772469,0.0941997117,0.0240095946,0.0876396370,0.4065751859,0.3201435081,9.5267439740
1520530309400790469,0.0984836314,0.0345091241,0.0847357289,0.3825238317,0.3345350664,9.5490447782
1520530309405806469,0.1027644227,0.0409212574,0.0847767025,0.3861315348,0.3381322067,9.5745733220
1520530309410821469,0.1040259781,0.0452954313,0.0837255316,0.4017649151,0.3669103592,9.6150681305
1520530309415836469,0.1077995495,0.0473322293,0.0853573677,0.3945495088,0.3789023254,9.7092603278
1520530309420853469,0.1103153096,0.0493729055,0.0853682621,0.4077777536,0.4016849632,9.7009743470
1520530309425868469,0.1135829471,0.0517132744,0.0824039745,0.3704981545,0.4532509049,9.6873411947
1520530309430885469,0.1158496155,0.0581370034,0.0778494016,0.3548647743,0.4616461054,9.7142144860
1520530309435902469,0.1168543325,0.0598951740,0.0743437766,0.3452442326,0.4664434164,9.7480056238
1520530309440918469,0.1183622235,0.0637005175,0.0681473208,0.3067620657,0.4508575880,9.7542061068
1520530309445932469,0.1186084337,0.0654736898,0.0589616321,0.2827107115,0.4748422697,9.7811461321
1520530309450950469,0.1148295972,0.0649178527,0.0484128968,0.2863184146,0.4856342525,9.8670991455
1520530309455966469,0.1143235379,0.0675634263,0.0397763694,0.3572699097,0.4532519351,9.8315758007
1520530309460982469,0.1140739209,0.0725336188,0.0335920729,0.3861315348,0.4628428107,9.8115290774
1520530309465997469,0.1098081802,0.0786575760,0.0312117790,0.4125880245,0.4688364523,9.8066171436
1520530309471013469,0.1078028547,0.0844939485,0.0277428778,0.3933469411,0.4904224785,9.8021348006
1520530309476030469,0.1030322699,0.0879908774,0.0269667849,0.4498676236,0.4352576170,9.8434756349
1520530309481046469,0.0962532232,0.0903098258,0.0305142678,0.4919574935,0.3932844241,9.8407825969
1520530309486062469,0.0894689389,0.0879629795,0.0353789107,0.4655010038,0.3812950803,9.8631325367
1520530309491078469,0.0811740468,0.0838686922,0.0396919237,0.4186008630,0.3729047501,9.9031101137
1520530309496093469,0.0763921907,0.0759877844,0.0439695025,0.4017649151,0.3201438827,9.9509733375
1520530309501110469,0.0648195033,0.0640255633,0.0479580137,0.3704981545,0.2757781222,10.0245360037
1520530309506126469,0.0532473882,0.0526468398,0.0516804252,0.3091672012,0.2541983713,10.0611804722
